direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-30 16:45:00+00:00,2026-03-30 16:45:00+00:00,1.63149,1.64985,0.7759,False,-132.5352,-1.3254,9867.46
short,2026-03-30 16:55:00+00:00,2026-03-30 16:55:00+00:00,1.65388,1.67138,0.6581,False,-124.1443,-1.2581,9743.32
short,2026-03-30 17:15:00+00:00,2026-03-30 17:15:00+00:00,1.68155,1.68788,0.6323,False,-56.1642,-0.5764,9687.16
long,2026-03-30 20:20:00+00:00,2026-03-30 20:20:00+00:00,1.77848,1.77647,0.8036,False,-30.3225,-0.313,9656.83
long,2026-03-30 20:30:00+00:00,2026-03-30 20:30:00+00:00,1.76504,1.75347,0.6148,False,-82.6151,-0.8555,9574.22
short,2026-03-31 01:00:00+00:00,2026-03-31 01:00:00+00:00,1.67862,1.6842,0.6843,False,-50.9747,-0.5324,9523.24
short,2026-03-31 08:25:00+00:00,2026-03-31 08:25:00+00:00,1.6515,1.70093,0.643,False,-304.0807,-3.193,9219.16
long,2026-03-31 09:10:00+00:00,2026-03-31 09:10:00+00:00,1.71987,1.72729,0.6417,False,21.3357,0.2314,9240.5
long,2026-03-31 09:25:00+00:00,2026-03-31 09:25:00+00:00,1.6981,1.67584,0.6089,False,-139.6126,-1.5109,9100.89
short,2026-03-31 10:25:00+00:00,2026-03-31 10:25:00+00:00,1.66106,1.63814,0.7169,False,107.3761,1.1798,9208.26
short,2026-03-31 10:50:00+00:00,2026-03-31 10:50:00+00:00,1.43448,1.3701,0.6349,False,394.8537,4.288,9603.12
short,2026-03-31 11:10:00+00:00,2026-03-31 11:10:00+00:00,1.30478,1.33566,0.7176,False,-246.4815,-2.5667,9356.63
short,2026-03-31 12:20:00+00:00,2026-03-31 12:20:00+00:00,1.08023,1.02779,0.7195,False,435.5066,4.6545,9792.14
short,2026-03-31 12:40:00+00:00,2026-03-31 12:40:00+00:00,1.1038,1.07245,0.8292,False,258.531,2.6402,10050.67
short,2026-03-31 13:00:00+00:00,2026-03-31 13:00:00+00:00,1.03339,1.05188,0.6183,False,-199.9337,-1.9893,9850.74
short,2026-03-31 13:10:00+00:00,2026-03-31 13:10:00+00:00,1.04611,0.97755,0.6286,False,625.8966,6.3538,10476.64
short,2026-03-31 13:40:00+00:00,2026-03-31 13:40:00+00:00,1.06706,1.05947,0.6566,False,53.5671,0.5113,10530.2
short,2026-03-31 14:20:00+00:00,2026-03-31 14:20:00+00:00,1.04873,1.06483,0.6621,False,-182.719,-1.7352,10347.48
short,2026-03-31 15:40:00+00:00,2026-03-31 15:40:00+00:00,1.04553,1.02514,0.7903,False,181.1024,1.7502,10528.59
short,2026-03-31 16:20:00+00:00,2026-03-31 16:20:00+00:00,0.94933,0.98479,0.7252,False,-414.3278,-3.9353,10114.26
short,2026-03-31 16:35:00+00:00,2026-03-31 16:35:00+00:00,0.96604,0.95081,0.6284,False,139.2267,1.3765,10253.48
short,2026-03-31 19:35:00+00:00,2026-03-31 19:35:00+00:00,0.82205,0.83037,0.6413,False,-124.2829,-1.2121,10129.2
short,2026-03-31 21:15:00+00:00,2026-03-31 21:15:00+00:00,0.81799,0.81234,0.7151,False,49.7058,0.4907,10178.91
short,2026-03-31 23:05:00+00:00,2026-03-31 23:05:00+00:00,0.66984,0.64852,0.76,False,303.6215,2.9828,10482.53
short,2026-03-31 23:20:00+00:00,2026-03-31 23:20:00+00:00,0.69695,0.67899,0.7193,False,249.1637,2.3769,10731.69
short,2026-04-01 00:05:00+00:00,2026-04-01 00:05:00+00:00,0.58434,0.56239,0.8355,False,381.6592,3.5564,11113.35
short,2026-04-01 00:15:00+00:00,2026-04-01 00:15:00+00:00,0.52955,0.51492,0.6032,False,284.8044,2.5627,11398.16
short,2026-04-01 00:30:00+00:00,2026-04-01 00:30:00+00:00,0.51822,0.50127,0.6564,False,350.0159,3.0708,11748.17
short,2026-04-01 00:40:00+00:00,2026-04-01 00:40:00+00:00,0.49322,0.53259,0.6561,False,-961.2635,-8.1822,10786.91
short,2026-04-01 00:50:00+00:00,2026-04-01 00:50:00+00:00,0.53594,0.57735,0.6737,False,-855.0363,-7.9266,9931.87
short,2026-04-01 01:00:00+00:00,2026-04-01 01:00:00+00:00,0.55258,0.56503,0.7238,False,-243.6355,-2.4531,9688.24
short,2026-04-01 01:15:00+00:00,2026-04-01 01:15:00+00:00,0.58239,0.58902,0.6564,False,-129.6686,-1.3384,9558.57
short,2026-04-01 01:25:00+00:00,2026-04-01 01:25:00+00:00,0.59945,0.49171,0.6549,False,1698.8579,17.7731,11257.43
short,2026-04-01 01:35:00+00:00,2026-04-01 01:35:00+00:00,0.44472,0.42725,0.7286,False,419.7122,3.7283,11677.14
short,2026-04-01 02:05:00+00:00,2026-04-01 02:05:00+00:00,0.32932,0.3061,0.6794,False,799.9882,6.8509,12477.13
short,2026-04-01 02:15:00+00:00,2026-04-01 02:15:00+00:00,0.29369,0.27196,0.7224,False,898.2231,7.199,13375.35
short,2026-04-01 02:25:00+00:00,2026-04-01 02:25:00+00:00,0.27492,0.26031,0.6135,False,684.0519,5.1143,14059.4
short,2026-04-01 02:35:00+00:00,2026-04-01 02:35:00+00:00,0.27434,0.26838,0.6001,False,277.3198,1.9725,14336.72
short,2026-04-01 02:50:00+00:00,2026-04-01 02:50:00+00:00,0.28262,0.29084,0.6785,False,-445.6569,-3.1085,13891.06
short,2026-04-01 03:20:00+00:00,2026-04-01 03:20:00+00:00,0.23887,0.24371,0.821,False,-309.2438,-2.2262,13581.82
short,2026-04-01 04:25:00+00:00,2026-04-01 04:25:00+00:00,0.28342,0.28462,0.7554,False,-84.6691,-0.6234,13497.15
short,2026-04-01 04:40:00+00:00,2026-04-01 04:40:00+00:00,0.30023,0.32033,0.7922,False,-930.6107,-6.8949,12566.54
short,2026-04-01 05:05:00+00:00,2026-04-01 05:05:00+00:00,0.34512,0.28034,0.8398,False,2333.6422,18.5703,14900.18
short,2026-04-01 05:15:00+00:00,2026-04-01 05:15:00+00:00,0.26996,0.27828,0.6616,False,-489.0148,-3.2819,14411.17
short,2026-04-01 05:25:00+00:00,2026-04-01 05:25:00+00:00,0.27631,0.27933,0.696,False,-186.3328,-1.293,14224.84
short,2026-04-01 05:35:00+00:00,2026-04-01 05:35:00+00:00,0.28094,0.27025,0.7092,False,512.8171,3.6051,14737.65
short,2026-04-01 05:50:00+00:00,2026-04-01 05:50:00+00:00,0.27989,0.28107,0.6668,False,-91.6084,-0.6216,14646.04
short,2026-04-01 06:00:00+00:00,2026-04-01 06:00:00+00:00,0.24766,0.24915,0.6632,False,-117.4073,-0.8016,14528.64
short,2026-04-01 06:20:00+00:00,2026-04-01 06:20:00+00:00,0.25417,0.27109,0.8371,False,-996.2231,-6.857,13532.41
short,2026-04-01 06:50:00+00:00,2026-04-01 06:50:00+00:00,0.27352,0.27367,0.7785,False,-34.4861,-0.2548,13497.93
short,2026-04-01 07:00:00+00:00,2026-04-01 07:00:00+00:00,0.26867,0.27277,0.7355,False,-232.979,-1.726,13264.95
short,2026-04-01 07:10:00+00:00,2026-04-01 07:10:00+00:00,0.28064,0.29034,0.6012,False,-485.0177,-3.6564,12779.93
short,2026-04-01 07:30:00+00:00,2026-04-01 07:30:00+00:00,0.30755,0.31879,0.7333,False,-492.6268,-3.8547,12287.3
short,2026-04-01 07:45:00+00:00,2026-04-01 07:45:00+00:00,0.30561,0.2983,0.8198,False,269.33,2.1919,12556.63
short,2026-04-01 08:00:00+00:00,2026-04-01 08:00:00+00:00,0.30013,0.30039,0.7584,False,-35.991,-0.2866,12520.64
short,2026-04-01 08:10:00+00:00,2026-04-01 08:10:00+00:00,0.29096,0.28285,0.874,False,323.9497,2.5873,12844.59
short,2026-04-01 08:20:00+00:00,2026-04-01 08:20:00+00:00,0.28703,0.29398,0.6961,False,-336.7017,-2.6213,12507.89
short,2026-04-01 08:30:00+00:00,2026-04-01 08:30:00+00:00,0.29361,0.29368,0.6955,False,-27.9978,-0.2238,12479.89
short,2026-04-01 08:40:00+00:00,2026-04-01 08:40:00+00:00,0.29888,0.3086,0.6549,False,-430.8236,-3.4521,12049.07
short,2026-04-01 08:55:00+00:00,2026-04-01 08:55:00+00:00,0.30748,0.29528,0.6547,False,453.9774,3.7677,12503.05
short,2026-04-01 09:10:00+00:00,2026-04-01 09:10:00+00:00,0.2845,0.29143,0.6311,False,-329.5619,-2.6359,12173.49
short,2026-04-01 09:20:00+00:00,2026-04-01 09:20:00+00:00,0.29227,0.29469,0.8621,False,-125.1436,-1.028,12048.34
long,2026-04-01 10:25:00+00:00,2026-04-01 10:25:00+00:00,0.29356,0.29199,0.6191,False,-88.5329,-0.7348,11959.81
long,2026-04-01 10:50:00+00:00,2026-04-01 10:50:00+00:00,0.29782,0.30364,0.6246,False,209.799,1.7542,12169.61
long,2026-04-01 11:15:00+00:00,2026-04-01 11:15:00+00:00,0.3017,0.30075,0.7767,False,-62.6592,-0.5149,12106.95
long,2026-04-01 11:35:00+00:00,2026-04-01 11:35:00+00:00,0.2893,0.29423,0.6794,False,182.1022,1.5041,12289.05
long,2026-04-01 11:45:00+00:00,2026-04-01 11:45:00+00:00,0.2919,0.29107,0.6373,False,-59.5213,-0.4843,12229.53
short,2026-04-01 12:00:00+00:00,2026-04-01 12:00:00+00:00,0.28273,0.2929,0.6179,False,-464.364,-3.7971,11765.17
short,2026-04-01 12:25:00+00:00,2026-04-01 12:25:00+00:00,0.2884,0.2916,0.6224,False,-154.0731,-1.3096,11611.09
short,2026-04-01 12:35:00+00:00,2026-04-01 12:35:00+00:00,0.28852,0.29071,0.6101,False,-111.3557,-0.959,11499.74
short,2026-04-01 13:15:00+00:00,2026-04-01 13:15:00+00:00,0.28663,0.28271,0.6027,False,134.2729,1.1676,11634.01
short,2026-04-01 13:25:00+00:00,2026-04-01 13:25:00+00:00,0.28381,0.27207,0.6859,False,457.981,3.9366,12091.99
short,2026-04-01 13:45:00+00:00,2026-04-01 13:45:00+00:00,0.2712,0.27446,0.8429,False,-169.5376,-1.4021,11922.45
short,2026-04-01 13:55:00+00:00,2026-04-01 13:55:00+00:00,0.27519,0.27406,0.6621,False,25.1117,0.2106,11947.57
short,2026-04-01 14:05:00+00:00,2026-04-01 14:05:00+00:00,0.27204,0.26839,0.6248,False,136.4071,1.1417,12083.97
short,2026-04-01 14:30:00+00:00,2026-04-01 14:30:00+00:00,0.2672,0.27044,0.6529,False,-170.6952,-1.4126,11913.28
