direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-22 03:33:00+00:00,2026-03-22 03:39:00+00:00,0.10462,0.10485,0.658,False,1.9843,0.0198,10001.98
long,2026-03-22 07:18:00+00:00,2026-03-22 07:24:00+00:00,0.10548,0.10575,0.7031,False,5.5984,0.056,10007.58
long,2026-03-22 07:33:00+00:00,2026-03-22 07:39:00+00:00,0.10581,0.10609,0.6605,False,6.4674,0.0646,10014.05
long,2026-03-23 01:42:00+00:00,2026-03-23 01:48:00+00:00,0.08839,0.08756,0.7312,False,-114.0621,-1.139,9899.99
long,2026-03-23 02:06:00+00:00,2026-03-23 02:12:00+00:00,0.08634,0.07966,0.7701,False,-785.7476,-7.9369,9114.24
long,2026-03-23 05:27:00+00:00,2026-03-23 05:33:00+00:00,0.08743,0.08793,0.6511,False,33.8946,0.3719,9148.14
long,2026-03-23 11:39:00+00:00,2026-03-23 11:45:00+00:00,0.08709,0.08679,0.6889,False,-49.809,-0.5445,9098.33
long,2026-03-23 12:24:00+00:00,2026-03-23 12:30:00+00:00,0.0873,0.08658,0.6926,False,-93.2344,-1.0247,9005.09
long,2026-03-23 14:09:00+00:00,2026-03-23 14:15:00+00:00,0.08671,0.08641,0.6884,False,-49.1661,-0.546,8955.93
long,2026-03-25 07:48:00+00:00,2026-03-25 07:54:00+00:00,0.07582,0.07632,0.7231,False,41.1486,0.4595,8997.07
long,2026-03-25 08:06:00+00:00,2026-03-25 08:12:00+00:00,0.07638,0.0778,0.7058,False,149.2727,1.6591,9146.35
long,2026-03-25 09:30:00+00:00,2026-03-25 09:36:00+00:00,0.07586,0.07581,0.6642,False,-24.3211,-0.2659,9122.03
long,2026-03-25 18:33:00+00:00,2026-03-25 18:39:00+00:00,0.08216,0.08268,0.6825,False,39.4903,0.4329,9161.52
long,2026-03-26 00:27:00+00:00,2026-03-26 00:33:00+00:00,0.08313,0.08327,0.6925,False,-2.894,-0.0316,9158.62
long,2026-03-26 00:45:00+00:00,2026-03-26 00:51:00+00:00,0.08316,0.08211,0.6864,False,-133.9564,-1.4626,9024.67
long,2026-03-26 03:30:00+00:00,2026-03-26 03:36:00+00:00,0.08271,0.0826,0.6514,False,-30.0517,-0.333,8994.61
long,2026-03-26 06:09:00+00:00,2026-03-26 06:15:00+00:00,0.08868,0.08735,0.6767,False,-152.8882,-1.6998,8841.73
long,2026-03-26 06:30:00+00:00,2026-03-26 06:36:00+00:00,0.08849,0.08979,0.6887,False,112.2097,1.2691,8953.94
long,2026-03-26 07:57:00+00:00,2026-03-26 08:03:00+00:00,0.09213,0.0911,0.6988,False,-118.0116,-1.318,8835.92
long,2026-03-26 08:27:00+00:00,2026-03-26 08:33:00+00:00,0.09097,0.09165,0.6817,False,48.3766,0.5475,8884.3
long,2026-03-26 09:30:00+00:00,2026-03-26 09:36:00+00:00,0.09172,0.09207,0.6788,False,16.1335,0.1816,8900.43
long,2026-03-26 10:03:00+00:00,2026-03-26 10:09:00+00:00,0.09247,0.09353,0.7263,False,84.2264,0.9463,8984.66
long,2026-03-26 10:24:00+00:00,2026-03-26 10:30:00+00:00,0.09268,0.09159,0.6762,False,-123.637,-1.3761,8861.02
long,2026-03-26 10:42:00+00:00,2026-03-26 10:48:00+00:00,0.09125,0.09136,0.6778,False,-7.0403,-0.0795,8853.98
long,2026-03-26 10:54:00+00:00,2026-03-26 11:00:00+00:00,0.09146,0.09158,0.6818,False,-6.0911,-0.0688,8847.89
long,2026-03-26 13:09:00+00:00,2026-03-26 13:15:00+00:00,0.092,0.093,0.6558,False,78.477,0.887,8926.37
long,2026-03-26 13:30:00+00:00,2026-03-26 13:36:00+00:00,0.09257,0.09173,0.6826,False,-98.8525,-1.1074,8827.52
long,2026-03-26 14:00:00+00:00,2026-03-26 14:06:00+00:00,0.09261,0.09283,0.6678,False,3.3152,0.0376,8830.83
long,2026-03-26 15:18:00+00:00,2026-03-26 15:24:00+00:00,0.09347,0.09337,0.7027,False,-27.1094,-0.307,8803.72
long,2026-03-26 15:57:00+00:00,2026-03-26 16:03:00+00:00,0.0943,0.09534,0.7712,False,79.4856,0.9029,8883.21
long,2026-03-26 16:48:00+00:00,2026-03-26 16:54:00+00:00,0.09556,0.09624,0.7096,False,45.446,0.5116,8928.65
long,2026-03-26 17:39:00+00:00,2026-03-26 17:45:00+00:00,0.09689,0.09733,0.7554,False,22.6898,0.2541,8951.34
long,2026-03-26 17:51:00+00:00,2026-03-26 17:57:00+00:00,0.09739,0.09731,0.7573,False,-25.2557,-0.2821,8926.09
long,2026-03-26 18:33:00+00:00,2026-03-26 18:39:00+00:00,0.10102,0.09831,0.6635,False,-257.3067,-2.8826,8668.78
long,2026-03-26 19:03:00+00:00,2026-03-26 19:09:00+00:00,0.09932,0.09963,0.7372,False,9.7196,0.1121,8678.5
long,2026-03-27 00:42:00+00:00,2026-03-27 00:48:00+00:00,0.10046,0.10061,0.6683,False,-4.3989,-0.0507,8674.1
long,2026-03-27 02:33:00+00:00,2026-03-27 02:39:00+00:00,0.1026,0.10231,0.6618,False,-41.8656,-0.4827,8632.24
long,2026-03-27 02:54:00+00:00,2026-03-27 03:00:00+00:00,0.10246,0.10247,0.655,False,-16.422,-0.1902,8615.81
long,2026-03-27 03:18:00+00:00,2026-03-27 03:24:00+00:00,0.10189,0.10113,0.7322,False,-81.4972,-0.9459,8534.32
long,2026-03-27 03:57:00+00:00,2026-03-27 04:03:00+00:00,0.10159,0.10096,0.6578,False,-69.9933,-0.8201,8464.32
long,2026-03-27 04:36:00+00:00,2026-03-27 04:42:00+00:00,0.1012,0.10053,0.6624,False,-72.9672,-0.8621,8391.36
long,2026-03-27 13:21:00+00:00,2026-03-27 13:27:00+00:00,0.09969,0.10009,0.6663,False,16.8871,0.2012,8408.24
long,2026-03-27 13:33:00+00:00,2026-03-27 13:39:00+00:00,0.09957,0.10013,0.6587,False,30.473,0.3624,8438.72
long,2026-03-27 15:18:00+00:00,2026-03-27 15:24:00+00:00,0.10262,0.1028,0.7466,False,-2.0756,-0.0246,8436.64
long,2026-03-27 15:33:00+00:00,2026-03-27 15:39:00+00:00,0.10254,0.10212,0.69,False,-51.4294,-0.6096,8385.21
long,2026-03-27 15:54:00+00:00,2026-03-27 16:00:00+00:00,0.10289,0.10256,0.6682,False,-43.6644,-0.5207,8341.55
