feature,importance
atr14,0.040711556
above_ma100,0.03495454
bb_width,0.027737154
day_of_week,0.019681947
mom_5,0.01856424
ma100_slope,0.018028587
consec_down,0.017543001
volatility_20,0.017479343
return_5,0.015374864
bb_squeeze,0.014897525
ma100_dist,0.014644522
dist_high_5,0.014108656
dist_ma100,0.013941327
ema10_dist,0.013905282
consec_up,0.013770488
atr7,0.013677596
rsi14_norm,0.013675319
ema5_dist,0.013597346
volatility_5,0.013528786
mom_10,0.013309095
ma5_dist,0.013256346
rsi7,0.013014142
volatility_10,0.012979286
dist_high_20,0.012878424
dist_low_5,0.012784431
return_10,0.012737272
lower_wick,0.01246853
rsi14,0.012398042
pos_10,0.012309266
vol_up,0.01222177
macd_hist_delta,0.012200586
macd_line,0.012183798
dist_low_20,0.012106322
macd_signal,0.012064363
minute,0.011911007
return_3,0.011832753
ma10_dist,0.011804787
volume_ratio10,0.0116621405
ma50_dist,0.011623621
ma50_slope,0.011568057
close_pos,0.011446886
ma20_dist,0.011423534
ema20_dist,0.01137372
williams_r,0.011216383
ma5_slope,0.01108578
hour,0.011078171
macd_fast_hist,0.011041721
ma10_slope,0.010980172
bb_lower_dist,0.010869824
pos_5,0.01070917
stoch_delta,0.01061928
stoch_k,0.01048395
stoch_d,0.010453417
macd_fast_delta,0.01045183
ma20_slope,0.010399907
pos_20,0.010369884
atr_ratio,0.010360724
macd_hist,0.010246911
return_2,0.01023638
range_atr,0.010190879
pos_50,0.010114792
volume_ratio5,0.010040278
rsi14_delta,0.010010625
body_size,0.009933692
bb_pct,0.009909954
cci14,0.0098091895
roc5,0.009709826
cci14_delta,0.009615128
volume_zscore,0.009568883
bb_upper_dist,0.009263925
volume_delta,0.008855865
return_1,0.008799015
mom_3,0.008628943
hl_range,0.008278764
macd_cross_up,0.0076078754
open_pos,0.0074711833
upper_wick,0.007061285
macd_cross_down,0.0063045444
roc10,0.00514541
stoch_os,0.0050434205
vol_expand,0.0046527726
gap,0.0
is_bullish,0.0
rsi_ob,0.0
rsi_os,0.0
stoch_ob,0.0
