feature,importance
atr14,0.052170023
atr7,0.040125925
volatility_20,0.016561525
bb_width,0.015959516
volatility_10,0.014978149
ma50_dist,0.014403145
ma100_dist,0.014202647
dist_ma100,0.013905122
day_of_week,0.0136217745
hour,0.013263236
bb_lower_dist,0.012913228
dist_low_20,0.012891581
rsi7,0.012795425
hl_range,0.01269796
macd_signal,0.012676256
vol_expand,0.01260792
williams_r,0.012577272
minute,0.012309784
rsi14_norm,0.012224292
macd_hist,0.012212772
ma50_slope,0.012203015
pos_50,0.01217383
macd_line,0.012157806
ma20_dist,0.012156489
ma10_dist,0.012122167
ma100_slope,0.0120993685
body_size,0.012098667
ma5_dist,0.0120121855
ema5_dist,0.011909491
return_1,0.011896053
bb_pct,0.011876493
ema20_dist,0.011858086
stoch_k,0.011838235
cci14,0.011818545
volatility_5,0.011811772
close_pos,0.011758595
ma5_slope,0.011733045
pos_20,0.011724548
vol_up,0.011719993
pos_10,0.011640815
ema10_dist,0.011630604
bb_upper_dist,0.011629898
return_10,0.011591454
mom_5,0.011536176
return_3,0.011522424
macd_fast_hist,0.0115175815
stoch_d,0.011516269
ma20_slope,0.011512156
macd_hist_delta,0.011485198
ma10_slope,0.011483368
dist_high_5,0.011479106
pos_5,0.011478603
dist_high_20,0.011468849
roc5,0.01125967
atr_ratio,0.011195617
return_2,0.011188226
return_5,0.011183718
rsi14,0.011074113
dist_low_5,0.011041892
macd_fast_delta,0.011039311
stoch_delta,0.0110236015
mom_10,0.010994177
cci14_delta,0.010815003
bb_squeeze,0.010768503
consec_up,0.010657773
macd_cross_down,0.010637
volume_ratio5,0.010621207
open_pos,0.010503733
upper_wick,0.010476879
volume_delta,0.010475661
volume_zscore,0.010450435
macd_cross_up,0.010446604
volume_ratio10,0.010433778
range_atr,0.010378571
consec_down,0.010331778
rsi14_delta,0.0102951685
mom_3,0.009776655
lower_wick,0.00974147
roc10,0.009631022
stoch_ob,0.0
stoch_os,0.0
is_bullish,0.0
gap,0.0
rsi_ob,0.0
above_ma100,0.0
rsi_os,0.0
