direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-17 20:45:00+00:00,2026-03-17 21:15:00+00:00,0.04608,0.04559,0.8433,False,-126.3368,-1.2634,9873.66
long,2026-03-17 21:45:00+00:00,2026-03-17 22:15:00+00:00,0.04598,0.04581,0.6879,False,-56.2528,-0.5697,9817.41
long,2026-03-18 00:00:00+00:00,2026-03-18 00:30:00+00:00,0.04543,0.04492,0.7241,False,-129.8457,-1.3226,9687.56
long,2026-03-18 04:15:00+00:00,2026-03-18 04:45:00+00:00,0.04506,0.04508,0.7473,False,-15.0753,-0.1556,9672.49
long,2026-03-18 09:45:00+00:00,2026-03-18 10:15:00+00:00,0.04542,0.04501,0.7084,False,-106.6572,-1.1027,9565.83
short,2026-03-19 03:30:00+00:00,2026-03-19 04:00:00+00:00,0.04392,0.04345,0.7621,False,83.2349,0.8701,9649.07
short,2026-03-19 06:45:00+00:00,2026-03-19 07:15:00+00:00,0.04388,0.04338,0.8476,False,90.6502,0.9395,9739.72
short,2026-03-19 13:45:00+00:00,2026-03-19 14:15:00+00:00,0.04248,0.0422,0.7014,False,44.7183,0.4591,9784.44
long,2026-03-20 03:45:00+00:00,2026-03-20 04:15:00+00:00,0.04311,0.04302,0.7553,False,-39.9957,-0.4088,9744.44
long,2026-03-20 12:30:00+00:00,2026-03-20 13:00:00+00:00,0.04287,0.04269,0.6578,False,-60.4033,-0.6199,9684.04
