feature,importance
atr14,0.03749886
volatility_20,0.032911185
atr7,0.027919209
upper_wick,0.018150894
ma100_dist,0.01756477
bb_width,0.01715332
mom_3,0.016927412
ma10_dist,0.016759913
macd_cross_up,0.015492356
rsi14,0.015479702
macd_line,0.01482317
lower_wick,0.014466377
rsi7,0.014464782
rsi14_norm,0.014376238
macd_signal,0.01429996
ema5_dist,0.014287993
volatility_10,0.014023191
macd_hist,0.013731247
ema20_dist,0.013549203
dist_ma100,0.01351499
ma50_slope,0.013145069
ma20_dist,0.012848754
pos_10,0.012835761
dist_low_5,0.012834516
rsi_os,0.012556936
ma50_dist,0.012540133
roc10,0.012539194
return_10,0.012414928
cci14,0.012139606
bb_lower_dist,0.012033061
bb_upper_dist,0.011863695
bb_pct,0.011680565
day_of_week,0.011602417
roc5,0.011580783
return_3,0.011578321
hour,0.011573771
dist_low_20,0.011446406
ma100_slope,0.011388729
williams_r,0.011350999
volume_zscore,0.011290991
macd_hist_delta,0.011184768
return_2,0.011108521
macd_fast_delta,0.011084345
stoch_k,0.010985724
mom_10,0.010851552
open_pos,0.010815957
dist_high_20,0.010806864
minute,0.010758713
macd_fast_hist,0.010721342
pos_50,0.010660361
cci14_delta,0.01066031
pos_20,0.010621447
return_5,0.010553625
body_size,0.010551364
mom_5,0.010531263
ma5_dist,0.010524501
vol_expand,0.010523476
hl_range,0.010423102
volatility_5,0.010300295
ma5_slope,0.010241751
ma20_slope,0.01018327
pos_5,0.010149935
rsi14_delta,0.010032493
volume_delta,0.009790725
volume_ratio10,0.009779804
vol_up,0.009772487
atr_ratio,0.009723346
return_1,0.009706825
dist_high_5,0.009622473
ema10_dist,0.009600813
stoch_d,0.009537003
close_pos,0.009439812
stoch_delta,0.009301461
volume_ratio5,0.008948302
range_atr,0.008855411
above_ma100,0.008667075
ma10_slope,0.008502539
consec_down,0.008173314
macd_cross_down,0.007541987
consec_up,0.0060932743
bb_squeeze,0.0040289173
gap,0.0
is_bullish,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
