direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-18 19:07:00+00:00,2026-03-18 19:07:00+00:00,0.00673,0.00673,0.8115,False,-20.0,-0.2,9980.0
long,2026-03-19 13:07:00+00:00,2026-03-19 13:07:00+00:00,0.00656,0.00654,0.8603,False,-50.3868,-0.5049,9929.61
long,2026-03-19 14:47:00+00:00,2026-03-19 14:47:00+00:00,0.00692,0.00692,0.7082,False,-19.8592,-0.2,9909.75
long,2026-03-19 16:03:00+00:00,2026-03-19 16:03:00+00:00,0.00714,0.00716,0.8234,False,7.9389,0.0801,9917.69
long,2026-03-19 16:07:00+00:00,2026-03-19 16:07:00+00:00,0.00718,0.00715,0.8459,False,-61.2742,-0.6178,9856.42
long,2026-03-19 17:29:00+00:00,2026-03-19 17:29:00+00:00,0.0074,0.00739,0.7087,False,-33.0323,-0.3351,9823.39
long,2026-03-19 17:41:00+00:00,2026-03-19 17:41:00+00:00,0.00738,0.00736,0.7191,False,-46.2684,-0.471,9777.12
long,2026-03-20 01:43:00+00:00,2026-03-20 01:43:00+00:00,0.00756,0.00755,0.7351,False,-32.4869,-0.3323,9744.63
long,2026-03-20 02:02:00+00:00,2026-03-20 02:02:00+00:00,0.00769,0.0077,0.7205,False,-6.8174,-0.07,9737.81
long,2026-03-20 02:05:00+00:00,2026-03-20 02:05:00+00:00,0.00772,0.00774,0.8076,False,5.7519,0.0591,9743.57
long,2026-03-20 03:06:00+00:00,2026-03-20 03:06:00+00:00,0.00786,0.00786,0.7445,False,-19.4871,-0.2,9724.08
