direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-18 03:30:00+00:00,2026-03-18 04:30:00+00:00,0.003083,0.003044,0.5566,False,106.5002,1.065,10106.5
short,2026-03-18 05:30:00+00:00,2026-03-18 06:30:00+00:00,0.003062,0.003011,0.5234,False,148.1186,1.4656,10254.62
short,2026-03-18 09:30:00+00:00,2026-03-18 10:30:00+00:00,0.003031,0.002986,0.5306,False,131.7368,1.2847,10386.36
short,2026-03-18 15:30:00+00:00,2026-03-18 16:30:00+00:00,0.002955,0.002885,0.5523,False,225.2662,2.1689,10611.62
short,2026-03-18 17:30:00+00:00,2026-03-18 18:30:00+00:00,0.002888,0.002861,0.5228,False,77.9851,0.7349,10689.61
short,2026-03-18 21:00:00+00:00,2026-03-18 22:00:00+00:00,0.002891,0.002886,0.56,False,-2.8915,-0.027,10686.72
short,2026-03-19 03:30:00+00:00,2026-03-19 04:30:00+00:00,0.002859,0.002823,0.5312,False,113.1917,1.0592,10799.91
short,2026-03-19 10:00:00+00:00,2026-03-19 11:00:00+00:00,0.002763,0.002731,0.5649,False,103.4805,0.9582,10903.39
short,2026-03-19 18:00:00+00:00,2026-03-19 19:00:00+00:00,0.0027,0.00269,0.5685,False,18.5761,0.1704,10921.96
short,2026-03-20 01:30:00+00:00,2026-03-20 02:30:00+00:00,0.002668,0.00267,0.5372,False,-30.0313,-0.275,10891.93
short,2026-03-20 07:30:00+00:00,2026-03-20 08:30:00+00:00,0.002657,0.002699,0.5486,False,-193.9559,-1.7807,10697.98
short,2026-03-20 14:00:00+00:00,2026-03-20 15:00:00+00:00,0.002651,0.00265,0.5294,False,-17.3605,-0.1623,10680.62
