feature,importance
atr14,0.028287478
stoch_k,0.020484176
williams_r,0.018383369
rsi7,0.017777162
volatility_10,0.016542118
macd_signal,0.016469188
return_10,0.016299035
macd_hist_delta,0.016245622
macd_line,0.016101843
pos_50,0.015865427
pos_20,0.015811827
ma100_dist,0.015464372
rsi14,0.01541641
roc5,0.015328628
bb_lower_dist,0.015149598
volatility_5,0.015144089
ma50_dist,0.015097116
mom_3,0.014992633
macd_fast_delta,0.014597844
ma20_slope,0.014555847
atr7,0.014464345
bb_upper_dist,0.014353102
ema10_dist,0.014315005
macd_fast_hist,0.0142124165
volatility_20,0.01420809
bb_pct,0.014031955
dist_ma100,0.01370523
ema5_dist,0.013700733
ma100_slope,0.013673951
mom_10,0.013447309
ma10_dist,0.013194139
dist_high_20,0.012952152
hour,0.012934157
volume_ratio5,0.012874944
dist_low_20,0.012874249
minute,0.012836116
hl_range,0.012829307
ma50_slope,0.0128103215
bb_width,0.012726525
stoch_d,0.012640376
day_of_week,0.012626586
lower_wick,0.012621696
atr_ratio,0.012560046
dist_high_5,0.012421723
rsi14_delta,0.012376819
range_atr,0.012144441
vol_up,0.011951316
ema20_dist,0.011820441
cci14,0.011815131
dist_low_5,0.011739938
consec_down,0.01164318
ma10_slope,0.011599735
return_5,0.01159088
cci14_delta,0.011519981
volume_delta,0.011368044
volume_ratio10,0.011141685
open_pos,0.011051805
ma5_slope,0.010997178
pos_10,0.010971302
rsi14_norm,0.010833086
ma5_dist,0.010794292
consec_up,0.0105735315
macd_hist,0.010509986
body_size,0.010324046
stoch_delta,0.010299169
return_1,0.01019769
ma20_dist,0.010157658
volume_zscore,0.010146955
pos_5,0.0098448405
upper_wick,0.009699841
mom_5,0.009489119
return_3,0.009446289
bb_squeeze,0.008825413
vol_expand,0.008825155
return_2,0.008723369
close_pos,0.008574379
roc10,0.0059750215
gap,0.0
is_bullish,0.0
rsi_os,0.0
macd_cross_down,0.0
macd_cross_up,0.0
above_ma100,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
