feature,importance
atr14,0.042863984
volatility_20,0.025059838
bb_width,0.020030381
macd_cross_down,0.018079236
bb_lower_dist,0.01768671
atr7,0.016983284
stoch_k,0.016695617
hl_range,0.016663652
volatility_10,0.016364828
volume_zscore,0.015347968
dist_high_20,0.015266565
pos_10,0.01505732
williams_r,0.014711179
ma50_slope,0.0147032235
vol_up,0.014626973
rsi14,0.01416178
rsi7,0.013899399
ma100_slope,0.013751049
stoch_d,0.013580313
lower_wick,0.013570092
pos_20,0.013132705
bb_upper_dist,0.01300068
rsi14_delta,0.012897036
return_10,0.012882426
day_of_week,0.012704452
return_5,0.012659025
stoch_delta,0.012651934
ma5_dist,0.0126136
ma20_slope,0.012388986
volume_ratio5,0.012325159
ma50_dist,0.012180913
dist_high_5,0.012111061
cci14,0.012060786
dist_ma100,0.011995004
ma10_slope,0.011874398
volume_delta,0.011855328
roc5,0.011810152
ma10_dist,0.011791112
body_size,0.011779147
hour,0.011773773
range_atr,0.011733012
ma100_dist,0.011629031
ma5_slope,0.01162289
return_2,0.011529733
macd_signal,0.011500105
ema10_dist,0.011462866
macd_fast_hist,0.011365819
ma20_dist,0.011301824
volatility_5,0.011264926
pos_50,0.010962162
close_pos,0.010908587
macd_hist,0.010880139
dist_low_5,0.0108553
mom_5,0.010824593
macd_fast_delta,0.010747583
upper_wick,0.010709028
dist_low_20,0.010688142
pos_5,0.010686943
bb_pct,0.010661446
ema20_dist,0.010612892
macd_hist_delta,0.010556004
ema5_dist,0.010522295
mom_10,0.01048329
cci14_delta,0.01036294
above_ma100,0.01031794
macd_line,0.010279123
return_1,0.010193649
atr_ratio,0.010051211
consec_up,0.010030448
mom_3,0.010000648
return_3,0.009866537
bb_squeeze,0.0098008495
macd_cross_up,0.009793712
volume_ratio10,0.009595815
vol_expand,0.009288858
minute,0.00901509
open_pos,0.00871847
rsi14_norm,0.007413417
consec_down,0.006171598
gap,0.0
is_bullish,0.0
rsi_ob,0.0
rsi_os,0.0
stoch_ob,0.0
stoch_os,0.0
roc10,0.0
