feature,importance
atr7,0.030969927
atr14,0.01982727
day_of_week,0.015852654
roc10,0.015782712
consec_down,0.0151972715
rsi14_norm,0.014793615
cci14,0.014590009
hour,0.014586297
ma50_dist,0.014525871
mom_10,0.014334785
hl_range,0.014216892
ma10_slope,0.014204762
volatility_20,0.014048368
ma10_dist,0.013821606
ma100_dist,0.013801324
dist_high_20,0.013724396
ema10_dist,0.01367578
macd_hist,0.013673707
mom_3,0.013452687
vol_expand,0.013350158
pos_50,0.013244763
bb_squeeze,0.013201477
pos_5,0.013072164
macd_signal,0.013053173
ma50_slope,0.012958039
macd_hist_delta,0.012847961
dist_high_5,0.012800264
ma100_slope,0.012745364
minute,0.012630656
ma5_dist,0.012612748
ma20_dist,0.012551778
mom_5,0.012527071
return_3,0.01251474
volatility_10,0.012478697
close_pos,0.012470347
ema5_dist,0.0124011235
stoch_delta,0.012372803
ema20_dist,0.012372767
macd_fast_hist,0.012279851
ma20_slope,0.0122626005
bb_width,0.012232878
macd_fast_delta,0.012210179
bb_pct,0.012184555
ma5_slope,0.012179106
rsi14,0.012150521
return_1,0.0121014975
open_pos,0.012006989
macd_line,0.011967774
range_atr,0.0119595295
vol_up,0.01192046
upper_wick,0.011874983
dist_low_20,0.01186744
bb_upper_dist,0.0118391765
dist_low_5,0.01177949
return_2,0.011739876
pos_10,0.01172185
volume_delta,0.011694378
volatility_5,0.011665812
pos_20,0.011526921
return_5,0.011525725
volume_zscore,0.011489378
bb_lower_dist,0.011459406
rsi14_delta,0.011415268
stoch_k,0.011392744
body_size,0.011319035
volume_ratio5,0.011316466
rsi7,0.011275872
lower_wick,0.011096479
cci14_delta,0.011079565
volume_ratio10,0.011045261
dist_ma100,0.010916295
stoch_d,0.010827372
return_10,0.010504333
atr_ratio,0.01028344
williams_r,0.00971445
roc5,0.009674992
consec_up,0.009081416
macd_cross_down,0.008836272
macd_cross_up,0.007294234
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
