feature,importance
macd_signal,6
volatility_10,4
atr14,4
macd_line,4
ma100_slope,4
bb_width,4
atr7,2
volatility_20,2
volume_ratio5,2
pos_5,2
dist_high_20,2
hour,2
volatility_5,1
rsi14,1
ma100_dist,1
ma20_dist,1
return_2,1
body_size,1
return_10,1
ma10_dist,1
ma10_slope,1
lower_wick,1
volume_ratio10,1
stoch_k,1
cci14,1
stoch_delta,1
cci14_delta,1
pos_50,1
pos_20,1
dist_high_5,1
volume_zscore,1
vol_up,1
rsi14_delta,1
range_atr,1
williams_r,1
mom_10,1
macd_hist,1
ma20_slope,1
ma5_slope,0
ma50_dist,0
ma5_dist,0
consec_down,0
gap,0
open_pos,0
close_pos,0
consec_up,0
hl_range,0
is_bullish,0
upper_wick,0
return_3,0
return_5,0
return_1,0
ema20_dist,0
dist_ma100,0
atr_ratio,0
bb_squeeze,0
bb_pct,0
rsi14_norm,0
rsi_ob,0
rsi_os,0
bb_upper_dist,0
bb_lower_dist,0
rsi7,0
ema10_dist,0
ema5_dist,0
macd_hist_delta,0
macd_cross_up,0
macd_cross_down,0
macd_fast_hist,0
macd_fast_delta,0
above_ma100,0
ma50_slope,0
dist_low_5,0
volume_delta,0
vol_expand,0
dist_low_20,0
pos_10,0
stoch_d,0
stoch_os,0
stoch_ob,0
mom_5,0
mom_3,0
roc5,0
roc10,0
minute,0
day_of_week,0
