direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-18 02:36:00+00:00,2026-03-18 02:42:00+00:00,0.00724,0.00727,0.7471,False,21.4365,0.2144,10021.44
long,2026-03-18 03:03:00+00:00,2026-03-18 03:09:00+00:00,0.00723,0.00722,0.857,False,-33.9038,-0.3383,9987.53
short,2026-03-18 11:33:00+00:00,2026-03-18 11:39:00+00:00,0.00685,0.00684,0.6019,False,-5.3947,-0.054,9982.14
short,2026-03-18 16:21:00+00:00,2026-03-18 16:30:00+00:00,0.00648,0.0065,0.6977,False,-50.7733,-0.5086,9931.36
long,2026-03-18 20:45:00+00:00,2026-03-18 20:54:00+00:00,0.00676,0.00677,0.6975,False,-5.1714,-0.0521,9926.19
short,2026-03-19 07:39:00+00:00,2026-03-19 07:51:00+00:00,0.00651,0.00654,0.6269,False,-65.5952,-0.6608,9860.6
long,2026-03-19 14:30:00+00:00,2026-03-19 14:36:00+00:00,0.0068,0.00686,0.6551,False,67.2841,0.6824,9927.88
long,2026-03-19 14:45:00+00:00,2026-03-19 14:51:00+00:00,0.00684,0.00693,0.9151,False,110.7743,1.1158,10038.66
long,2026-03-19 15:03:00+00:00,2026-03-19 15:09:00+00:00,0.00689,0.00691,0.6725,False,9.0625,0.0903,10047.72
long,2026-03-19 15:21:00+00:00,2026-03-19 15:27:00+00:00,0.00689,0.00701,0.7518,False,154.9011,1.5417,10202.62
long,2026-03-19 16:06:00+00:00,2026-03-19 16:12:00+00:00,0.00719,0.00715,0.7062,False,-77.1653,-0.7563,10125.45
long,2026-03-19 16:21:00+00:00,2026-03-19 16:27:00+00:00,0.00713,0.0071,0.6307,False,-62.8545,-0.6208,10062.6
long,2026-03-19 16:33:00+00:00,2026-03-19 16:39:00+00:00,0.00713,0.00712,0.6847,False,-34.2382,-0.3403,10028.36
long,2026-03-19 16:45:00+00:00,2026-03-19 16:51:00+00:00,0.00711,0.0071,0.783,False,-34.1613,-0.3406,9994.2
long,2026-03-19 16:57:00+00:00,2026-03-19 17:03:00+00:00,0.00713,0.00714,0.6135,False,-5.9713,-0.0597,9988.23
long,2026-03-19 17:27:00+00:00,2026-03-19 17:33:00+00:00,0.00741,0.00734,0.8532,False,-114.3322,-1.1447,9873.9
long,2026-03-19 17:42:00+00:00,2026-03-19 17:48:00+00:00,0.00736,0.00743,0.7306,False,74.1616,0.7511,9948.06
long,2026-03-19 18:03:00+00:00,2026-03-19 18:09:00+00:00,0.00726,0.00717,0.6748,False,-143.2192,-1.4397,9804.84
long,2026-03-20 02:15:00+00:00,2026-03-20 02:21:00+00:00,0.00764,0.00761,0.709,False,-58.1104,-0.5927,9746.73
long,2026-03-20 02:27:00+00:00,2026-03-20 02:33:00+00:00,0.00755,0.00763,0.8707,False,83.7831,0.8596,9830.51
long,2026-03-20 03:03:00+00:00,2026-03-20 03:09:00+00:00,0.0078,0.00789,0.785,False,93.768,0.9538,9924.28
long,2026-03-20 03:21:00+00:00,2026-03-20 03:27:00+00:00,0.00782,0.00771,0.6961,False,-159.4484,-1.6066,9764.83
long,2026-03-20 03:36:00+00:00,2026-03-20 03:42:00+00:00,0.00766,0.00772,0.6221,False,56.9573,0.5833,9821.79
short,2026-03-20 05:03:00+00:00,2026-03-20 05:09:00+00:00,0.00752,0.0075,0.7471,False,6.4782,0.066,9828.27
short,2026-03-20 05:21:00+00:00,2026-03-20 05:27:00+00:00,0.0075,0.00748,0.772,False,6.5522,0.0667,9834.82
short,2026-03-20 05:33:00+00:00,2026-03-20 05:39:00+00:00,0.00748,0.00747,0.6237,False,-6.5215,-0.0663,9828.3
short,2026-03-20 06:21:00+00:00,2026-03-20 06:27:00+00:00,0.00758,0.0076,0.7025,False,-45.5888,-0.4639,9782.71
short,2026-03-20 06:39:00+00:00,2026-03-20 06:45:00+00:00,0.00758,0.00755,0.6787,False,19.1524,0.1958,9801.86
long,2026-03-20 08:54:00+00:00,2026-03-20 09:00:00+00:00,0.00766,0.0076,0.7669,False,-96.3807,-0.9833,9705.48
short,2026-03-20 11:45:00+00:00,2026-03-20 11:51:00+00:00,0.00748,0.00746,0.6497,False,6.5395,0.0674,9712.02
short,2026-03-20 12:12:00+00:00,2026-03-20 12:27:00+00:00,0.00749,0.00753,0.6003,False,-71.2906,-0.734,9640.73
long,2026-03-20 13:42:00+00:00,2026-03-20 13:48:00+00:00,0.00769,0.0077,0.622,False,-6.7447,-0.07,9633.99
long,2026-03-20 14:00:00+00:00,2026-03-20 14:06:00+00:00,0.00762,0.00762,0.8385,False,-19.268,-0.2,9614.72
long,2026-03-20 14:24:00+00:00,2026-03-20 14:30:00+00:00,0.00765,0.00776,0.6023,False,119.0214,1.2379,9733.74
long,2026-03-20 15:12:00+00:00,2026-03-20 15:18:00+00:00,0.00785,0.00773,0.7228,False,-168.2635,-1.7287,9565.48
long,2026-03-20 15:33:00+00:00,2026-03-20 15:39:00+00:00,0.00771,0.00767,0.6102,False,-68.7573,-0.7188,9496.72
short,2026-03-20 18:24:00+00:00,2026-03-20 18:30:00+00:00,0.00758,0.00756,0.6058,False,6.0639,0.0639,9502.78
