direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-22 02:21:00+00:00,2026-03-22 02:22:00+00:00,0.98704,0.99402,0.6822,False,50.7165,0.5072,10050.72
long,2026-03-22 02:25:00+00:00,2026-03-22 02:26:00+00:00,0.99913,0.99269,0.689,False,-84.8844,-0.8446,9965.83
long,2026-03-22 03:14:00+00:00,2026-03-22 03:15:00+00:00,0.99997,1.00035,0.6616,False,-16.1445,-0.162,9949.69
long,2026-03-22 04:29:00+00:00,2026-03-22 04:30:00+00:00,1.08981,1.07477,0.7984,False,-157.2107,-1.5801,9792.48
long,2026-03-22 04:38:00+00:00,2026-03-22 04:39:00+00:00,1.06853,1.05563,0.7824,False,-137.8062,-1.4073,9654.67
long,2026-03-22 04:46:00+00:00,2026-03-22 04:47:00+00:00,1.07128,1.07395,0.7044,False,4.7534,0.0492,9659.42
long,2026-03-22 04:49:00+00:00,2026-03-22 04:50:00+00:00,1.0713,1.08178,0.676,False,75.1745,0.7783,9734.6
long,2026-03-22 04:53:00+00:00,2026-03-22 04:54:00+00:00,1.07942,1.07595,0.6559,False,-50.7629,-0.5215,9683.84
long,2026-03-22 05:01:00+00:00,2026-03-22 05:02:00+00:00,1.08479,1.07884,0.7517,False,-72.4829,-0.7485,9611.35
long,2026-03-22 05:13:00+00:00,2026-03-22 05:14:00+00:00,1.12875,1.13836,0.7261,False,62.6068,0.6514,9673.96
long,2026-03-22 05:16:00+00:00,2026-03-22 05:17:00+00:00,1.12907,1.13247,0.7234,False,9.7835,0.1011,9683.74
long,2026-03-22 05:24:00+00:00,2026-03-22 05:25:00+00:00,1.15612,1.15164,0.7531,False,-56.8923,-0.5875,9626.85
long,2026-03-22 05:27:00+00:00,2026-03-22 05:28:00+00:00,1.14836,1.14665,0.6758,False,-33.5889,-0.3489,9593.26
long,2026-03-22 05:30:00+00:00,2026-03-22 05:31:00+00:00,1.14997,1.15317,0.6675,False,7.5085,0.0783,9600.77
long,2026-03-22 05:37:00+00:00,2026-03-22 05:38:00+00:00,1.15272,1.14948,0.7838,False,-46.1868,-0.4811,9554.58
long,2026-03-22 05:44:00+00:00,2026-03-22 05:45:00+00:00,1.15534,1.16256,0.7354,False,40.5997,0.4249,9595.18
long,2026-03-22 05:49:00+00:00,2026-03-22 05:50:00+00:00,1.15567,1.15468,0.6862,False,-27.41,-0.2857,9567.77
long,2026-03-22 05:55:00+00:00,2026-03-22 05:56:00+00:00,1.14369,1.13626,0.6544,False,-81.2927,-0.8497,9486.48
long,2026-03-22 06:01:00+00:00,2026-03-22 06:02:00+00:00,1.14699,1.13517,0.6616,False,-116.7334,-1.2305,9369.75
long,2026-03-22 06:05:00+00:00,2026-03-22 06:06:00+00:00,1.13434,1.13578,0.6626,False,-6.845,-0.0731,9362.9
long,2026-03-22 06:15:00+00:00,2026-03-22 06:16:00+00:00,1.15341,1.15131,0.6711,False,-35.7727,-0.3821,9327.13
long,2026-03-22 06:26:00+00:00,2026-03-22 06:27:00+00:00,1.1693,1.15659,0.6796,False,-120.0378,-1.287,9207.09
long,2026-03-22 06:35:00+00:00,2026-03-22 06:36:00+00:00,1.17989,1.20625,0.6774,False,187.2821,2.0341,9394.37
long,2026-03-22 06:57:00+00:00,2026-03-22 06:58:00+00:00,1.36109,1.39525,0.6927,False,216.9869,2.3098,9611.36
long,2026-03-22 07:09:00+00:00,2026-03-22 07:10:00+00:00,1.64836,1.45278,0.6695,False,-1159.6228,-12.0651,8451.74
long,2026-03-22 07:12:00+00:00,2026-03-22 07:13:00+00:00,1.38762,1.42508,0.6546,False,211.2585,2.4996,8663.0
long,2026-03-22 07:21:00+00:00,2026-03-22 07:22:00+00:00,1.39859,1.39082,0.6528,False,-65.4541,-0.7556,8597.54
long,2026-03-22 07:28:00+00:00,2026-03-22 07:29:00+00:00,1.36911,1.39726,0.8538,False,159.5773,1.8561,8757.12
long,2026-03-22 07:34:00+00:00,2026-03-22 07:35:00+00:00,1.41993,1.46708,0.7056,False,273.2735,3.1206,9030.39
long,2026-03-22 07:38:00+00:00,2026-03-22 07:39:00+00:00,1.4457,1.44349,0.7449,False,-31.8653,-0.3529,8998.53
long,2026-03-22 07:45:00+00:00,2026-03-22 07:46:00+00:00,1.51201,1.48646,0.6594,False,-170.0545,-1.8898,8828.47
long,2026-03-22 07:51:00+00:00,2026-03-22 07:52:00+00:00,1.43431,1.46751,0.6982,False,186.6959,2.1147,9015.17
long,2026-03-22 08:02:00+00:00,2026-03-22 08:03:00+00:00,1.41958,1.4743,0.6784,False,329.4739,3.6547,9344.64
long,2026-03-22 08:07:00+00:00,2026-03-22 08:08:00+00:00,1.48825,1.48902,0.7009,False,-13.8545,-0.1483,9330.79
long,2026-03-22 08:10:00+00:00,2026-03-22 08:11:00+00:00,1.48547,1.47731,0.6733,False,-69.9176,-0.7493,9260.87
long,2026-03-22 08:16:00+00:00,2026-03-22 08:17:00+00:00,1.49344,1.49095,0.7328,False,-33.9623,-0.3667,9226.91
long,2026-03-22 08:23:00+00:00,2026-03-22 08:24:00+00:00,1.49831,1.48408,0.7031,False,-106.0852,-1.1497,9120.82
