feature,importance
dist_high_5,0.039224464
ma5_dist,0.021459034
stoch_ob,0.020321367
dist_ma100,0.01859726
mom_10,0.018454615
volatility_5,0.016480442
bb_width,0.016311225
atr14,0.016263392
macd_cross_down,0.016152913
volatility_20,0.016039241
volume_zscore,0.016024727
bb_squeeze,0.015520116
ma50_slope,0.015352714
ma10_dist,0.015276681
pos_10,0.015172567
hl_range,0.015008481
stoch_k,0.014481325
macd_hist,0.014451965
macd_signal,0.014433759
day_of_week,0.014407063
atr7,0.014405798
vol_up,0.014135875
dist_low_5,0.013948386
stoch_delta,0.013927201
ma10_slope,0.013866498
rsi14,0.013833415
rsi14_delta,0.01383148
return_3,0.013831337
roc5,0.013827473
williams_r,0.013631708
volatility_10,0.013356773
return_1,0.013218243
pos_20,0.012924502
bb_lower_dist,0.012731733
stoch_d,0.012692396
ma100_dist,0.0125995455
consec_up,0.012557974
hour,0.012503272
ema10_dist,0.0124734035
atr_ratio,0.012349447
rsi7,0.012340188
ma100_slope,0.012209881
return_2,0.012189391
return_10,0.012036086
dist_high_20,0.011833447
pos_5,0.011625788
ema5_dist,0.011566362
ma50_dist,0.011496901
bb_upper_dist,0.011266897
macd_hist_delta,0.011166553
macd_fast_hist,0.010918077
dist_low_20,0.010689798
ma5_slope,0.01059034
mom_3,0.010518368
cci14,0.010377329
return_5,0.010232347
cci14_delta,0.010180463
ma20_dist,0.010175727
macd_line,0.0100397905
volume_ratio10,0.009927963
consec_down,0.009878273
volume_ratio5,0.009843619
lower_wick,0.0097754095
ma20_slope,0.009762919
range_atr,0.009694284
pos_50,0.009672296
bb_pct,0.009552785
body_size,0.009534999
minute,0.0094556715
volume_delta,0.009419323
close_pos,0.009188496
ema20_dist,0.009173794
macd_fast_delta,0.009113199
upper_wick,0.008506318
open_pos,0.008012476
mom_5,0.007811054
rsi14_norm,0.0073661013
vol_expand,0.0067775305
is_bullish,0.0
gap,0.0
above_ma100,0.0
macd_cross_up,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
roc10,0.0
