direction,entry_time,exit_time,entry_price,exit_price,prob,pnl,pnl_pct,capital
long,2026-03-22 13:36:00+00:00,2026-03-22 13:36:00+00:00,1.99628,2.0,0.8205,-1.5872,-0.0137,11623.46
long,2026-03-22 13:42:00+00:00,2026-03-22 13:42:00+00:00,2.0393,2.04569,0.6845,13.1744,0.1133,11636.63
long,2026-03-22 14:00:00+00:00,2026-03-22 14:00:00+00:00,1.97427,1.98667,0.7499,49.8141,0.4281,11686.45
long,2026-03-22 14:09:00+00:00,2026-03-22 14:09:00+00:00,1.99967,1.98354,0.7702,-117.6396,-1.0066,11568.81
long,2026-03-22 14:12:00+00:00,2026-03-22 14:12:00+00:00,1.98354,2.01417,0.7432,155.5089,1.3442,11724.32
long,2026-03-22 14:15:00+00:00,2026-03-22 14:15:00+00:00,2.01417,2.00127,0.7807,-98.5385,-0.8405,11625.78
long,2026-03-22 15:30:00+00:00,2026-03-22 15:30:00+00:00,2.19519,2.21304,0.7001,71.2825,0.6131,11697.06
long,2026-03-22 15:39:00+00:00,2026-03-22 15:39:00+00:00,2.17688,2.19694,0.6965,84.3946,0.7215,11781.46
long,2026-03-22 16:09:00+00:00,2026-03-22 16:09:00+00:00,2.17278,2.18633,0.8075,49.9092,0.4236,11831.36
long,2026-03-22 16:12:00+00:00,2026-03-22 16:12:00+00:00,2.18633,2.21427,0.713,127.5351,1.0779,11958.9
short,2026-03-22 18:09:00+00:00,2026-03-22 18:09:00+00:00,2.22,2.25934,0.8523,-235.8381,-1.9721,11723.06
short,2026-03-22 18:12:00+00:00,2026-03-22 18:12:00+00:00,2.25934,2.60168,0.6833,-1799.7493,-15.3522,9923.31
long,2026-03-22 18:51:00+00:00,2026-03-22 18:51:00+00:00,2.67157,2.61294,0.7283,-237.6226,-2.3946,9685.69
short,2026-03-22 19:03:00+00:00,2026-03-22 19:03:00+00:00,2.41171,2.30477,0.8292,410.1113,4.2342,10095.8
short,2026-03-22 19:06:00+00:00,2026-03-22 19:06:00+00:00,2.30477,2.30605,0.8021,-25.7985,-0.2555,10070.0
short,2026-03-22 19:12:00+00:00,2026-03-22 19:12:00+00:00,2.22973,2.18091,0.7808,200.343,1.9895,10270.35
short,2026-03-22 19:15:00+00:00,2026-03-22 19:15:00+00:00,2.18091,2.3126,0.7503,-640.6955,-6.2383,9629.65
short,2026-03-22 19:18:00+00:00,2026-03-22 19:18:00+00:00,2.3126,2.36537,0.8018,-238.9932,-2.4818,9390.66
short,2026-03-22 19:33:00+00:00,2026-03-22 19:33:00+00:00,2.02085,1.99223,0.8475,114.2125,1.2162,9504.87
short,2026-03-22 19:36:00+00:00,2026-03-22 19:36:00+00:00,1.99223,2.01348,0.7908,-120.3928,-1.2666,9384.48
short,2026-03-22 19:39:00+00:00,2026-03-22 19:39:00+00:00,2.01348,2.01704,0.6762,-35.3615,-0.3768,9349.11
short,2026-03-22 19:48:00+00:00,2026-03-22 19:48:00+00:00,2.02076,1.94465,0.6719,333.4273,3.5664,9682.54
short,2026-03-22 19:57:00+00:00,2026-03-22 19:57:00+00:00,1.84,1.82327,0.8056,68.6724,0.7092,9751.21
short,2026-03-22 20:00:00+00:00,2026-03-22 20:00:00+00:00,1.82327,1.7423,0.6718,413.5414,4.2409,10164.76
short,2026-03-22 20:03:00+00:00,2026-03-22 20:03:00+00:00,1.7423,1.59227,0.8388,854.9608,8.411,11019.72
short,2026-03-22 20:06:00+00:00,2026-03-22 20:06:00+00:00,1.59227,1.85085,0.7056,-1811.6092,-16.4397,9208.11
short,2026-03-22 20:09:00+00:00,2026-03-22 20:09:00+00:00,1.85085,2.09207,0.8941,-1218.5025,-13.2329,7989.6
short,2026-03-22 20:18:00+00:00,2026-03-22 20:18:00+00:00,2.15363,2.2052,0.8307,-207.2952,-2.5946,7782.31
short,2026-03-22 20:21:00+00:00,2026-03-22 20:21:00+00:00,2.2052,2.22476,0.7137,-84.5933,-1.087,7697.72
short,2026-03-22 20:48:00+00:00,2026-03-22 20:48:00+00:00,2.20212,2.27797,0.6974,-280.5362,-3.6444,7417.18
short,2026-03-22 20:51:00+00:00,2026-03-22 20:51:00+00:00,2.27797,2.25025,0.834,75.4233,1.0169,7492.6
short,2026-03-22 21:06:00+00:00,2026-03-22 21:06:00+00:00,2.08497,2.25869,0.9243,-639.27,-8.532,6853.33
short,2026-03-22 21:09:00+00:00,2026-03-22 21:09:00+00:00,2.25869,2.23734,0.7104,51.0737,0.7452,6904.41
short,2026-03-22 21:15:00+00:00,2026-03-22 21:15:00+00:00,2.25416,2.24904,0.7782,1.8736,0.0271,6906.28
short,2026-03-22 21:18:00+00:00,2026-03-22 21:18:00+00:00,2.24904,2.32747,0.7101,-254.6529,-3.6873,6651.63
short,2026-03-22 21:21:00+00:00,2026-03-22 21:21:00+00:00,2.32747,2.30898,0.7285,39.5389,0.5944,6691.17
short,2026-03-22 21:30:00+00:00,2026-03-22 21:30:00+00:00,2.38185,2.40423,0.732,-76.2529,-1.1396,6614.91
short,2026-03-22 21:33:00+00:00,2026-03-22 21:33:00+00:00,2.40423,2.36845,0.8009,85.214,1.2882,6700.13
short,2026-03-22 21:45:00+00:00,2026-03-22 21:45:00+00:00,2.36558,2.38374,0.8311,-64.8356,-0.9677,6635.29
short,2026-03-22 21:51:00+00:00,2026-03-22 21:51:00+00:00,2.43092,2.35548,0.7433,192.6459,2.9034,6827.94
short,2026-03-22 21:54:00+00:00,2026-03-22 21:54:00+00:00,2.35548,2.30773,0.7608,124.7592,1.8272,6952.7
short,2026-03-22 21:57:00+00:00,2026-03-22 21:57:00+00:00,2.30773,2.32009,0.6502,-51.1434,-0.7356,6901.55
short,2026-03-22 22:00:00+00:00,2026-03-22 22:00:00+00:00,2.32009,2.29479,0.7692,61.4566,0.8905,6963.01
short,2026-03-22 22:06:00+00:00,2026-03-22 22:06:00+00:00,2.29,2.30109,0.7137,-47.6465,-0.6843,6915.36
short,2026-03-22 22:09:00+00:00,2026-03-22 22:09:00+00:00,2.30109,2.24705,0.8326,148.5733,2.1485,7063.94
short,2026-03-22 22:12:00+00:00,2026-03-22 22:12:00+00:00,2.24705,2.18561,0.7517,179.0179,2.5343,7242.96
short,2026-03-22 22:15:00+00:00,2026-03-22 22:15:00+00:00,2.18561,2.28352,0.8798,-338.9527,-4.6798,6904.0
short,2026-03-22 22:18:00+00:00,2026-03-22 22:18:00+00:00,2.28352,2.2726,0.8687,19.2076,0.2782,6923.21
short,2026-03-22 22:21:00+00:00,2026-03-22 22:21:00+00:00,2.2726,2.28262,0.6594,-44.3712,-0.6409,6878.84
short,2026-03-22 22:24:00+00:00,2026-03-22 22:24:00+00:00,2.28262,2.28702,0.7316,-27.0174,-0.3928,6851.82
short,2026-03-22 22:27:00+00:00,2026-03-22 22:27:00+00:00,2.28702,2.26961,0.6639,38.456,0.5613,6890.28
short,2026-03-22 22:45:00+00:00,2026-03-22 22:45:00+00:00,2.25243,2.2439,0.7346,12.3131,0.1787,6902.59
short,2026-03-22 23:03:00+00:00,2026-03-22 23:03:00+00:00,2.19508,2.20762,0.7177,-53.2381,-0.7713,6849.35
short,2026-03-22 23:45:00+00:00,2026-03-22 23:45:00+00:00,2.24998,2.27924,0.7552,-102.7715,-1.5005,6746.58
long,2026-03-23 00:09:00+00:00,2026-03-23 00:09:00+00:00,2.355,2.29824,0.6765,-176.0987,-2.6102,6570.48
long,2026-03-23 00:18:00+00:00,2026-03-23 00:18:00+00:00,2.2961,2.26646,0.7063,-97.9583,-1.4909,6472.52
short,2026-03-23 00:24:00+00:00,2026-03-23 00:24:00+00:00,2.19729,2.20765,0.8253,-43.4623,-0.6715,6429.06
long,2026-03-23 00:36:00+00:00,2026-03-23 00:36:00+00:00,2.24231,2.23425,0.6797,-35.9674,-0.5595,6393.09
short,2026-03-23 00:39:00+00:00,2026-03-23 00:39:00+00:00,2.23425,2.226,0.7215,10.8204,0.1693,6403.91
long,2026-03-23 00:51:00+00:00,2026-03-23 00:51:00+00:00,2.27911,2.28633,0.8494,7.4792,0.1168,6411.39
long,2026-03-23 00:57:00+00:00,2026-03-23 00:57:00+00:00,2.30265,2.32131,0.6934,39.1333,0.6104,6450.53
long,2026-03-23 01:12:00+00:00,2026-03-23 01:12:00+00:00,2.38483,2.3934,0.8412,10.2792,0.1594,6460.81
long,2026-03-23 01:15:00+00:00,2026-03-23 01:15:00+00:00,2.3934,2.3984,0.8885,0.5755,0.0089,6461.38
long,2026-03-23 01:18:00+00:00,2026-03-23 01:18:00+00:00,2.3984,2.41867,0.695,41.6854,0.6451,6503.07
long,2026-03-23 01:27:00+00:00,2026-03-23 01:27:00+00:00,2.39983,2.5322,0.7189,345.6905,5.3158,6848.76
long,2026-03-23 01:30:00+00:00,2026-03-23 01:30:00+00:00,2.5322,2.41968,0.9247,-318.0266,-4.6436,6530.73
long,2026-03-23 01:39:00+00:00,2026-03-23 01:39:00+00:00,2.47375,2.51374,0.7983,92.5126,1.4166,6623.24
long,2026-03-23 01:42:00+00:00,2026-03-23 01:42:00+00:00,2.51374,2.51454,0.7311,-11.1386,-0.1682,6612.11
long,2026-03-23 01:45:00+00:00,2026-03-23 01:45:00+00:00,2.51454,2.49273,0.8272,-70.5747,-1.0674,6541.53
long,2026-03-23 02:00:00+00:00,2026-03-23 02:00:00+00:00,2.58777,2.64484,0.7372,131.1821,2.0054,6672.71
long,2026-03-23 02:21:00+00:00,2026-03-23 02:21:00+00:00,2.50271,2.51554,0.7929,20.8619,0.3126,6693.57
long,2026-03-23 02:33:00+00:00,2026-03-23 02:33:00+00:00,2.5113,2.48904,0.7028,-72.7186,-1.0864,6620.86
long,2026-03-23 02:36:00+00:00,2026-03-23 02:36:00+00:00,2.48904,2.52675,0.6941,87.067,1.315,6707.92
long,2026-03-23 02:39:00+00:00,2026-03-23 02:39:00+00:00,2.52675,2.52131,0.704,-27.8578,-0.4153,6680.07
long,2026-03-23 03:06:00+00:00,2026-03-23 03:06:00+00:00,2.53786,2.592,0.7363,129.1453,1.9333,6809.21
long,2026-03-23 03:09:00+00:00,2026-03-23 03:09:00+00:00,2.592,2.6495,0.7942,137.4347,2.0184,6946.65
short,2026-03-23 03:45:00+00:00,2026-03-23 03:45:00+00:00,2.41034,2.3895,0.7505,46.168,0.6646,6992.81
long,2026-03-23 04:21:00+00:00,2026-03-23 04:21:00+00:00,2.57362,2.57764,0.8467,-3.0628,-0.0438,6989.75
long,2026-03-23 04:27:00+00:00,2026-03-23 04:27:00+00:00,2.56001,2.56609,0.6546,2.6211,0.0375,6992.37
long,2026-03-23 04:30:00+00:00,2026-03-23 04:30:00+00:00,2.56609,2.5636,0.8425,-20.7698,-0.297,6971.6
long,2026-03-23 04:33:00+00:00,2026-03-23 04:33:00+00:00,2.5636,2.61068,0.7793,114.0889,1.6365,7085.69
long,2026-03-23 04:36:00+00:00,2026-03-23 04:36:00+00:00,2.61068,2.62544,0.7914,25.889,0.3654,7111.58
long,2026-03-23 05:27:00+00:00,2026-03-23 05:27:00+00:00,2.70689,2.67842,0.6879,-89.0199,-1.2518,7022.56
long,2026-03-23 05:39:00+00:00,2026-03-23 05:39:00+00:00,2.71731,2.66871,0.6862,-139.6459,-1.9885,6882.91
long,2026-03-23 05:45:00+00:00,2026-03-23 05:45:00+00:00,2.72396,2.73488,0.715,13.8269,0.2009,6896.74
long,2026-03-23 06:30:00+00:00,2026-03-23 06:30:00+00:00,2.78612,2.76069,0.8821,-76.7427,-1.1127,6820.0
long,2026-03-23 07:00:00+00:00,2026-03-23 07:00:00+00:00,2.6744,2.70643,0.8317,68.0398,0.9977,6888.04
long,2026-03-23 07:57:00+00:00,2026-03-23 07:57:00+00:00,3.02242,2.94799,0.7367,-183.4006,-2.6626,6704.64
long,2026-03-23 08:27:00+00:00,2026-03-23 08:27:00+00:00,2.84947,2.9152,0.8414,141.2496,2.1067,6845.89
long,2026-03-23 08:30:00+00:00,2026-03-23 08:30:00+00:00,2.9152,3.01998,0.8112,232.3675,3.3943,7078.25
long,2026-03-23 08:48:00+00:00,2026-03-23 08:48:00+00:00,2.9544,2.9704,0.9135,24.1768,0.3416,7102.43
long,2026-03-23 08:54:00+00:00,2026-03-23 08:54:00+00:00,2.97121,2.96434,0.7005,-30.627,-0.4312,7071.8
long,2026-03-23 09:12:00+00:00,2026-03-23 09:12:00+00:00,2.96997,2.95704,0.7457,-44.9313,-0.6354,7026.87
long,2026-03-23 09:15:00+00:00,2026-03-23 09:15:00+00:00,2.95704,2.91622,0.6795,-111.0551,-1.5804,6915.82
long,2026-03-23 09:18:00+00:00,2026-03-23 09:18:00+00:00,2.91622,2.9205,0.6647,-3.6816,-0.0532,6912.14
long,2026-03-23 09:27:00+00:00,2026-03-23 09:27:00+00:00,2.9431,2.98135,0.6883,76.0093,1.0997,6988.15
short,2026-03-23 10:21:00+00:00,2026-03-23 10:21:00+00:00,2.71543,2.75439,0.9565,-114.2396,-1.6348,6873.91
short,2026-03-23 10:24:00+00:00,2026-03-23 10:24:00+00:00,2.75439,2.77143,0.9081,-56.2731,-0.8186,6817.63
short,2026-03-23 10:27:00+00:00,2026-03-23 10:27:00+00:00,2.77143,2.71486,0.8853,125.5252,1.8412,6943.16
short,2026-03-23 10:30:00+00:00,2026-03-23 10:30:00+00:00,2.71486,2.57342,0.7644,347.8414,5.0098,7291.0
short,2026-03-23 10:33:00+00:00,2026-03-23 10:33:00+00:00,2.57342,2.52688,0.8854,117.2749,1.6085,7408.27
short,2026-03-23 10:36:00+00:00,2026-03-23 10:36:00+00:00,2.52688,2.40898,0.878,330.8411,4.4658,7739.11
short,2026-03-23 10:45:00+00:00,2026-03-23 10:45:00+00:00,2.42752,2.31791,0.7807,333.9666,4.3153,8073.08
short,2026-03-23 10:48:00+00:00,2026-03-23 10:48:00+00:00,2.31791,2.34003,0.7411,-93.1882,-1.1543,7979.89
short,2026-03-23 10:51:00+00:00,2026-03-23 10:51:00+00:00,2.34003,2.37291,0.7087,-128.0861,-1.6051,7851.81
short,2026-03-23 10:54:00+00:00,2026-03-23 10:54:00+00:00,2.37291,2.38411,0.873,-52.7637,-0.672,7799.04
short,2026-03-23 11:03:00+00:00,2026-03-23 11:03:00+00:00,2.35349,2.31633,0.7269,107.5435,1.3789,7906.59
short,2026-03-23 11:06:00+00:00,2026-03-23 11:06:00+00:00,2.31633,2.3184,0.6925,-22.8789,-0.2894,7883.71
short,2026-03-23 11:15:00+00:00,2026-03-23 11:15:00+00:00,2.15012,2.28053,0.7379,-493.9335,-6.2652,7389.77
short,2026-03-23 11:18:00+00:00,2026-03-23 11:18:00+00:00,2.28053,2.4316,0.7264,-504.3032,-6.8243,6885.47
short,2026-03-23 11:36:00+00:00,2026-03-23 11:36:00+00:00,2.46967,2.42569,0.8179,108.8459,1.5808,6994.32
short,2026-03-23 11:39:00+00:00,2026-03-23 11:39:00+00:00,2.42569,2.42417,0.7177,-9.6058,-0.1373,6984.71
short,2026-03-23 11:51:00+00:00,2026-03-23 11:51:00+00:00,2.45951,2.5141,0.7888,-168.9984,-2.4195,6815.71
short,2026-03-23 11:57:00+00:00,2026-03-23 11:57:00+00:00,2.48057,2.46307,0.7169,34.4523,0.5055,6850.17
short,2026-03-23 12:03:00+00:00,2026-03-23 12:03:00+00:00,2.4222,2.41185,0.7122,15.5703,0.2273,6865.74
short,2026-03-23 12:06:00+00:00,2026-03-23 12:06:00+00:00,2.41185,2.3657,0.7909,117.6422,1.7135,6983.38
short,2026-03-23 12:09:00+00:00,2026-03-23 12:09:00+00:00,2.3657,2.39873,0.67,-111.469,-1.5962,6871.91
short,2026-03-23 12:18:00+00:00,2026-03-23 12:18:00+00:00,2.24464,2.25983,0.7836,-60.2476,-0.8767,6811.66
short,2026-03-23 12:27:00+00:00,2026-03-23 12:27:00+00:00,2.32287,2.39493,0.9471,-224.9345,-3.3022,6586.73
short,2026-03-23 12:48:00+00:00,2026-03-23 12:48:00+00:00,2.36364,2.33607,0.694,63.6555,0.9664,6650.38
short,2026-03-23 12:51:00+00:00,2026-03-23 12:51:00+00:00,2.33607,2.30857,0.7797,64.9869,0.9772,6715.37
short,2026-03-23 12:54:00+00:00,2026-03-23 12:54:00+00:00,2.30857,2.33112,0.7834,-79.0261,-1.1768,6636.34
short,2026-03-23 13:03:00+00:00,2026-03-23 13:03:00+00:00,2.28665,2.3097,0.6805,-80.1687,-1.208,6556.17
short,2026-03-23 13:06:00+00:00,2026-03-23 13:06:00+00:00,2.3097,2.35565,0.7282,-143.5432,-2.1894,6412.63
short,2026-03-23 13:18:00+00:00,2026-03-23 13:18:00+00:00,2.29114,2.2693,0.6595,48.3023,0.7532,6460.93
short,2026-03-23 13:30:00+00:00,2026-03-23 13:30:00+00:00,2.32046,2.31292,0.8138,8.072,0.1249,6469.01
short,2026-03-23 13:33:00+00:00,2026-03-23 13:33:00+00:00,2.31292,2.32919,0.6899,-58.4436,-0.9034,6410.56
short,2026-03-23 13:39:00+00:00,2026-03-23 13:39:00+00:00,2.28293,2.25118,0.6864,76.3342,1.1908,6486.9
short,2026-03-23 13:45:00+00:00,2026-03-23 13:45:00+00:00,2.303,2.34674,0.7665,-136.1769,-2.0993,6350.72
short,2026-03-23 13:51:00+00:00,2026-03-23 13:51:00+00:00,2.33774,2.31506,0.8214,48.9112,0.7702,6399.63
short,2026-03-23 13:57:00+00:00,2026-03-23 13:57:00+00:00,2.31,2.28078,0.6859,68.1519,1.0649,6467.78
short,2026-03-23 14:00:00+00:00,2026-03-23 14:00:00+00:00,2.28078,2.31279,0.7124,-103.7088,-1.6035,6364.07
short,2026-03-23 14:03:00+00:00,2026-03-23 14:03:00+00:00,2.31279,2.36548,0.6673,-157.7145,-2.4782,6206.36
short,2026-03-23 14:12:00+00:00,2026-03-23 14:12:00+00:00,2.40204,2.40918,0.8421,-30.861,-0.4972,6175.5
short,2026-03-23 14:15:00+00:00,2026-03-23 14:15:00+00:00,2.40918,2.37873,0.85,65.7021,1.0639,6241.2
short,2026-03-23 14:27:00+00:00,2026-03-23 14:27:00+00:00,2.31565,2.17381,0.7936,369.8085,5.9253,6611.01
short,2026-03-23 14:30:00+00:00,2026-03-23 14:30:00+00:00,2.17381,2.21927,0.8475,-151.4753,-2.2913,6459.53
short,2026-03-23 14:33:00+00:00,2026-03-23 14:33:00+00:00,2.21927,2.21725,0.9487,-7.0395,-0.109,6452.49
short,2026-03-23 14:36:00+00:00,2026-03-23 14:36:00+00:00,2.21725,2.25959,0.7441,-136.12,-2.1096,6316.37
short,2026-03-23 14:39:00+00:00,2026-03-23 14:39:00+00:00,2.25959,2.26035,0.8844,-14.7572,-0.2336,6301.62
short,2026-03-23 14:48:00+00:00,2026-03-23 14:48:00+00:00,2.24,2.24665,0.8091,-31.3112,-0.4969,6270.31
short,2026-03-23 14:51:00+00:00,2026-03-23 14:51:00+00:00,2.24665,2.24515,0.6962,-8.3542,-0.1332,6261.95
short,2026-03-23 15:03:00+00:00,2026-03-23 15:03:00+00:00,2.25116,2.243,0.7425,10.1744,0.1625,6272.13
short,2026-03-23 15:09:00+00:00,2026-03-23 15:09:00+00:00,2.0683,2.11195,0.9224,-144.913,-2.3104,6127.21
short,2026-03-23 15:12:00+00:00,2026-03-23 15:12:00+00:00,2.11195,2.30293,0.9299,-566.3277,-9.2428,5560.88
long,2026-03-23 15:21:00+00:00,2026-03-23 15:21:00+00:00,2.36079,2.3681,0.7483,6.0971,0.1096,5566.98
long,2026-03-23 15:30:00+00:00,2026-03-23 15:30:00+00:00,2.38849,2.40626,0.6939,30.2835,0.544,5597.27
long,2026-03-23 15:33:00+00:00,2026-03-23 15:33:00+00:00,2.40626,2.35226,0.7871,-136.8054,-2.4441,5460.46
short,2026-03-23 15:39:00+00:00,2026-03-23 15:39:00+00:00,2.31084,2.30105,0.8554,12.2126,0.2237,5472.67
short,2026-03-23 15:45:00+00:00,2026-03-23 15:45:00+00:00,2.32034,2.28274,0.7727,77.7367,1.4205,5550.41
long,2026-03-23 20:06:00+00:00,2026-03-23 20:06:00+00:00,2.41678,2.38904,0.7526,-74.8089,-1.3478,5475.6
long,2026-03-23 20:09:00+00:00,2026-03-23 20:09:00+00:00,2.38904,2.42437,0.7324,70.024,1.2788,5545.62
long,2026-03-23 20:27:00+00:00,2026-03-23 20:27:00+00:00,2.40044,2.40526,0.6808,0.0442,0.0008,5545.67
long,2026-03-24 00:36:00+00:00,2026-03-24 00:36:00+00:00,2.45678,2.50748,0.7408,103.3533,1.8637,5649.02
long,2026-03-24 00:54:00+00:00,2026-03-24 00:54:00+00:00,2.4741,2.4009,0.7475,-178.4329,-3.1587,5470.59
long,2026-03-24 01:00:00+00:00,2026-03-24 01:00:00+00:00,2.40606,2.42294,0.6587,27.4384,0.5016,5498.03
short,2026-03-24 01:09:00+00:00,2026-03-24 01:09:00+00:00,2.34079,2.2725,0.7487,149.4029,2.7174,5647.43
short,2026-03-24 01:12:00+00:00,2026-03-24 01:12:00+00:00,2.2725,2.13976,0.7946,318.5797,5.6411,5966.01
short,2026-03-24 01:15:00+00:00,2026-03-24 01:15:00+00:00,2.13976,2.20454,0.9128,-192.5495,-3.2274,5773.46
short,2026-03-24 01:18:00+00:00,2026-03-24 01:18:00+00:00,2.20454,2.00987,0.8789,498.2735,8.6304,6271.73
short,2026-03-24 01:24:00+00:00,2026-03-24 01:24:00+00:00,1.93949,1.80804,0.6714,412.5268,6.5776,6684.26
short,2026-03-24 01:30:00+00:00,2026-03-24 01:30:00+00:00,1.72627,1.66743,0.6775,214.4648,3.2085,6898.73
short,2026-03-24 01:39:00+00:00,2026-03-24 01:39:00+00:00,1.74404,1.60845,0.7281,522.5424,7.5745,7421.27
short,2026-03-24 01:48:00+00:00,2026-03-24 01:48:00+00:00,1.18866,1.14919,0.753,231.5841,3.1205,7652.85
short,2026-03-24 02:06:00+00:00,2026-03-24 02:06:00+00:00,1.09418,1.0039,0.8843,616.1256,8.0509,8268.98
short,2026-03-24 02:21:00+00:00,2026-03-24 02:21:00+00:00,1.01772,1.03408,0.7814,-149.463,-1.8075,8119.51
short,2026-03-24 02:33:00+00:00,2026-03-24 02:33:00+00:00,1.07954,1.04317,0.7365,257.3097,3.169,8376.82
short,2026-03-24 02:48:00+00:00,2026-03-24 02:48:00+00:00,0.99254,0.99621,0.7245,-47.7277,-0.5698,8329.1
short,2026-03-24 03:00:00+00:00,2026-03-24 03:00:00+00:00,0.99867,0.97957,0.7607,142.6394,1.7125,8471.74
short,2026-03-24 03:09:00+00:00,2026-03-24 03:09:00+00:00,1.01976,1.04719,0.6828,-244.8204,-2.8898,8226.92
short,2026-03-24 03:12:00+00:00,2026-03-24 03:12:00+00:00,1.04719,1.00251,0.7264,334.5604,4.0667,8561.48
short,2026-03-24 03:15:00+00:00,2026-03-24 03:15:00+00:00,1.00251,1.01034,0.8131,-83.9915,-0.981,8477.48
short,2026-03-24 03:39:00+00:00,2026-03-24 03:39:00+00:00,0.98991,0.98693,0.7987,8.5654,0.101,8486.05
short,2026-03-24 03:54:00+00:00,2026-03-24 03:54:00+00:00,0.93306,0.8622,0.7127,627.4897,7.3944,9113.54
short,2026-03-24 04:03:00+00:00,2026-03-24 04:03:00+00:00,0.81279,0.79105,0.6642,225.5362,2.4747,9339.08
short,2026-03-24 04:12:00+00:00,2026-03-24 04:12:00+00:00,0.83198,0.90594,0.6964,-848.8881,-9.0896,8490.19
short,2026-03-24 04:15:00+00:00,2026-03-24 04:15:00+00:00,0.90594,0.90396,0.6669,1.5756,0.0186,8491.76
short,2026-03-24 04:36:00+00:00,2026-03-24 04:36:00+00:00,0.92577,0.92,0.7596,35.9427,0.4233,8527.71
short,2026-03-24 04:45:00+00:00,2026-03-24 04:45:00+00:00,0.9976,1.04276,0.6729,-403.0931,-4.7269,8124.61
short,2026-03-24 04:48:00+00:00,2026-03-24 04:48:00+00:00,1.04276,1.03101,0.8253,75.3003,0.9268,8199.91
short,2026-03-24 05:12:00+00:00,2026-03-24 05:12:00+00:00,1.02022,1.01242,0.7336,46.2919,0.5645,8246.21
short,2026-03-24 05:42:00+00:00,2026-03-24 05:42:00+00:00,0.9972,1.00149,0.7459,-51.968,-0.6302,8194.24
short,2026-03-24 05:54:00+00:00,2026-03-24 05:54:00+00:00,1.01141,0.99515,0.7499,115.3467,1.4077,8309.58
short,2026-03-24 05:57:00+00:00,2026-03-24 05:57:00+00:00,0.99515,1.00064,0.6571,-62.4611,-0.7517,8247.12
short,2026-03-24 06:27:00+00:00,2026-03-24 06:27:00+00:00,1.01347,1.01429,0.6858,-23.167,-0.2809,8223.96
long,2026-03-24 06:39:00+00:00,2026-03-24 06:39:00+00:00,1.0102,1.01013,0.6518,-17.0178,-0.2069,8206.94
long,2026-03-24 08:15:00+00:00,2026-03-24 08:15:00+00:00,1.04123,1.03036,0.7816,-102.0908,-1.244,8104.85
long,2026-03-24 08:18:00+00:00,2026-03-24 08:18:00+00:00,1.03036,1.02418,0.6675,-64.8218,-0.7998,8040.03
short,2026-03-24 08:36:00+00:00,2026-03-24 08:36:00+00:00,0.97177,0.9909,0.6574,-174.3538,-2.1686,7865.67
long,2026-03-24 08:42:00+00:00,2026-03-24 08:42:00+00:00,0.99195,0.99208,0.8959,-14.7005,-0.1869,7850.97
long,2026-03-24 08:45:00+00:00,2026-03-24 08:45:00+00:00,0.99208,0.99346,0.7723,-4.7811,-0.0609,7846.19
