feature,importance
williams_r,0.02684268
bb_pct,0.020450618
ema10_dist,0.019637795
vol_expand,0.019364562
ma50_slope,0.01911736
cci14,0.018859064
mom_10,0.018241225
ma20_dist,0.018173527
macd_line,0.017810883
macd_signal,0.017588723
bb_squeeze,0.017148394
dist_high_20,0.017071687
return_10,0.016266841
ma100_slope,0.016148852
ma20_slope,0.016078053
roc10,0.016052024
macd_hist,0.015952123
atr7,0.015833722
rsi14,0.015434262
bb_upper_dist,0.015317906
volatility_20,0.015246357
upper_wick,0.0149494335
ma10_slope,0.014697108
pos_50,0.014636932
volatility_10,0.014633233
cci14_delta,0.0146323675
rsi7,0.014460864
pos_5,0.014052781
atr_ratio,0.013952754
rsi14_norm,0.013863675
hl_range,0.01385232
body_size,0.013767287
volatility_5,0.0136315385
atr14,0.013611293
return_2,0.013555766
hour,0.013543397
bb_lower_dist,0.013490034
stoch_k,0.013369108
ma100_dist,0.01321175
pos_10,0.013176605
dist_low_5,0.0130256945
dist_low_20,0.013025048
ema20_dist,0.012895201
day_of_week,0.0128075415
ma5_dist,0.012755229
volume_ratio5,0.012645626
close_pos,0.012640408
dist_ma100,0.012469834
macd_hist_delta,0.012410985
macd_fast_hist,0.012191918
ma5_slope,0.012075311
volume_ratio10,0.01197988
volume_zscore,0.0119379815
dist_high_5,0.011920343
consec_up,0.011860917
vol_up,0.011823878
bb_width,0.011795026
stoch_delta,0.011525109
macd_fast_delta,0.011509061
stoch_d,0.010708323
return_3,0.010562612
pos_20,0.010458264
open_pos,0.010311465
roc5,0.0101766465
ma10_dist,0.009727477
return_5,0.009550618
lower_wick,0.009541304
return_1,0.009503987
ma50_dist,0.0094436845
rsi14_delta,0.008116629
range_atr,0.007985762
minute,0.006837284
volume_delta,0.0060560405
is_bullish,0.0
consec_down,0.0
gap,0.0
ema5_dist,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
macd_cross_down,0.0
macd_cross_up,0.0
stoch_os,0.0
stoch_ob,0.0
mom_3,0.0
mom_5,0.0
