direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-22 23:45:00+00:00,2026-03-22 23:45:00+00:00,0.08069,0.07992,0.8954,False,75.4269,0.7543,10075.43
short,2026-03-23 00:45:00+00:00,2026-03-23 00:45:00+00:00,0.08992,0.08787,0.6429,False,209.5492,2.0798,10284.98
short,2026-03-23 02:45:00+00:00,2026-03-23 02:45:00+00:00,0.0834,0.08316,0.6316,False,9.0271,0.0878,10294.0
short,2026-03-23 05:30:00+00:00,2026-03-23 05:30:00+00:00,0.08753,0.08787,0.6005,False,-60.5739,-0.5884,10233.43
short,2026-03-23 06:00:00+00:00,2026-03-23 06:00:00+00:00,0.08802,0.08681,0.7225,False,120.2108,1.1747,10353.64
short,2026-03-23 06:45:00+00:00,2026-03-23 06:45:00+00:00,0.08797,0.08695,0.8349,False,99.3417,0.9595,10452.98
short,2026-03-23 07:45:00+00:00,2026-03-23 07:45:00+00:00,0.0862,0.08573,0.7694,False,36.0883,0.3452,10489.07
short,2026-03-23 09:30:00+00:00,2026-03-23 09:30:00+00:00,0.08618,0.08616,0.6325,False,-18.5439,-0.1768,10470.53
short,2026-03-23 11:15:00+00:00,2026-03-23 11:15:00+00:00,0.08612,0.08752,0.7838,False,-191.154,-1.8256,10279.37
short,2026-03-23 11:45:00+00:00,2026-03-23 11:45:00+00:00,0.08737,0.08662,0.7205,False,67.6813,0.6584,10347.05
short,2026-03-23 15:30:00+00:00,2026-03-23 15:30:00+00:00,0.08704,0.0872,0.6227,False,-39.7144,-0.3838,10307.34
long,2026-03-23 16:45:00+00:00,2026-03-23 16:45:00+00:00,0.08786,0.08784,0.6321,False,-22.961,-0.2228,10284.38
short,2026-03-23 23:00:00+00:00,2026-03-23 23:00:00+00:00,0.08183,0.08128,0.6465,False,48.5551,0.4721,10332.93
short,2026-03-24 09:30:00+00:00,2026-03-24 09:30:00+00:00,0.0795,0.07988,0.8044,False,-70.056,-0.678,10262.88
short,2026-03-24 11:15:00+00:00,2026-03-24 11:15:00+00:00,0.07885,0.07877,0.7088,False,-10.1132,-0.0985,10252.76
short,2026-03-24 12:30:00+00:00,2026-03-24 12:30:00+00:00,0.07862,0.07843,0.6039,False,4.2722,0.0417,10257.04
short,2026-03-24 19:00:00+00:00,2026-03-24 19:00:00+00:00,0.07663,0.07642,0.6539,False,7.5947,0.074,10264.63
short,2026-03-25 00:30:00+00:00,2026-03-25 00:30:00+00:00,0.07502,0.07429,0.6494,False,79.3532,0.7731,10343.98
long,2026-03-25 09:00:00+00:00,2026-03-25 09:00:00+00:00,0.07739,0.07694,0.6715,False,-80.8352,-0.7815,10263.15
