feature,importance
rsi7,0.023354117
return_1,0.021851398
lower_wick,0.01888558
mom_10,0.018871957
bb_squeeze,0.01823749
ema10_dist,0.017752213
macd_cross_down,0.017229464
ma5_dist,0.016540425
volatility_20,0.016223688
vol_expand,0.016029548
ema5_dist,0.01596639
return_5,0.015735418
williams_r,0.01570294
rsi14_norm,0.015699722
ma10_dist,0.015677074
bb_width,0.015630797
dist_high_20,0.01561182
rsi14,0.015528227
atr7,0.015332223
consec_down,0.0150604835
ma50_slope,0.015018587
pos_5,0.014783374
volatility_5,0.0147215435
ma50_dist,0.014485272
bb_pct,0.014474029
atr14,0.014329385
pos_20,0.014173773
cci14,0.014167759
macd_fast_hist,0.013672393
pos_10,0.0133537445
rsi14_delta,0.013291011
dist_ma100,0.013174891
volatility_10,0.013148229
ma100_slope,0.0130279
stoch_d,0.012916758
macd_signal,0.01285495
ma100_dist,0.012827646
dist_high_5,0.012493151
body_size,0.012393118
return_10,0.012312074
macd_hist_delta,0.012241373
return_3,0.012224838
dist_low_5,0.012107254
bb_upper_dist,0.012060685
ma20_slope,0.012032822
hour,0.0119267395
vol_up,0.011900981
macd_hist,0.011883451
bb_lower_dist,0.011831684
ma5_slope,0.011804781
roc5,0.011519549
macd_fast_delta,0.01134328
volume_zscore,0.011242609
day_of_week,0.011216049
ma20_dist,0.01100885
range_atr,0.010862506
ma10_slope,0.010817648
pos_50,0.010737184
atr_ratio,0.010638439
open_pos,0.010202726
close_pos,0.010104802
minute,0.0100630345
stoch_delta,0.009988008
mom_5,0.0099738985
macd_line,0.009894901
volume_ratio5,0.009890456
stoch_k,0.009788922
cci14_delta,0.009681044
volume_delta,0.009543342
dist_low_20,0.009462444
hl_range,0.009266701
volume_ratio10,0.009201396
mom_3,0.008607981
ema20_dist,0.008321371
upper_wick,0.0075262557
consec_up,0.006926587
return_2,0.006784553
is_bullish,0.0028302777
gap,0.0
rsi_ob,0.0
above_ma100,0.0
macd_cross_up,0.0
rsi_os,0.0
stoch_ob,0.0
stoch_os,0.0
roc10,0.0
