feature,importance
atr14,0.036792126
atr7,0.023196813
roc5,0.021240601
consec_up,0.019662276
macd_line,0.018145988
macd_signal,0.016184667
consec_down,0.015764223
mom_5,0.015504945
roc10,0.015269429
hour,0.015113539
dist_ma100,0.0149300555
bb_width,0.014607028
ma100_dist,0.014556909
ma20_slope,0.014340598
dist_low_20,0.014107577
macd_fast_hist,0.014088175
bb_pct,0.013915189
ma50_slope,0.013610213
day_of_week,0.013293038
open_pos,0.01314845
macd_hist_delta,0.013122878
rsi14_delta,0.01310258
ema20_dist,0.013077465
volume_zscore,0.013066379
bb_lower_dist,0.013036217
return_1,0.013020659
ma10_slope,0.012880181
volatility_20,0.012852714
ma20_dist,0.012786537
return_3,0.012748092
vol_up,0.012642337
cci14_delta,0.012416128
dist_low_5,0.012258404
pos_50,0.012147198
stoch_k,0.012123505
ma5_slope,0.012122931
volatility_5,0.012058154
dist_high_5,0.012027894
ma10_dist,0.011904893
pos_5,0.011888812
volatility_10,0.011763444
ema5_dist,0.011664473
volume_ratio5,0.011566099
atr_ratio,0.011492959
stoch_delta,0.011457454
volume_delta,0.0114437975
williams_r,0.011395384
range_atr,0.011310015
bb_squeeze,0.011284343
hl_range,0.01121745
pos_10,0.011110287
ma50_dist,0.011062243
rsi14_norm,0.010964533
upper_wick,0.010918754
return_10,0.010914483
stoch_d,0.010826234
dist_high_20,0.010799047
ma5_dist,0.010797159
return_2,0.010708896
mom_10,0.010499897
cci14,0.010433357
volume_ratio10,0.010407002
lower_wick,0.010316228
return_5,0.010300527
vol_expand,0.010253623
pos_20,0.010210825
body_size,0.010141835
rsi7,0.009983287
ma100_slope,0.009950581
macd_cross_up,0.009925801
rsi14,0.009921361
bb_upper_dist,0.009879139
macd_hist,0.009807828
rsi_os,0.009626894
macd_fast_delta,0.009526261
ema10_dist,0.009336678
mom_3,0.009025727
minute,0.0083854655
close_pos,0.008325845
is_bullish,0.002288916
gap,0.0
above_ma100,0.0
rsi_ob,0.0
macd_cross_down,0.0
stoch_os,0.0
stoch_ob,0.0
