feature,importance
dist_high_20,0.020250576
atr14,0.018418944
macd_line,0.017942427
roc5,0.017026635
macd_signal,0.016808538
ma50_dist,0.016721476
ma100_dist,0.016160876
ma20_slope,0.015860975
rsi14,0.015678898
mom_5,0.015656142
consec_up,0.015400728
pos_20,0.01528358
return_5,0.015120813
ma10_slope,0.015005258
rsi7,0.014957637
hour,0.0149138
ma100_slope,0.014727983
ema20_dist,0.014641326
atr7,0.014616141
dist_low_20,0.014581169
ma50_slope,0.014504714
pos_50,0.014447066
volatility_10,0.014428559
ma5_slope,0.014401329
stoch_d,0.014033917
volatility_20,0.013948788
dist_high_5,0.01378647
volume_zscore,0.013749637
bb_pct,0.013748822
williams_r,0.013659455
macd_hist_delta,0.01352656
volatility_5,0.013453085
upper_wick,0.0131032085
vol_up,0.012947612
bb_lower_dist,0.012939216
dist_low_5,0.012816909
close_pos,0.012561148
macd_hist,0.012509594
dist_ma100,0.012461101
bb_width,0.012366612
pos_5,0.012353698
return_10,0.012314851
consec_down,0.0120712025
ema10_dist,0.012048731
pos_10,0.011989618
rsi14_delta,0.011982808
mom_10,0.011732267
ma20_dist,0.011644653
ma10_dist,0.011601809
cci14,0.0115969395
macd_fast_delta,0.011503795
day_of_week,0.011446986
return_1,0.011440098
atr_ratio,0.011307758
macd_fast_hist,0.011281472
cci14_delta,0.011225767
return_3,0.011112453
range_atr,0.010993975
minute,0.010879741
lower_wick,0.01071808
bb_squeeze,0.01067562
stoch_k,0.010581237
hl_range,0.010578727
ma5_dist,0.010537765
bb_upper_dist,0.0103543205
open_pos,0.010293062
stoch_delta,0.010255427
volume_delta,0.010242579
body_size,0.010217711
volume_ratio5,0.010189905
volume_ratio10,0.0101256985
mom_3,0.009825195
roc10,0.009448216
ema5_dist,0.008846186
return_2,0.008070719
rsi14_norm,0.008021668
macd_cross_down,0.0073893177
vol_expand,0.0072384104
macd_cross_up,0.0066939457
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
