feature,importance
atr14,0.042918045
stoch_os,0.028034715
atr7,0.02551064
bb_width,0.015096104
vol_expand,0.014321342
consec_down,0.014224855
volatility_10,0.014199437
macd_line,0.0136335865
mom_10,0.0134325195
ema10_dist,0.013331742
rsi14,0.013088344
bb_lower_dist,0.0130050015
hl_range,0.012871601
ma20_slope,0.012559581
williams_r,0.012552297
dist_low_20,0.012532465
hour,0.012407648
day_of_week,0.012395671
volume_ratio5,0.012392032
bb_squeeze,0.01237256
mom_3,0.012351181
volatility_5,0.012266536
mom_5,0.012244724
volatility_20,0.012234379
ema5_dist,0.012229038
upper_wick,0.012202042
return_3,0.012123231
cci14,0.012119517
ma10_dist,0.012080995
ma50_dist,0.012022367
pos_20,0.012011055
pos_50,0.011884954
ma10_slope,0.011868206
ma100_dist,0.011840616
macd_hist,0.011832318
stoch_delta,0.011820686
stoch_d,0.011812749
rsi7,0.0118051795
ma20_dist,0.011731788
macd_signal,0.01169682
dist_low_5,0.011671266
ema20_dist,0.011660424
return_1,0.011649443
dist_high_5,0.01162222
open_pos,0.011584743
minute,0.011582497
return_5,0.011505238
pos_10,0.011436834
volume_zscore,0.011306089
pos_5,0.011298138
dist_ma100,0.011239784
range_atr,0.011199318
body_size,0.011178882
cci14_delta,0.011171318
stoch_k,0.011145888
volume_delta,0.011119788
volume_ratio10,0.011059994
macd_cross_up,0.011046735
ma100_slope,0.011010896
return_10,0.0109548615
macd_hist_delta,0.0109234825
rsi14_norm,0.010901544
ma5_slope,0.010870805
ma50_slope,0.010855666
rsi14_delta,0.010831277
close_pos,0.010806957
dist_high_20,0.01076602
vol_up,0.010752108
atr_ratio,0.010680079
consec_up,0.01064085
bb_upper_dist,0.010630213
macd_fast_hist,0.010494598
bb_pct,0.010458855
return_2,0.010416463
lower_wick,0.010056422
macd_fast_delta,0.010048264
ma5_dist,0.009936906
roc5,0.0085408855
macd_cross_down,0.008453983
roc10,0.008249744
rsi_os,0.0071819182
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_ob,0.0
stoch_ob,0.0
