direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-18 01:00:00+00:00,2026-03-18 02:00:00+00:00,0.07644,0.0782,0.527,False,210.2459,2.1025,10210.25
long,2026-03-18 05:30:00+00:00,2026-03-18 06:30:00+00:00,0.07942,0.07792,0.5269,False,-213.2607,-2.0887,9996.99
long,2026-03-18 22:00:00+00:00,2026-03-18 23:00:00+00:00,0.07868,0.07761,0.5329,False,-155.9469,-1.5599,9841.04
long,2026-03-19 00:30:00+00:00,2026-03-19 01:30:00+00:00,0.07813,0.07683,0.5417,False,-183.4265,-1.8639,9657.61
long,2026-03-19 02:30:00+00:00,2026-03-19 03:30:00+00:00,0.07813,0.07852,0.5533,False,28.8925,0.2992,9686.5
long,2026-03-19 04:30:00+00:00,2026-03-19 05:30:00+00:00,0.07775,0.07912,0.5395,False,151.3088,1.5621,9837.81
long,2026-03-19 12:30:00+00:00,2026-03-19 13:30:00+00:00,0.08156,0.08343,0.5269,False,205.8848,2.0928,10043.7
long,2026-03-20 09:00:00+00:00,2026-03-20 10:00:00+00:00,0.0941,0.09516,0.5301,False,93.051,0.9265,10136.75
