feature,importance
atr14,0.0525235
mom_5,0.045496427
macd_cross_up,0.040320247
atr7,0.03341328
dist_low_5,0.021873701
bb_squeeze,0.020295834
ma100_dist,0.019981306
williams_r,0.019851165
volatility_20,0.019028565
bb_width,0.018360145
volatility_10,0.0164461
bb_upper_dist,0.016231596
pos_20,0.016201664
hour,0.016173594
volume_delta,0.015090869
cci14_delta,0.0149271265
day_of_week,0.014703269
ma50_slope,0.014624609
ma100_slope,0.013866182
mom_3,0.013629476
upper_wick,0.013461237
ma5_dist,0.01295855
stoch_delta,0.012836032
dist_high_5,0.012789251
hl_range,0.012778986
macd_signal,0.01270947
open_pos,0.01230324
range_atr,0.012282653
macd_fast_hist,0.012127318
minute,0.012001058
ema20_dist,0.011690097
macd_hist,0.011650043
volume_ratio10,0.011485307
atr_ratio,0.011333313
mom_10,0.011253137
ma50_dist,0.011239535
ema5_dist,0.011225588
volatility_5,0.011200264
macd_line,0.011118276
cci14,0.011087245
pos_50,0.010888502
return_3,0.010865932
ma20_slope,0.010602735
stoch_d,0.01049441
dist_ma100,0.010447361
volume_zscore,0.010322509
rsi7,0.010200771
ma5_slope,0.010109888
dist_high_20,0.009979764
consec_up,0.009932656
lower_wick,0.0097833965
macd_fast_delta,0.009636443
return_2,0.00956484
dist_low_20,0.009488421
ma20_dist,0.009319076
ema10_dist,0.009147931
macd_hist_delta,0.0091169765
vol_up,0.009053855
vol_expand,0.00887511
return_5,0.008596331
bb_pct,0.008416438
ma10_slope,0.0083479965
return_10,0.008263628
bb_lower_dist,0.008200916
pos_10,0.008085367
body_size,0.007807135
pos_5,0.007353692
ma10_dist,0.0072748284
rsi14,0.0070096976
return_1,0.0066621504
rsi14_delta,0.006511503
roc5,0.0064547723
close_pos,0.0062446184
rsi14_norm,0.0055847387
stoch_os,0.0049400805
volume_ratio5,0.004673245
stoch_k,0.004243957
consec_down,0.0038880664
stoch_ob,0.0010410113
gap,0.0
is_bullish,0.0
macd_cross_down,0.0
rsi_os,0.0
rsi_ob,0.0
above_ma100,0.0
roc10,0.0
