direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-17 18:30:00+00:00,2026-03-17 18:30:00+00:00,0.72451,0.72285,0.7061,False,2.912,0.0291,10002.91
long,2026-03-18 00:54:00+00:00,2026-03-18 00:54:00+00:00,0.72139,0.73431,0.6516,False,159.145,1.591,10162.06
long,2026-03-18 01:09:00+00:00,2026-03-18 01:09:00+00:00,0.75755,0.7547,0.7155,False,-58.5551,-0.5762,10103.5
long,2026-03-18 01:54:00+00:00,2026-03-18 01:54:00+00:00,0.79063,0.78745,0.6582,False,-60.8444,-0.6022,10042.66
long,2026-03-18 02:03:00+00:00,2026-03-18 02:03:00+00:00,0.76926,0.76565,0.6901,False,-67.2137,-0.6693,9975.44
long,2026-03-18 04:18:00+00:00,2026-03-18 04:18:00+00:00,0.80617,0.81451,0.6874,False,83.2472,0.8345,10058.69
long,2026-03-18 04:24:00+00:00,2026-03-18 04:24:00+00:00,0.8108,0.81201,0.678,False,-5.1063,-0.0508,10053.58
long,2026-03-18 04:39:00+00:00,2026-03-18 04:39:00+00:00,0.82426,0.82532,0.6726,False,-7.1782,-0.0714,10046.41
long,2026-03-18 04:54:00+00:00,2026-03-18 04:54:00+00:00,0.81842,0.80752,0.6829,False,-153.8943,-1.5318,9892.51
long,2026-03-18 06:45:00+00:00,2026-03-18 06:45:00+00:00,0.82172,0.8162,0.8179,False,-86.2391,-0.8718,9806.27
long,2026-03-18 07:00:00+00:00,2026-03-18 07:00:00+00:00,0.82467,0.82589,0.6529,False,-5.1053,-0.0521,9801.17
long,2026-03-18 07:33:00+00:00,2026-03-18 07:33:00+00:00,0.84853,0.8405,0.8394,False,-112.355,-1.1463,9688.81
long,2026-03-18 08:00:00+00:00,2026-03-18 08:00:00+00:00,0.87477,0.87544,0.6907,False,-11.9568,-0.1234,9676.86
long,2026-03-18 08:09:00+00:00,2026-03-18 08:09:00+00:00,0.86051,0.84968,0.6615,False,-141.1424,-1.4586,9535.71
long,2026-03-18 10:00:00+00:00,2026-03-18 10:00:00+00:00,0.86733,0.8657,0.717,False,-36.9922,-0.3879,9498.72
long,2026-03-18 10:57:00+00:00,2026-03-18 10:57:00+00:00,0.85502,0.85856,0.6531,False,20.3297,0.214,9519.05
long,2026-03-18 12:15:00+00:00,2026-03-18 12:15:00+00:00,0.88222,0.88428,0.6889,False,3.1891,0.0335,9522.24
long,2026-03-18 14:51:00+00:00,2026-03-18 14:51:00+00:00,0.89032,0.88335,0.708,False,-93.5907,-0.9829,9428.65
long,2026-03-18 15:39:00+00:00,2026-03-18 15:39:00+00:00,0.88434,0.88516,0.6706,False,-10.1146,-0.1073,9418.53
long,2026-03-18 18:00:00+00:00,2026-03-18 18:00:00+00:00,0.8885,0.89334,0.68,False,32.4693,0.3447,9451.0
long,2026-03-19 04:45:00+00:00,2026-03-19 04:45:00+00:00,0.89581,0.90904,0.6797,False,120.6776,1.2769,9571.68
long,2026-03-19 04:54:00+00:00,2026-03-19 04:54:00+00:00,0.91528,0.91332,0.7963,False,-39.6404,-0.4141,9532.04
long,2026-03-19 05:00:00+00:00,2026-03-19 05:00:00+00:00,0.91547,0.92412,0.7642,False,71.0013,0.7449,9603.04
long,2026-03-19 05:30:00+00:00,2026-03-19 05:30:00+00:00,0.94427,0.95356,0.8945,False,75.2714,0.7838,9678.31
long,2026-03-19 05:36:00+00:00,2026-03-19 05:36:00+00:00,0.94908,0.93998,0.6612,False,-112.1546,-1.1588,9566.16
long,2026-03-19 05:48:00+00:00,2026-03-19 05:48:00+00:00,0.93382,0.94489,0.8448,False,94.27,0.9855,9660.43
long,2026-03-19 06:54:00+00:00,2026-03-19 06:54:00+00:00,0.917,0.91861,0.7505,False,-2.3598,-0.0244,9658.07
short,2026-03-19 07:06:00+00:00,2026-03-19 07:06:00+00:00,0.89813,0.88348,0.7329,False,138.2231,1.4312,9796.29
short,2026-03-19 08:09:00+00:00,2026-03-19 08:09:00+00:00,0.90014,0.8986,0.6976,False,-2.8326,-0.0289,9793.46
short,2026-03-19 08:45:00+00:00,2026-03-19 08:45:00+00:00,0.87429,0.86573,0.6589,False,76.2989,0.7791,9869.76
short,2026-03-19 09:00:00+00:00,2026-03-19 09:00:00+00:00,0.88023,0.8876,0.6793,False,-102.3772,-1.0373,9767.38
short,2026-03-19 09:06:00+00:00,2026-03-19 09:06:00+00:00,0.86393,0.85757,0.819,False,52.3698,0.5362,9819.75
short,2026-03-19 10:30:00+00:00,2026-03-19 10:30:00+00:00,0.7974,0.79184,0.8059,False,48.8303,0.4973,9868.58
short,2026-03-19 10:36:00+00:00,2026-03-19 10:36:00+00:00,0.80159,0.81478,0.7015,False,-182.1227,-1.8455,9686.46
short,2026-03-19 11:30:00+00:00,2026-03-19 11:30:00+00:00,0.82858,0.8407,0.6875,False,-161.061,-1.6627,9525.4
short,2026-03-19 11:42:00+00:00,2026-03-19 11:42:00+00:00,0.84571,0.84246,0.8085,False,17.5546,0.1843,9542.95
short,2026-03-19 11:54:00+00:00,2026-03-19 11:54:00+00:00,0.85267,0.84748,0.7414,False,38.9998,0.4087,9581.95
short,2026-03-19 12:00:00+00:00,2026-03-19 12:00:00+00:00,0.84066,0.83853,0.8396,False,5.1141,0.0534,9587.07
short,2026-03-19 12:15:00+00:00,2026-03-19 12:15:00+00:00,0.84793,0.86193,0.7019,False,-177.4642,-1.8511,9409.6
long,2026-03-19 12:21:00+00:00,2026-03-19 12:21:00+00:00,0.8551,0.86168,0.7215,False,53.5877,0.5695,9463.19
short,2026-03-19 12:36:00+00:00,2026-03-19 12:36:00+00:00,0.825,0.81914,0.7145,False,48.2909,0.5103,9511.48
short,2026-03-19 13:42:00+00:00,2026-03-19 13:42:00+00:00,0.83175,0.82709,0.7155,False,34.2665,0.3603,9545.75
short,2026-03-19 13:57:00+00:00,2026-03-19 13:57:00+00:00,0.82535,0.82853,0.6616,False,-55.8704,-0.5853,9489.88
short,2026-03-19 15:12:00+00:00,2026-03-19 15:12:00+00:00,0.81833,0.82017,0.7916,False,-40.3176,-0.4248,9449.56
short,2026-03-19 18:21:00+00:00,2026-03-19 18:21:00+00:00,0.8082,0.80979,0.6972,False,-37.4896,-0.3967,9412.07
long,2026-03-20 02:45:00+00:00,2026-03-20 02:45:00+00:00,0.89352,0.89218,0.7617,False,-32.9393,-0.35,9379.13
long,2026-03-20 02:57:00+00:00,2026-03-20 02:57:00+00:00,0.87447,0.86239,0.7601,False,-148.3223,-1.5814,9230.81
