feature,importance
macd_cross_down,0.04146363
atr14,0.026219541
volatility_20,0.019976668
mom_10,0.018825928
bb_squeeze,0.016720435
mom_3,0.016443355
ema20_dist,0.01633706
hour,0.01591832
volatility_10,0.015689641
bb_width,0.014838985
stoch_k,0.014803545
macd_signal,0.014715285
ma50_slope,0.0143388705
dist_ma100,0.014091901
volatility_5,0.014078026
ema5_dist,0.014008811
ma100_slope,0.013949934
rsi7,0.013494012
rsi14,0.01347827
return_3,0.013433541
pos_20,0.013231106
ma50_dist,0.013092675
vol_up,0.0130795315
ema10_dist,0.0130744185
dist_high_5,0.0130428765
ma20_slope,0.012899874
bb_pct,0.012843433
atr7,0.012809838
macd_hist_delta,0.012802282
macd_hist,0.012785843
ma10_dist,0.012737578
ma100_dist,0.012730957
pos_5,0.01267764
minute,0.01252759
bb_lower_dist,0.012432408
dist_high_20,0.012408254
return_10,0.012330792
open_pos,0.012281736
range_atr,0.012169172
dist_low_20,0.011993064
macd_fast_hist,0.011882892
pos_50,0.01184401
cci14_delta,0.0117936805
pos_10,0.011768008
macd_line,0.01176534
ma5_dist,0.0116601605
ma20_dist,0.011570346
volume_ratio10,0.011537782
stoch_delta,0.011532387
dist_low_5,0.0114490185
stoch_d,0.011393316
bb_upper_dist,0.011385039
lower_wick,0.011358056
volume_delta,0.011295405
rsi14_norm,0.011228766
mom_5,0.011133573
return_5,0.011132995
rsi14_delta,0.011125749
volume_zscore,0.011030696
macd_fast_delta,0.0110068945
day_of_week,0.01097547
body_size,0.010883885
ma5_slope,0.010791292
williams_r,0.010722902
return_1,0.010687331
hl_range,0.01066054
atr_ratio,0.010654229
cci14,0.010444603
ma10_slope,0.009849572
close_pos,0.009838241
return_2,0.009653727
consec_up,0.009249686
roc5,0.009222111
vol_expand,0.008899967
volume_ratio5,0.008587219
roc10,0.0081290165
upper_wick,0.0076776342
consec_down,0.0050305766
is_bullish,0.002371043
gap,0.0
above_ma100,0.0
macd_cross_up,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
