feature,importance
dist_high_5,0.021643767
atr7,0.018056545
macd_hist,0.017849097
ema10_dist,0.016938424
volatility_20,0.016642535
volatility_10,0.016352253
ma20_slope,0.015882382
cci14_delta,0.015832763
williams_r,0.015760152
bb_pct,0.015651092
mom_10,0.015555339
atr_ratio,0.01534729
ema20_dist,0.015290238
atr14,0.015069914
ma50_dist,0.014656843
macd_hist_delta,0.014611119
return_3,0.014490772
macd_signal,0.014488954
stoch_delta,0.014385251
ma50_slope,0.014272644
day_of_week,0.0142144
macd_fast_delta,0.0140571445
volume_ratio5,0.014026698
body_size,0.014014343
bb_upper_dist,0.01400544
dist_ma100,0.01400291
dist_high_20,0.013952077
vol_up,0.013809271
return_1,0.0137721365
rsi7,0.013719549
return_10,0.013588469
cci14,0.01344805
bb_lower_dist,0.013431909
pos_50,0.013428505
dist_low_20,0.013346062
close_pos,0.013280195
ma100_dist,0.013247621
vol_expand,0.013233519
volatility_5,0.01321604
ma5_slope,0.013108411
ema5_dist,0.012814741
lower_wick,0.012728654
ma20_dist,0.012703961
pos_20,0.012681602
bb_width,0.0126226405
ma100_slope,0.012610463
stoch_k,0.012535451
return_2,0.012364831
rsi14_delta,0.012359589
return_5,0.012291239
macd_line,0.01226286
rsi14,0.01226087
dist_low_5,0.012031098
macd_fast_hist,0.012020799
volume_ratio10,0.01180636
volume_zscore,0.011689968
pos_10,0.011617071
volume_delta,0.011571609
roc5,0.011557463
ma10_dist,0.011541537
mom_3,0.011417659
range_atr,0.011301178
ma5_dist,0.01123005
open_pos,0.010777809
upper_wick,0.010637496
hour,0.010616113
pos_5,0.010588246
hl_range,0.010081156
stoch_d,0.009970317
ma10_slope,0.009964466
minute,0.009697363
mom_5,0.0096748965
consec_up,0.008872885
above_ma100,0.008332376
consec_down,0.008115283
rsi14_norm,0.0066410913
roc10,0.006328714
gap,0.0
is_bullish,0.0
bb_squeeze,0.0
rsi_os,0.0
macd_cross_up,0.0
macd_cross_down,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
