direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-18 23:30:00+00:00,2026-03-19 00:00:00+00:00,0.00673,0.00669,0.5229,False,39.4354,0.3944,10039.44
short,2026-03-19 06:00:00+00:00,2026-03-19 06:30:00+00:00,0.00657,0.0065,0.5212,False,86.8862,0.8654,10126.32
short,2026-03-19 14:30:00+00:00,2026-03-19 15:00:00+00:00,0.0068,0.00701,0.5866,False,-332.9773,-3.2882,9793.34
long,2026-03-19 16:30:00+00:00,2026-03-19 17:00:00+00:00,0.0071,0.00739,0.5589,False,380.4231,3.8845,10173.77
long,2026-03-19 18:00:00+00:00,2026-03-19 18:30:00+00:00,0.00725,0.00713,0.6375,False,-188.7409,-1.8552,9985.03
long,2026-03-19 20:30:00+00:00,2026-03-19 21:00:00+00:00,0.00723,0.00725,0.5259,False,7.651,0.0766,9992.68
long,2026-03-19 23:00:00+00:00,2026-03-19 23:30:00+00:00,0.00712,0.00711,0.5266,False,-34.02,-0.3404,9958.66
long,2026-03-20 01:00:00+00:00,2026-03-20 01:30:00+00:00,0.00721,0.00768,0.5574,False,629.2601,6.3187,10587.92
long,2026-03-20 02:30:00+00:00,2026-03-20 03:00:00+00:00,0.00765,0.00771,0.6983,False,61.8667,0.5843,10649.78
long,2026-03-20 04:00:00+00:00,2026-03-20 04:30:00+00:00,0.00764,0.0075,0.606,False,-216.4527,-2.0325,10433.33
long,2026-03-20 07:00:00+00:00,2026-03-20 07:30:00+00:00,0.00754,0.00759,0.5206,False,48.3199,0.4631,10481.65
long,2026-03-20 09:00:00+00:00,2026-03-20 09:30:00+00:00,0.00761,0.00759,0.5456,False,-48.5104,-0.4628,10433.14
long,2026-03-20 10:30:00+00:00,2026-03-20 11:00:00+00:00,0.00755,0.00756,0.5758,False,-7.0476,-0.0675,10426.09
