feature,importance
atr7,0.033405006
volatility_10,0.026849842
open_pos,0.023165857
rsi14_norm,0.022309566
volatility_20,0.021561021
ma100_dist,0.0213272
atr14,0.02055345
ma20_slope,0.020341076
rsi14,0.020110846
close_pos,0.020042304
macd_signal,0.019603614
dist_ma100,0.01923901
ma10_slope,0.01858921
macd_hist_delta,0.017717283
bb_lower_dist,0.01743687
macd_hist,0.017416975
ma10_dist,0.017218592
cci14_delta,0.01612753
ma50_dist,0.016118221
bb_width,0.015933197
vol_up,0.015823798
stoch_d,0.015756838
macd_fast_hist,0.015667688
dist_high_20,0.01529218
stoch_delta,0.015165623
mom_10,0.0150743425
volume_zscore,0.015061298
mom_3,0.015059977
ma50_slope,0.014731416
macd_fast_delta,0.014378227
volatility_5,0.014305796
return_3,0.013752083
return_10,0.013404971
dist_low_5,0.013387704
bb_upper_dist,0.012857232
dist_low_20,0.012773038
pos_50,0.012436681
ma100_slope,0.012402466
williams_r,0.012226823
ema5_dist,0.012054626
ma5_slope,0.011969407
mom_5,0.011928218
upper_wick,0.011885889
return_2,0.011760167
hour,0.01175309
minute,0.0116724875
volume_ratio10,0.01137723
return_5,0.011192836
lower_wick,0.010888984
return_1,0.010867691
cci14,0.010815621
pos_10,0.01076059
rsi7,0.010072115
macd_line,0.009928348
ema20_dist,0.009911392
atr_ratio,0.009295191
ma20_dist,0.009156348
day_of_week,0.0089752795
volume_ratio5,0.008754007
dist_high_5,0.008713102
rsi14_delta,0.008444421
stoch_k,0.008441912
ema10_dist,0.008360086
ma5_dist,0.007556455
pos_5,0.0074431677
consec_up,0.007196953
body_size,0.006912744
pos_20,0.006893312
range_atr,0.0063126935
volume_delta,0.0062940875
bb_squeeze,0.005241291
bb_pct,0.0051787305
hl_range,0.005032745
consec_down,0.0039890283
roc10,0.0029278228
roc5,0.0022505121
vol_expand,0.0021566404
rsi_os,0.0010099077
is_bullish,0.0
gap,0.0
macd_cross_down,0.0
macd_cross_up,0.0
rsi_ob,0.0
above_ma100,0.0
stoch_os,0.0
stoch_ob,0.0
