feature,importance
atr14,0.04228733
volatility_20,0.025451493
mom_10,0.022244764
consec_up,0.021386411
roc5,0.018089056
atr7,0.017906731
hour,0.017426737
dist_high_20,0.016823182
rsi14_norm,0.016740108
ma5_dist,0.016444398
macd_cross_up,0.01549292
rsi14,0.015395243
lower_wick,0.015225211
minute,0.015172959
return_5,0.014594363
macd_hist,0.014432832
vol_up,0.0142607195
volume_delta,0.014206427
return_2,0.014125492
open_pos,0.013791653
volatility_5,0.013787695
rsi14_delta,0.013673581
stoch_d,0.013302913
body_size,0.01295958
macd_hist_delta,0.012817099
macd_fast_hist,0.012740155
hl_range,0.012623246
dist_low_20,0.012597895
bb_width,0.0125422655
bb_upper_dist,0.0123957675
dist_ma100,0.012383067
return_10,0.012228068
stoch_delta,0.012195261
range_atr,0.012159731
dist_low_5,0.012151153
dist_high_5,0.012102969
ma10_slope,0.012089609
return_3,0.012027833
day_of_week,0.012025566
ma20_slope,0.011833088
atr_ratio,0.011731245
macd_fast_delta,0.011627533
ema10_dist,0.011451797
volatility_10,0.011448092
return_1,0.011441341
rsi_os,0.011395408
volume_zscore,0.011257016
bb_lower_dist,0.011250513
mom_3,0.0110107595
stoch_k,0.011010257
pos_20,0.010944935
ema20_dist,0.010912751
pos_5,0.010911207
bb_squeeze,0.010832565
pos_10,0.010798246
ma100_slope,0.010717856
macd_signal,0.010624616
vol_expand,0.01059438
ma100_dist,0.010578037
ma5_slope,0.010361538
pos_50,0.010347364
ma50_slope,0.01015387
rsi7,0.010077535
volume_ratio10,0.009734023
ema5_dist,0.009724262
volume_ratio5,0.009650657
upper_wick,0.0093461145
ma50_dist,0.009306119
cci14,0.009248289
cci14_delta,0.009177841
bb_pct,0.008951628
close_pos,0.008655037
williams_r,0.008593425
ma10_dist,0.008573744
macd_line,0.0084879575
mom_5,0.008209694
roc10,0.0074412376
ma20_dist,0.006962905
consec_down,0.0043235524
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_ob,0.0
macd_cross_down,0.0
stoch_os,0.0
stoch_ob,0.0
