feature,importance
atr14,5
day_of_week,4
ma50_slope,3
atr7,3
cci14,3
hour,3
minute,3
ma20_slope,2
macd_signal,2
ma100_slope,2
volatility_10,2
vol_up,2
range_atr,2
atr_ratio,2
return_10,2
ma50_dist,2
ma100_dist,1
ma5_slope,1
return_5,1
close_pos,1
upper_wick,1
return_3,1
pos_10,1
volume_zscore,1
bb_lower_dist,1
dist_low_20,1
stoch_k,1
consec_up,1
macd_line,1
macd_hist,1
hl_range,1
return_1,0
return_2,0
body_size,0
is_bullish,0
lower_wick,0
open_pos,0
gap,0
ma10_slope,0
ma5_dist,0
ma10_dist,0
ma20_dist,0
consec_down,0
rsi14,0
macd_hist_delta,0
macd_cross_up,0
macd_fast_delta,0
macd_fast_hist,0
macd_cross_down,0
ema5_dist,0
ema20_dist,0
ema10_dist,0
dist_ma100,0
above_ma100,0
volatility_5,0
bb_pct,0
bb_width,0
bb_squeeze,0
rsi14_norm,0
rsi_ob,0
rsi_os,0
bb_upper_dist,0
rsi7,0
rsi14_delta,0
pos_20,0
volume_delta,0
volume_ratio10,0
vol_expand,0
volume_ratio5,0
volatility_20,0
dist_low_5,0
dist_high_5,0
dist_high_20,0
pos_50,0
pos_5,0
stoch_ob,0
stoch_delta,0
stoch_d,0
cci14_delta,0
williams_r,0
stoch_os,0
mom_3,0
roc5,0
mom_10,0
mom_5,0
roc10,0
