direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-27 00:16:00+00:00,2026-03-27 00:17:00+00:00,0.001903,0.001901,0.7685,False,-9.4903,-0.0949,9990.51
short,2026-03-27 00:28:00+00:00,2026-03-27 00:29:00+00:00,0.001911,0.001909,0.6674,False,-9.5252,-0.0953,9980.98
short,2026-03-27 10:50:00+00:00,2026-03-27 10:51:00+00:00,0.00176,0.001769,0.7423,False,-71.0011,-0.7114,9909.98
long,2026-03-28 13:32:00+00:00,2026-03-28 13:33:00+00:00,0.002397,0.002399,0.6562,False,-11.5513,-0.1166,9898.43
short,2026-03-28 14:04:00+00:00,2026-03-28 14:05:00+00:00,0.002387,0.002384,0.6728,False,-7.3564,-0.0743,9891.08
short,2026-03-28 14:15:00+00:00,2026-03-28 14:16:00+00:00,0.002281,0.002251,0.6866,False,110.3065,1.1152,10001.38
short,2026-03-28 14:31:00+00:00,2026-03-28 14:32:00+00:00,0.002293,0.002304,0.6651,False,-67.9815,-0.6797,9933.4
long,2026-03-28 15:18:00+00:00,2026-03-28 15:19:00+00:00,0.002354,0.002382,0.6619,False,98.2875,0.9895,10031.69
short,2026-03-28 18:02:00+00:00,2026-03-28 18:03:00+00:00,0.002719,0.002672,0.7212,False,153.342,1.5286,10185.03
short,2026-03-28 20:19:00+00:00,2026-03-28 20:20:00+00:00,0.002727,0.002725,0.7114,False,-12.9003,-0.1267,10172.13
