feature,importance
atr7,7
bb_width,6
atr14,6
ma100_dist,5
ma20_slope,4
macd_fast_delta,4
macd_line,4
ema5_dist,4
ma100_slope,4
volume_ratio5,4
mom_5,3
volatility_10,3
macd_signal,3
ma5_slope,3
range_atr,2
bb_upper_dist,2
rsi14_delta,2
vol_up,2
return_5,2
upper_wick,2
stoch_d,2
volume_ratio10,2
hour,2
cci14_delta,2
return_10,1
body_size,1
cci14,1
day_of_week,1
dist_high_5,1
volume_zscore,1
macd_hist,1
bb_lower_dist,1
pos_5,1
dist_low_5,1
consec_up,1
open_pos,1
ma50_dist,1
close_pos,1
ma50_slope,1
ma5_dist,0
ma10_dist,0
ma20_dist,0
ma10_slope,0
is_bullish,0
lower_wick,0
gap,0
hl_range,0
return_1,0
return_2,0
return_3,0
consec_down,0
macd_cross_down,0
macd_fast_hist,0
ema20_dist,0
volatility_5,0
atr_ratio,0
bb_pct,0
bb_squeeze,0
rsi14_norm,0
rsi7,0
rsi_os,0
rsi_ob,0
rsi14,0
ema10_dist,0
dist_ma100,0
above_ma100,0
macd_hist_delta,0
macd_cross_up,0
volume_delta,0
vol_expand,0
dist_high_20,0
dist_low_20,0
pos_20,0
pos_50,0
pos_10,0
volatility_20,0
stoch_ob,0
stoch_k,0
stoch_os,0
williams_r,0
stoch_delta,0
mom_3,0
roc5,0
mom_10,0
roc10,0
minute,0
