feature,importance
atr14,0.06316054
vol_expand,0.034853913
atr7,0.03248103
volatility_20,0.018629136
consec_up,0.018446935
volatility_10,0.017602567
mom_10,0.017052155
ma10_slope,0.015646955
hl_range,0.015118695
body_size,0.014931844
mom_3,0.014801
bb_width,0.014717207
ma10_dist,0.014696946
macd_hist_delta,0.014692372
dist_ma100,0.014387941
hour,0.014077569
dist_high_20,0.014074405
bb_pct,0.014016434
pos_10,0.014005754
return_10,0.013999082
macd_fast_delta,0.013648349
cci14_delta,0.013533436
macd_signal,0.013515671
rsi14_norm,0.01346014
stoch_d,0.013430656
macd_hist,0.013348537
atr_ratio,0.013104719
rsi7,0.013084757
stoch_k,0.012821977
ma100_dist,0.012778163
ma5_slope,0.012768003
cci14,0.01255364
macd_fast_hist,0.012439314
ema10_dist,0.012212768
ma20_slope,0.012146125
rsi14,0.012143297
ma100_slope,0.011893144
lower_wick,0.011766989
upper_wick,0.011633026
dist_high_5,0.0116311535
mom_5,0.011600193
volume_delta,0.011298057
dist_low_5,0.011261736
open_pos,0.01104877
minute,0.011009878
volatility_5,0.010913352
return_2,0.0107609695
rsi14_delta,0.010674362
ema20_dist,0.010442998
ma5_dist,0.010440518
dist_low_20,0.0104194665
pos_20,0.010389748
bb_lower_dist,0.010215078
vol_up,0.010130167
bb_upper_dist,0.01005571
ma20_dist,0.010054839
volume_zscore,0.010027922
ema5_dist,0.009993093
stoch_delta,0.009729644
close_pos,0.009651536
return_3,0.009632766
volume_ratio10,0.009592738
return_5,0.009324679
pos_5,0.009283227
ma50_slope,0.00924542
williams_r,0.009210798
consec_down,0.009110635
day_of_week,0.0090392465
pos_50,0.00903527
ma50_dist,0.0088009825
volume_ratio5,0.008782255
return_1,0.0083278855
range_atr,0.007989989
roc5,0.007542524
macd_line,0.006847444
roc10,0.0055366987
macd_cross_up,0.005167516
bb_squeeze,0.0021056402
is_bullish,0.0
gap,0.0
above_ma100,0.0
macd_cross_down,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
