direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-25 19:45:00+00:00,2026-03-25 19:45:00+00:00,0.05759,0.05755,0.6378,False,-13.0543,-0.1305,9986.95
short,2026-03-25 22:45:00+00:00,2026-03-25 22:45:00+00:00,0.05972,0.05969,0.648,False,-14.957,-0.1498,9971.99
short,2026-03-26 04:30:00+00:00,2026-03-26 04:30:00+00:00,0.05721,0.05688,0.6401,False,37.5767,0.3768,10009.57
short,2026-03-26 07:00:00+00:00,2026-03-26 07:00:00+00:00,0.05574,0.05552,0.6072,False,19.4876,0.1947,10029.05
short,2026-03-26 09:00:00+00:00,2026-03-26 09:00:00+00:00,0.05622,0.05579,0.7452,False,56.6493,0.5649,10085.7
short,2026-03-26 10:00:00+00:00,2026-03-26 10:00:00+00:00,0.05544,0.0548,0.7087,False,96.2581,0.9544,10181.96
short,2026-03-26 20:30:00+00:00,2026-03-26 20:30:00+00:00,0.05455,0.05451,0.8374,False,-12.8978,-0.1267,10169.06
short,2026-03-27 02:30:00+00:00,2026-03-27 02:30:00+00:00,0.05068,0.05076,0.6752,False,-36.3903,-0.3579,10132.67
short,2026-03-27 06:30:00+00:00,2026-03-27 06:30:00+00:00,0.0511,0.051,0.7461,False,-0.4362,-0.0043,10132.24
short,2026-03-27 09:15:00+00:00,2026-03-27 09:15:00+00:00,0.05059,0.05084,0.8719,False,-70.3348,-0.6942,10061.9
short,2026-03-27 12:00:00+00:00,2026-03-27 12:00:00+00:00,0.05027,0.0502,0.6971,False,-6.1128,-0.0608,10055.79
short,2026-03-27 16:15:00+00:00,2026-03-27 16:15:00+00:00,0.0512,0.05166,0.6825,False,-110.4566,-1.0984,9945.33
short,2026-03-27 16:45:00+00:00,2026-03-27 16:45:00+00:00,0.05173,0.05135,0.9047,False,53.1661,0.5346,9998.5
short,2026-03-28 00:45:00+00:00,2026-03-28 00:45:00+00:00,0.04985,0.04979,0.7535,False,-7.9627,-0.0796,9990.54
