feature,importance
atr14,0.026927201
consec_down,0.023735058
atr7,0.02358637
dist_high_5,0.01686685
ema20_dist,0.01613211
vol_expand,0.015729591
volatility_20,0.015452357
hour,0.015041639
bb_width,0.014937367
stoch_k,0.014613011
dist_high_20,0.014436665
return_10,0.014312299
macd_hist_delta,0.014082372
macd_hist,0.01391851
macd_fast_hist,0.013875989
ma20_dist,0.013416126
open_pos,0.013387232
bb_lower_dist,0.013383144
pos_20,0.013354701
ma10_slope,0.013290312
volume_zscore,0.013263862
return_3,0.0132426275
rsi14,0.013193448
bb_pct,0.013144547
hl_range,0.013087302
ma5_slope,0.013035537
return_2,0.013007555
day_of_week,0.012941128
bb_upper_dist,0.012794982
lower_wick,0.012714423
pos_5,0.012652153
ma100_slope,0.012602425
stoch_d,0.012583898
rsi7,0.012577735
ma20_slope,0.012452102
dist_low_20,0.012451735
vol_up,0.012369128
consec_up,0.012350471
dist_low_5,0.012292034
rsi14_norm,0.012270289
atr_ratio,0.012222154
volume_ratio10,0.012000878
ma100_dist,0.0119547555
return_1,0.011931013
body_size,0.011924323
ma50_dist,0.011905733
roc10,0.011857959
ma50_slope,0.01183094
volume_delta,0.011730067
return_5,0.011692988
mom_5,0.011689747
dist_ma100,0.011664477
volatility_10,0.01160175
mom_10,0.011419857
pos_10,0.011342037
volatility_5,0.011330625
rsi14_delta,0.011190442
ma5_dist,0.011190303
stoch_delta,0.01118588
ma10_dist,0.011165659
range_atr,0.011143027
cci14,0.011133838
williams_r,0.011058958
minute,0.011049958
pos_50,0.010969179
mom_3,0.010874237
roc5,0.010872076
cci14_delta,0.010791841
macd_signal,0.010526793
ema5_dist,0.010514028
close_pos,0.010275714
macd_fast_delta,0.010261109
macd_line,0.010241206
ema10_dist,0.01023652
upper_wick,0.010019808
volume_ratio5,0.009848483
bb_squeeze,0.008154375
stoch_os,0.0075835893
macd_cross_down,0.0061073294
gap,0.0
is_bullish,0.0
macd_cross_up,0.0
rsi_os,0.0
rsi_ob,0.0
above_ma100,0.0
stoch_ob,0.0
