feature,importance
bb_squeeze,0.03561516
day_of_week,0.021403924
ma20_dist,0.019759964
mom_5,0.018842384
cci14_delta,0.018708557
ma100_dist,0.018273715
dist_ma100,0.017431539
return_1,0.016802251
macd_hist,0.016535422
bb_width,0.016507184
ma5_slope,0.016317852
ema10_dist,0.015356368
volatility_20,0.014889581
macd_fast_hist,0.014754027
macd_signal,0.014676972
bb_lower_dist,0.014661713
mom_10,0.014639056
ma20_slope,0.014600855
macd_line,0.014549026
vol_expand,0.014331725
pos_10,0.014315693
ma50_dist,0.014273469
return_10,0.014190012
ma5_dist,0.014163223
atr14,0.014070102
volume_zscore,0.014006091
return_2,0.013846333
roc10,0.01380618
ema20_dist,0.013803414
return_5,0.013745462
stoch_delta,0.013543051
pos_50,0.013466354
atr_ratio,0.013462765
ma100_slope,0.0133972475
rsi14_delta,0.013129147
pos_20,0.013047349
hour,0.013012366
pos_5,0.01299678
rsi7,0.012994828
volume_delta,0.012778184
return_3,0.012775294
volume_ratio10,0.012644432
close_pos,0.012642264
atr7,0.012303341
macd_hist_delta,0.012296884
bb_upper_dist,0.012287159
ma50_slope,0.0121687595
dist_low_20,0.012161759
macd_fast_delta,0.01214194
mom_3,0.012118627
stoch_k,0.011801987
stoch_d,0.011591597
open_pos,0.0114782
volume_ratio5,0.011405068
williams_r,0.0113619305
consec_up,0.011295225
lower_wick,0.011234322
body_size,0.0111750895
vol_up,0.010868062
volatility_10,0.010833489
volatility_5,0.010530597
hl_range,0.010395058
dist_low_5,0.010218328
range_atr,0.009840501
bb_pct,0.0098391855
dist_high_5,0.009829595
ema5_dist,0.009716802
ma10_dist,0.009629721
ma10_slope,0.009213321
dist_high_20,0.009211408
rsi14,0.009165429
upper_wick,0.008869958
roc5,0.0075866943
cci14,0.007511619
minute,0.0074937325
consec_down,0.0036573822
is_bullish,0.0
gap,0.0
rsi_os,0.0
rsi14_norm,0.0
rsi_ob,0.0
macd_cross_up,0.0
macd_cross_down,0.0
above_ma100,0.0
stoch_os,0.0
stoch_ob,0.0
