feature,importance
atr14,0.026196487
stoch_k,0.020036243
roc5,0.01901829
volume_zscore,0.016863966
ma20_dist,0.016479352
pos_5,0.01620204
consec_up,0.015780458
macd_line,0.015203687
ma20_slope,0.015162852
pos_10,0.01485999
atr7,0.014591696
volatility_5,0.014380167
dist_high_20,0.014236866
macd_cross_up,0.014113151
macd_signal,0.014076144
ma10_dist,0.014029076
volatility_10,0.01384161
bb_lower_dist,0.013708369
ma100_dist,0.013467521
pos_50,0.013429564
ma50_dist,0.013316892
day_of_week,0.013194005
ma50_slope,0.013176232
vol_expand,0.0131619545
ema10_dist,0.013156912
volume_ratio10,0.01314275
vol_up,0.013088641
cci14,0.012874099
bb_width,0.012864768
cci14_delta,0.01283407
dist_high_5,0.012810705
rsi14_norm,0.012738353
hour,0.012729269
macd_fast_delta,0.0126259
roc10,0.012584981
bb_pct,0.012447102
volatility_20,0.01241184
macd_cross_down,0.012399396
ma100_slope,0.012349302
dist_low_20,0.012184963
ema20_dist,0.012029295
pos_20,0.011869116
bb_upper_dist,0.011859149
bb_squeeze,0.011843244
rsi7,0.011824578
open_pos,0.011781443
volume_delta,0.0116797825
volume_ratio5,0.011582985
dist_ma100,0.011557762
return_5,0.011522302
mom_10,0.011506233
macd_hist_delta,0.011463831
lower_wick,0.011424978
dist_low_5,0.01141268
return_2,0.0114086745
return_3,0.011377576
range_atr,0.011269768
rsi14,0.011250021
stoch_delta,0.011147878
return_10,0.010967746
ema5_dist,0.01095444
macd_fast_hist,0.010877937
ma10_slope,0.010816436
close_pos,0.0108060185
hl_range,0.01052605
stoch_d,0.0105031505
ma5_dist,0.010414384
atr_ratio,0.010390741
upper_wick,0.010333847
mom_3,0.010156378
rsi14_delta,0.010127792
ma5_slope,0.009982905
williams_r,0.0098105
macd_hist,0.009710215
return_1,0.009461561
body_size,0.009265457
rsi_ob,0.008528917
mom_5,0.008502788
consec_down,0.008426209
minute,0.007855552
is_bullish,0.0
gap,0.0
rsi_os,0.0
above_ma100,0.0
stoch_os,0.0
stoch_ob,0.0
