feature,importance
atr7,0.02932808
atr14,0.025910333
bb_width,0.018815977
volatility_20,0.015911015
consec_up,0.015660807
ema20_dist,0.015337163
volatility_10,0.015126517
day_of_week,0.014989293
vol_expand,0.014816065
macd_line,0.014275107
mom_10,0.014187713
ma10_slope,0.0140377795
dist_ma100,0.013726313
volatility_5,0.013620903
pos_50,0.013552145
dist_high_5,0.013539166
hour,0.013461553
rsi14,0.013417133
bb_lower_dist,0.013402559
consec_down,0.013211545
minute,0.013110465
macd_fast_delta,0.013102281
ma5_slope,0.013064927
ma50_dist,0.013055954
return_3,0.012978503
macd_signal,0.012947762
pos_5,0.012818568
ma5_dist,0.012792161
cci14,0.012769485
ma20_slope,0.012763574
hl_range,0.012644607
above_ma100,0.012634879
macd_hist_delta,0.012433024
ma100_slope,0.012350511
ma50_slope,0.01234051
stoch_k,0.012333302
stoch_d,0.0122439135
macd_fast_hist,0.012234962
return_2,0.01218048
ma100_dist,0.012163043
ema5_dist,0.012127749
mom_3,0.012082694
rsi7,0.012080544
dist_low_20,0.0120383045
lower_wick,0.012014489
dist_high_20,0.01198845
mom_5,0.011790833
roc5,0.011776003
atr_ratio,0.011738065
open_pos,0.011689973
pos_20,0.011686209
return_10,0.011670931
vol_up,0.011645885
ma10_dist,0.011598126
pos_10,0.011534489
range_atr,0.011501966
rsi14_norm,0.011414668
cci14_delta,0.011312452
dist_low_5,0.011291069
upper_wick,0.011231946
volume_zscore,0.011207273
macd_hist,0.011171088
volume_delta,0.011170143
body_size,0.011116655
close_pos,0.011104149
return_5,0.011018401
bb_upper_dist,0.010949851
rsi14_delta,0.010946032
ema10_dist,0.010931445
volume_ratio10,0.010830759
return_1,0.010734637
volume_ratio5,0.010709088
bb_pct,0.010635133
ma20_dist,0.010307417
stoch_delta,0.010125324
macd_cross_up,0.009613603
williams_r,0.009275788
macd_cross_down,0.007337064
bb_squeeze,0.007311268
stoch_ob,0.0
stoch_os,0.0
rsi_ob,0.0
roc10,0.0
gap,0.0
is_bullish,0.0
rsi_os,0.0
