feature,importance
ema10_dist,0.025791999
atr7,0.021330627
mom_3,0.019222798
bb_pct,0.018795948
mom_5,0.018244853
ema5_dist,0.017879268
volatility_5,0.017345732
bb_lower_dist,0.017016387
ma10_dist,0.016568325
rsi7,0.015928173
vol_expand,0.015809417
ma20_dist,0.015808502
hour,0.01567391
dist_high_20,0.0155420285
volatility_20,0.015447996
stoch_d,0.015418415
rsi14_norm,0.015376379
ma50_slope,0.015249994
dist_low_20,0.015218016
macd_line,0.015174202
pos_20,0.014994125
volatility_10,0.014991737
day_of_week,0.014778858
dist_high_5,0.014550363
atr_ratio,0.014339078
return_10,0.014336297
ma10_slope,0.014260751
ma100_dist,0.014196255
atr14,0.0140655795
bb_upper_dist,0.013975907
bb_width,0.013728234
dist_ma100,0.013686167
stoch_delta,0.013526299
rsi14_delta,0.013431566
return_1,0.013325933
cci14,0.013166967
macd_fast_hist,0.013151067
minute,0.012929215
pos_5,0.012922538
dist_low_5,0.012792223
ma5_dist,0.012632367
return_5,0.012467864
ema20_dist,0.012449502
lower_wick,0.012449079
stoch_k,0.012323388
macd_hist,0.012170179
ma100_slope,0.012102741
vol_up,0.012076576
upper_wick,0.01204879
open_pos,0.012033175
rsi14,0.011942673
macd_hist_delta,0.011935642
hl_range,0.011918991
ma5_slope,0.011788793
volume_zscore,0.011788132
macd_signal,0.0114394715
pos_50,0.01136168
bb_squeeze,0.011360656
cci14_delta,0.011329706
body_size,0.01124768
ma20_slope,0.0112192985
consec_down,0.010756272
ma50_dist,0.0107540125
volume_delta,0.010698471
volume_ratio10,0.010670238
return_3,0.010552494
pos_10,0.0105235325
range_atr,0.010453488
return_2,0.010382848
volume_ratio5,0.009773816
macd_fast_delta,0.009160461
mom_10,0.008987518
close_pos,0.008841149
consec_up,0.0083671585
is_bullish,0.0
gap,0.0
above_ma100,0.0
macd_cross_up,0.0
rsi_os,0.0
rsi_ob,0.0
macd_cross_down,0.0
stoch_ob,0.0
stoch_os,0.0
williams_r,0.0
roc5,0.0
roc10,0.0
