feature,importance
rsi14_norm,0.027528608
ema10_dist,0.02494176
pos_50,0.020984361
dist_high_5,0.01973242
atr14,0.018430043
pos_20,0.017500691
atr7,0.017432678
cci14,0.017247945
atr_ratio,0.016882956
volatility_10,0.016777791
is_bullish,0.016558705
ma5_slope,0.015495636
return_10,0.01548227
bb_upper_dist,0.01539173
pos_10,0.015335986
volatility_20,0.015327441
return_1,0.015184967
ma20_slope,0.015168674
ma10_slope,0.014856862
hour,0.014816226
day_of_week,0.01441592
open_pos,0.014049221
rsi14,0.0140037825
dist_low_5,0.013627949
return_5,0.013558985
volume_delta,0.0135547975
ma10_dist,0.013416308
upper_wick,0.013392934
pos_5,0.013328694
macd_hist_delta,0.013319626
ma100_dist,0.013282963
volume_ratio5,0.013115228
macd_fast_hist,0.012794384
return_2,0.012626466
williams_r,0.012549834
bb_squeeze,0.01239751
ma20_dist,0.0123312
volume_zscore,0.0120600555
ma50_dist,0.011985582
rsi14_delta,0.011961912
macd_hist,0.011910033
dist_low_20,0.011807242
vol_up,0.011780184
bb_width,0.011780141
macd_fast_delta,0.0117308395
dist_high_20,0.011721131
cci14_delta,0.011696869
volume_ratio10,0.011621904
return_3,0.011524376
stoch_d,0.011447681
body_size,0.011439124
ma5_dist,0.011244792
ma50_slope,0.011214452
hl_range,0.0107806735
volatility_5,0.010764653
close_pos,0.010691509
consec_down,0.010613711
macd_line,0.010481371
bb_pct,0.010449731
lower_wick,0.010389235
mom_10,0.01007627
ema20_dist,0.009961524
mom_5,0.009893136
range_atr,0.009602413
ema5_dist,0.009601377
stoch_k,0.009421937
bb_lower_dist,0.009327669
consec_up,0.009256155
macd_signal,0.009113045
minute,0.008875077
stoch_delta,0.0086609395
rsi_os,0.00841974
mom_3,0.008399327
ma100_slope,0.008242793
roc5,0.007978158
dist_ma100,0.006942278
rsi7,0.006826763
roc10,0.005737239
vol_expand,0.0057235165
gap,0.0
macd_cross_down,0.0
macd_cross_up,0.0
rsi_ob,0.0
above_ma100,0.0
stoch_os,0.0
stoch_ob,0.0
