feature,importance
atr14,0.04712217
stoch_ob,0.02573476
volatility_20,0.020892328
upper_wick,0.019335164
hour,0.019029807
open_pos,0.018724376
bb_lower_dist,0.018455746
volatility_10,0.017192489
bb_width,0.017047415
dist_high_20,0.016826715
macd_cross_down,0.016412092
atr7,0.0163019
volatility_5,0.01556321
rsi7,0.015351746
ma20_dist,0.01514158
roc10,0.014848287
ma50_slope,0.013964369
mom_10,0.013782345
mom_5,0.013553859
return_10,0.013409783
return_5,0.013392727
range_atr,0.013190873
ma100_slope,0.013136178
cci14,0.013060894
dist_low_20,0.012782255
ema20_dist,0.012662191
macd_hist_delta,0.012624665
rsi14_delta,0.012550007
lower_wick,0.012510752
ma50_dist,0.012457728
rsi14,0.012450391
dist_low_5,0.012281564
rsi14_norm,0.012230907
minute,0.012199986
ma5_slope,0.012172443
vol_up,0.012102841
ma10_dist,0.012084822
ma10_slope,0.012020343
ma100_dist,0.011881416
ema5_dist,0.011863467
volume_zscore,0.011730023
stoch_delta,0.011624899
macd_cross_up,0.011547521
dist_high_5,0.011523479
macd_hist,0.011463156
macd_signal,0.011436216
volume_ratio5,0.011162269
atr_ratio,0.011118921
macd_line,0.011111684
return_3,0.010972871
close_pos,0.0109551465
macd_fast_hist,0.010791692
stoch_d,0.010656803
ema10_dist,0.010495976
ma20_slope,0.010482283
bb_upper_dist,0.010443195
macd_fast_delta,0.01039209
stoch_k,0.010347033
volume_delta,0.010285108
cci14_delta,0.010165909
vol_expand,0.010147503
pos_20,0.009623697
roc5,0.009550322
pos_50,0.009518972
pos_5,0.009250193
pos_10,0.009098156
dist_ma100,0.008855414
hl_range,0.008745901
day_of_week,0.008727019
mom_3,0.008282382
ma5_dist,0.008067687
bb_pct,0.007958015
consec_up,0.007884904
return_1,0.00787844
volume_ratio10,0.0077147326
return_2,0.007643393
williams_r,0.007196573
body_size,0.006945084
consec_down,0.005489312
bb_squeeze,0.0043694065
is_bullish,0.0
gap,0.0
rsi_os,0.0
rsi_ob,0.0
above_ma100,0.0
stoch_os,0.0
