feature,importance
atr7,0.04031779
roc5,0.017731674
ema10_dist,0.017441183
atr14,0.017239492
ma10_slope,0.016962921
volatility_20,0.016943097
bb_width,0.016235087
ma20_dist,0.016180944
day_of_week,0.01614787
macd_fast_delta,0.015787575
pos_50,0.01563606
ma5_dist,0.015606691
roc10,0.015600806
hour,0.015068385
ema20_dist,0.014885339
dist_high_20,0.014668404
ma100_dist,0.014457207
bb_pct,0.014396773
ma5_slope,0.014150163
macd_hist_delta,0.014025206
macd_hist,0.013881621
ema5_dist,0.013657455
dist_high_5,0.0136041725
hl_range,0.013531149
mom_10,0.013504222
ma50_dist,0.013257611
volatility_10,0.013233431
bb_upper_dist,0.013213042
dist_low_20,0.013201401
macd_fast_hist,0.013166402
macd_signal,0.013026102
rsi14,0.013005027
dist_ma100,0.01264196
ma100_slope,0.012618832
stoch_k,0.012518527
cci14,0.012351719
ma20_slope,0.012324095
bb_lower_dist,0.012288983
volatility_5,0.012245411
mom_5,0.01220897
macd_line,0.012077879
ma10_dist,0.012060123
range_atr,0.011998093
return_5,0.011940723
stoch_delta,0.011881304
return_3,0.011851015
dist_low_5,0.011813077
williams_r,0.011704832
return_1,0.011650192
ma50_slope,0.011617004
rsi7,0.011450532
lower_wick,0.01141651
stoch_d,0.011411053
return_10,0.011396141
close_pos,0.011349069
pos_20,0.011265532
pos_10,0.011254148
pos_5,0.011230098
atr_ratio,0.011187644
volume_delta,0.011138041
upper_wick,0.01085493
volume_zscore,0.010838491
volume_ratio10,0.010828475
rsi14_norm,0.010733832
vol_up,0.010573932
consec_up,0.010477456
minute,0.010464403
rsi_os,0.010307979
body_size,0.010230997
cci14_delta,0.010216906
mom_3,0.010030014
open_pos,0.00998682
rsi14_delta,0.009536258
volume_ratio5,0.009509716
above_ma100,0.009392628
bb_squeeze,0.0077659856
return_2,0.0075953337
is_bullish,0.0
consec_down,0.0
gap,0.0
macd_cross_down,0.0
macd_cross_up,0.0
rsi_ob,0.0
vol_expand,0.0
stoch_os,0.0
stoch_ob,0.0
