feature,importance
dist_high_5,0.028941682
rsi14,0.024579104
stoch_d,0.023292031
macd_line,0.021269878
vol_expand,0.020453082
pos_20,0.019326776
rsi14_norm,0.018340565
ema5_dist,0.017757189
volatility_10,0.017652288
ma100_slope,0.017488046
atr14,0.016923126
pos_50,0.016672552
ma20_slope,0.016551815
ema10_dist,0.016256649
return_2,0.01624466
day_of_week,0.016123116
atr7,0.01600664
volume_zscore,0.015767068
williams_r,0.015760975
stoch_k,0.015342683
ma10_slope,0.0152434865
macd_fast_delta,0.015180376
dist_low_20,0.015038628
bb_lower_dist,0.014946874
ma10_dist,0.014810383
ma50_slope,0.014666222
dist_ma100,0.0145834
return_1,0.014412052
pos_10,0.014296267
vol_up,0.01415324
ma20_dist,0.014011718
ma5_slope,0.013998922
pos_5,0.013885555
rsi7,0.013802488
ma5_dist,0.013756875
macd_signal,0.013716369
hl_range,0.013545097
macd_hist,0.013234509
macd_hist_delta,0.013229048
body_size,0.013202498
ma100_dist,0.013182152
stoch_delta,0.013049222
volume_ratio10,0.012884989
ma50_dist,0.012799117
volatility_5,0.0127697075
volume_ratio5,0.012708256
dist_low_5,0.012679628
macd_fast_hist,0.012600732
volatility_20,0.012509605
ema20_dist,0.012285253
bb_squeeze,0.012242472
cci14_delta,0.012180607
return_5,0.012123075
upper_wick,0.012113762
dist_high_20,0.012067934
return_10,0.0118219415
bb_upper_dist,0.011639046
atr_ratio,0.011620353
rsi14_delta,0.011488544
open_pos,0.011410179
bb_pct,0.011311931
hour,0.011055275
cci14,0.010683353
close_pos,0.010257379
volume_delta,0.009694415
lower_wick,0.009667563
bb_width,0.0096096005
return_3,0.009467217
range_atr,0.009100935
mom_10,0.008511862
consec_down,0.0
is_bullish,0.0
gap,0.0
consec_up,0.0
above_ma100,0.0
rsi_ob,0.0
macd_cross_down,0.0
macd_cross_up,0.0
rsi_os,0.0
stoch_ob,0.0
stoch_os,0.0
mom_3,0.0
roc5,0.0
mom_5,0.0
roc10,0.0
minute,0.0
