direction,entry_time,exit_time,entry_price,exit_price,prob,pnl,pnl_pct,capital
long,2026-03-23 07:00:00+00:00,2026-03-23 07:15:00+00:00,2.6744,2.67892,0.5754,-5.9095,-0.031,19063.2
long,2026-03-23 08:15:00+00:00,2026-03-23 08:30:00+00:00,2.91167,2.8991,0.5294,-120.4243,-0.6317,18942.77
long,2026-03-23 08:30:00+00:00,2026-03-23 08:45:00+00:00,2.9152,2.97706,0.5818,364.0765,1.922,19306.85
long,2026-03-23 08:45:00+00:00,2026-03-23 09:00:00+00:00,2.8991,2.95704,0.5346,347.2436,1.7986,19654.09
long,2026-03-23 09:30:00+00:00,2026-03-23 09:45:00+00:00,2.98135,2.98577,0.5333,-10.17,-0.0517,19643.92
long,2026-03-23 09:45:00+00:00,2026-03-23 10:00:00+00:00,2.93,2.91646,0.5406,-130.0656,-0.6621,19513.86
long,2026-03-23 10:15:00+00:00,2026-03-23 10:30:00+00:00,2.91646,2.42752,0.6046,-3310.4955,-16.9648,16203.36
long,2026-03-23 10:30:00+00:00,2026-03-23 10:45:00+00:00,2.71486,2.2514,0.5747,-2798.5198,-17.2712,13404.84
long,2026-03-23 10:45:00+00:00,2026-03-23 11:00:00+00:00,2.42752,2.15012,0.5631,-1558.6211,-11.6273,11846.22
long,2026-03-23 11:30:00+00:00,2026-03-23 11:45:00+00:00,2.4164,2.46307,0.5683,205.1037,1.7314,12051.32
long,2026-03-25 01:15:00+00:00,2026-03-25 01:30:00+00:00,1.41683,1.71966,0.5458,2551.7197,21.1738,14603.04
long,2026-03-25 02:00:00+00:00,2026-03-25 02:15:00+00:00,1.43914,1.73705,0.5864,2993.7053,20.5006,17596.75
long,2026-03-25 02:45:00+00:00,2026-03-25 03:00:00+00:00,1.72427,1.71718,0.5557,-107.5493,-0.6112,17489.2
long,2026-03-25 03:00:00+00:00,2026-03-25 03:15:00+00:00,1.6702,1.73704,0.5461,664.9247,3.8019,18154.12
long,2026-03-25 03:45:00+00:00,2026-03-25 04:00:00+00:00,1.72746,1.7156,0.537,-160.9467,-0.8866,17993.18
long,2026-03-25 04:00:00+00:00,2026-03-25 04:15:00+00:00,1.82041,1.77337,0.5555,-500.936,-2.784,17492.24
long,2026-03-25 04:15:00+00:00,2026-03-25 04:30:00+00:00,1.7156,1.77811,0.7265,602.3669,3.4436,18094.61
long,2026-03-25 04:30:00+00:00,2026-03-25 04:45:00+00:00,1.77337,1.79503,0.687,184.8189,1.0214,18279.43
long,2026-03-25 04:45:00+00:00,2026-03-25 05:00:00+00:00,1.77811,1.8397,0.5861,596.6022,3.2638,18876.03
long,2026-03-25 05:15:00+00:00,2026-03-25 05:30:00+00:00,1.8397,1.82662,0.6504,-171.9579,-0.911,18704.07
long,2026-03-25 05:30:00+00:00,2026-03-25 05:45:00+00:00,1.89775,1.90904,0.5728,73.8652,0.3949,18777.94
long,2026-03-25 05:45:00+00:00,2026-03-25 06:00:00+00:00,1.82662,2.05,0.5905,2258.8251,12.0291,21036.76
long,2026-03-25 06:00:00+00:00,2026-03-25 06:15:00+00:00,1.90904,2.11898,0.5838,2271.3708,10.7972,23308.13
long,2026-03-25 06:30:00+00:00,2026-03-25 06:45:00+00:00,2.11898,2.11533,0.524,-86.7652,-0.3723,23221.37
long,2026-03-25 06:45:00+00:00,2026-03-25 07:00:00+00:00,2.09049,2.27312,0.6213,1982.2292,8.5362,25203.6
long,2026-03-25 07:00:00+00:00,2026-03-25 07:15:00+00:00,2.11533,2.28321,0.6103,1949.8385,7.7364,27153.44
long,2026-03-25 07:30:00+00:00,2026-03-25 07:45:00+00:00,2.28321,2.07077,0.5221,-2580.7831,-9.5044,24572.65
long,2026-03-25 08:00:00+00:00,2026-03-25 08:15:00+00:00,2.07077,2.2193,0.6525,1713.3759,6.9727,26286.03
long,2026-03-25 08:15:00+00:00,2026-03-25 08:30:00+00:00,2.1772,2.20887,0.6764,329.7899,1.2546,26615.82
long,2026-03-25 08:30:00+00:00,2026-03-25 08:45:00+00:00,2.2193,2.09445,0.6169,-1550.5438,-5.8256,25065.27
long,2026-03-25 08:45:00+00:00,2026-03-25 09:00:00+00:00,2.20887,2.12669,0.5827,-982.6726,-3.9205,24082.6
long,2026-03-25 09:00:00+00:00,2026-03-25 09:15:00+00:00,2.09445,2.12938,0.5763,353.4702,1.4677,24436.07
long,2026-03-25 09:15:00+00:00,2026-03-25 09:30:00+00:00,2.12669,2.1119,0.5832,-218.8121,-0.8954,24217.26
long,2026-03-25 11:30:00+00:00,2026-03-25 11:45:00+00:00,2.17137,2.11298,0.5788,-699.6574,-2.8891,23517.6
long,2026-03-25 12:00:00+00:00,2026-03-25 12:15:00+00:00,2.11298,2.14431,0.568,301.6697,1.2827,23819.27
long,2026-03-25 12:15:00+00:00,2026-03-25 12:30:00+00:00,2.17467,2.15791,0.5469,-231.2117,-0.9707,23588.06
long,2026-03-25 12:45:00+00:00,2026-03-25 13:00:00+00:00,2.15791,2.21636,0.5313,591.7394,2.5086,24179.8
long,2026-03-25 16:45:00+00:00,2026-03-25 17:00:00+00:00,2.00101,2.17826,0.5517,2093.4935,8.658,26273.29
long,2026-03-25 17:00:00+00:00,2026-03-25 17:15:00+00:00,2.14714,2.19994,0.5796,593.5361,2.2591,26866.83
long,2026-03-25 23:30:00+00:00,2026-03-25 23:45:00+00:00,2.10409,2.05232,0.5264,-714.7775,-2.6604,26152.05
long,2026-03-26 00:15:00+00:00,2026-03-26 00:30:00+00:00,2.17052,2.25859,0.6712,1008.8293,3.8576,27160.88
long,2026-03-26 00:30:00+00:00,2026-03-26 00:45:00+00:00,2.16859,2.29481,0.5722,1526.5425,5.6204,28687.42
long,2026-03-26 01:00:00+00:00,2026-03-26 01:15:00+00:00,2.29481,2.18239,0.5349,-1462.7374,-5.0989,27224.69
long,2026-03-26 01:15:00+00:00,2026-03-26 01:30:00+00:00,2.22877,2.18454,0.5931,-594.724,-2.1845,26629.96
long,2026-03-26 01:30:00+00:00,2026-03-26 01:45:00+00:00,2.18239,2.27682,0.5734,1098.9939,4.1269,27728.96
long,2026-03-26 01:45:00+00:00,2026-03-26 02:00:00+00:00,2.18454,2.25462,0.589,834.0864,3.008,28563.04
long,2026-03-26 03:00:00+00:00,2026-03-26 03:15:00+00:00,2.18477,1.89025,0.5241,-3907.5942,-13.6806,24655.45
long,2026-03-28 01:15:00+00:00,2026-03-28 01:30:00+00:00,0.96888,0.99303,0.5312,565.2431,2.2926,25220.69
long,2026-03-28 02:15:00+00:00,2026-03-28 02:30:00+00:00,0.92339,1.0231,0.5839,2672.953,10.5983,27893.64
long,2026-03-28 02:30:00+00:00,2026-03-28 02:45:00+00:00,1.00368,0.98599,0.5549,-547.4167,-1.9625,27346.23
long,2026-03-28 02:45:00+00:00,2026-03-28 03:00:00+00:00,1.0231,1.00744,0.6069,-473.2653,-1.7306,26872.96
long,2026-03-28 03:00:00+00:00,2026-03-28 03:15:00+00:00,0.98599,1.04692,0.5297,1606.8892,5.9796,28479.85
long,2026-03-28 03:15:00+00:00,2026-03-28 03:30:00+00:00,1.00744,1.14547,0.5553,3845.083,13.5011,32324.93
long,2026-03-28 06:15:00+00:00,2026-03-28 06:30:00+00:00,1.67993,1.51291,0.5526,-3278.421,-10.1421,29046.51
long,2026-03-28 06:45:00+00:00,2026-03-28 07:00:00+00:00,1.51291,1.60919,0.5839,1790.3965,6.1639,30836.91
long,2026-03-28 07:00:00+00:00,2026-03-28 07:15:00+00:00,1.65145,1.63508,0.5644,-367.3447,-1.1913,30469.57
long,2026-03-28 07:15:00+00:00,2026-03-28 07:30:00+00:00,1.60919,1.64436,0.6341,604.995,1.9856,31074.56
long,2026-03-28 07:30:00+00:00,2026-03-28 07:45:00+00:00,1.63508,1.67016,0.5753,604.5434,1.9455,31679.1
long,2026-03-28 07:45:00+00:00,2026-03-28 08:00:00+00:00,1.64436,1.66516,0.5934,337.3602,1.0649,32016.46
long,2026-03-28 08:00:00+00:00,2026-03-28 08:15:00+00:00,1.67016,1.685,0.5245,220.4454,0.6885,32236.91
long,2026-03-28 09:15:00+00:00,2026-03-28 09:30:00+00:00,1.82057,1.80855,0.5611,-277.3125,-0.8602,31959.6
long,2026-03-28 09:30:00+00:00,2026-03-28 09:45:00+00:00,1.81117,1.80566,0.5393,-161.1477,-0.5042,31798.45
long,2026-03-28 09:45:00+00:00,2026-03-28 10:00:00+00:00,1.80855,1.84183,0.5238,521.5417,1.6401,32319.99
long,2026-03-28 10:30:00+00:00,2026-03-28 10:45:00+00:00,1.7178,1.59356,0.5967,-2402.1855,-7.4325,29917.81
long,2026-03-28 11:00:00+00:00,2026-03-28 11:15:00+00:00,1.59356,1.64468,0.5543,899.9012,3.0079,30817.71
long,2026-03-28 11:45:00+00:00,2026-03-28 12:00:00+00:00,1.61005,1.75927,0.589,2794.5605,9.068,33612.27
long,2026-03-28 13:30:00+00:00,2026-03-28 13:45:00+00:00,1.6348,1.75582,0.5854,2421.0043,7.2027,36033.27
long,2026-03-28 13:45:00+00:00,2026-03-28 14:00:00+00:00,1.68944,1.75244,0.5268,1271.6308,3.529,37304.9
