direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-18 11:42:00+00:00,2026-03-18 11:42:00+00:00,0.00684,0.00686,0.726,False,-49.2398,-0.4924,9950.76
short,2026-03-18 14:39:00+00:00,2026-03-18 14:39:00+00:00,0.0066,0.0066,0.6706,False,-19.9015,-0.2,9930.86
long,2026-03-19 13:27:00+00:00,2026-03-19 13:27:00+00:00,0.00656,0.00656,0.6958,False,-19.8617,-0.2,9911.0
long,2026-03-19 14:03:00+00:00,2026-03-19 14:03:00+00:00,0.00665,0.00661,0.6962,False,-79.437,-0.8015,9831.56
long,2026-03-19 14:39:00+00:00,2026-03-19 14:39:00+00:00,0.00686,0.00688,0.7272,False,9.0003,0.0915,9840.56
long,2026-03-19 15:06:00+00:00,2026-03-19 15:06:00+00:00,0.0069,0.00691,0.7087,False,-5.4194,-0.0551,9835.14
long,2026-03-19 15:12:00+00:00,2026-03-19 15:12:00+00:00,0.00691,0.00694,0.8071,False,23.0293,0.2342,9858.17
long,2026-03-19 15:18:00+00:00,2026-03-19 15:18:00+00:00,0.00693,0.00689,0.7059,False,-76.6178,-0.7772,9781.55
long,2026-03-19 15:24:00+00:00,2026-03-19 15:24:00+00:00,0.00693,0.00695,0.6228,False,8.6665,0.0886,9790.22
long,2026-03-19 16:12:00+00:00,2026-03-19 16:12:00+00:00,0.00715,0.00715,0.7995,False,-19.5804,-0.2,9770.64
long,2026-03-19 16:33:00+00:00,2026-03-19 16:33:00+00:00,0.00713,0.00713,0.6785,False,-19.5413,-0.2,9751.1
long,2026-03-19 16:42:00+00:00,2026-03-19 16:42:00+00:00,0.00712,0.00711,0.6156,False,-33.1976,-0.3404,9717.9
long,2026-03-19 17:00:00+00:00,2026-03-19 17:00:00+00:00,0.00716,0.00714,0.6669,False,-46.5808,-0.4793,9671.32
long,2026-03-19 17:30:00+00:00,2026-03-19 17:30:00+00:00,0.00739,0.00733,0.8078,False,-97.8648,-1.0119,9573.45
long,2026-03-19 18:12:00+00:00,2026-03-19 18:12:00+00:00,0.00717,0.00718,0.7094,False,-5.7948,-0.0605,9567.66
long,2026-03-20 01:51:00+00:00,2026-03-20 01:51:00+00:00,0.0076,0.00761,0.612,False,-6.5463,-0.0684,9561.11
long,2026-03-20 02:18:00+00:00,2026-03-20 02:18:00+00:00,0.00763,0.00762,0.7076,False,-31.6532,-0.3311,9529.46
long,2026-03-20 02:27:00+00:00,2026-03-20 02:27:00+00:00,0.00755,0.00765,0.687,False,107.1591,1.1245,9636.62
long,2026-03-20 02:33:00+00:00,2026-03-20 02:33:00+00:00,0.00759,0.00763,0.8389,False,31.5126,0.327,9668.13
long,2026-03-20 02:39:00+00:00,2026-03-20 02:39:00+00:00,0.00766,0.00776,0.6086,False,106.8796,1.1055,9775.01
long,2026-03-20 03:21:00+00:00,2026-03-20 03:21:00+00:00,0.00782,0.00783,0.8173,False,-7.05,-0.0721,9767.96
long,2026-03-20 03:30:00+00:00,2026-03-20 03:30:00+00:00,0.00771,0.00767,0.6421,False,-70.2128,-0.7188,9697.75
short,2026-03-20 05:15:00+00:00,2026-03-20 05:15:00+00:00,0.00749,0.00751,0.6524,False,-45.2907,-0.467,9652.46
long,2026-03-20 14:39:00+00:00,2026-03-20 14:39:00+00:00,0.00776,0.0077,0.783,False,-93.9373,-0.9732,9558.52
