feature,importance
mom_10,0.030115362
upper_wick,0.02648417
roc5,0.025501518
volatility_10,0.02416775
roc10,0.02268556
bb_width,0.0215854
ma50_slope,0.018388905
volatility_20,0.01828117
macd_hist_delta,0.017970383
ma100_dist,0.017814334
dist_high_5,0.017664108
open_pos,0.017626768
lower_wick,0.01730862
atr7,0.01650352
pos_50,0.015966738
rsi14,0.015579755
bb_upper_dist,0.014861284
bb_pct,0.014545438
volume_zscore,0.014411006
volatility_5,0.014150963
pos_20,0.013851522
macd_cross_down,0.013798013
stoch_k,0.013791547
stoch_delta,0.013648531
close_pos,0.013597616
atr14,0.013022019
minute,0.0129861105
pos_5,0.012983052
return_5,0.012806916
ma20_slope,0.012667968
macd_fast_hist,0.012420503
bb_lower_dist,0.012367445
vol_up,0.012307667
return_3,0.012305521
hour,0.012231246
ema10_dist,0.012220514
dist_low_5,0.012053088
macd_fast_delta,0.0119732395
ema5_dist,0.0119430935
ma100_slope,0.011925201
cci14_delta,0.011909914
macd_line,0.011900343
williams_r,0.011866799
day_of_week,0.011524187
ema20_dist,0.011441871
ma10_slope,0.011400755
rsi14_norm,0.011258334
dist_high_20,0.0112197315
stoch_d,0.011115368
macd_hist,0.011019651
vol_expand,0.010993889
rsi7,0.010966368
return_10,0.010700044
pos_10,0.010684141
volume_delta,0.010339086
ma20_dist,0.010294799
dist_ma100,0.010218249
ma5_slope,0.010160103
rsi14_delta,0.010022792
bb_squeeze,0.009811817
return_2,0.0097519485
atr_ratio,0.009727904
mom_5,0.009602199
dist_low_20,0.009313809
ma10_dist,0.009262272
macd_signal,0.009106805
ma5_dist,0.008753634
volume_ratio10,0.008745815
volume_ratio5,0.008495219
return_1,0.008211768
cci14,0.008058929
ma50_dist,0.00791825
hl_range,0.00774899
macd_cross_up,0.0064017097
body_size,0.0061163385
range_atr,0.0055891676
mom_3,0.0055732955
consec_down,0.0027132449
consec_up,0.0021069518
is_bullish,0.0014400288
gap,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
