feature,importance
roc10,0.028058853
roc5,0.023591144
rsi14_norm,0.018931111
return_1,0.01847202
volatility_20,0.018331539
volume_ratio5,0.018110458
dist_ma100,0.017751256
dist_low_20,0.017643172
open_pos,0.01704603
ma10_dist,0.015964417
volatility_10,0.015746435
ema20_dist,0.015589988
mom_5,0.015561315
ma100_dist,0.01546315
return_5,0.015343656
pos_10,0.015286403
ma20_slope,0.015273665
dist_high_20,0.0149898445
ma5_slope,0.014890913
volume_zscore,0.0145076495
atr14,0.014459553
ma10_slope,0.01442451
bb_pct,0.014118355
macd_hist,0.014103519
return_3,0.013970368
ma100_slope,0.013849574
bb_width,0.013722998
dist_high_5,0.013316883
mom_3,0.013308667
macd_signal,0.013245326
hl_range,0.013204727
bb_upper_dist,0.013129364
day_of_week,0.013007681
hour,0.01295687
atr_ratio,0.012908528
bb_squeeze,0.012906067
macd_hist_delta,0.012819542
cci14,0.012819479
return_10,0.012509977
ema5_dist,0.012447867
atr7,0.012382434
dist_low_5,0.012375882
cci14_delta,0.012341492
vol_up,0.012277016
return_2,0.0121749975
rsi7,0.012131608
stoch_k,0.012095722
macd_line,0.012092431
close_pos,0.011706444
mom_10,0.011693701
upper_wick,0.011666187
volume_delta,0.011664531
pos_20,0.011656666
consec_up,0.011265641
volume_ratio10,0.011028451
body_size,0.010736652
ema10_dist,0.010591597
ma50_slope,0.010437533
macd_fast_hist,0.010336684
williams_r,0.01032561
pos_5,0.010186332
ma5_dist,0.010120449
range_atr,0.010074977
bb_lower_dist,0.0099765975
pos_50,0.00991706
vol_expand,0.009887906
rsi14_delta,0.009845098
stoch_delta,0.009716742
volatility_5,0.009700417
macd_fast_delta,0.009076507
ma20_dist,0.009016883
ma50_dist,0.008799623
rsi14,0.008619792
consec_down,0.0078518875
lower_wick,0.007840874
stoch_d,0.007730343
minute,0.0068742894
gap,0.0
is_bullish,0.0
rsi_os,0.0
macd_cross_down,0.0
macd_cross_up,0.0
above_ma100,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
