feature,importance
atr14,0.0608146
bb_width,0.0341701
atr7,0.027250571
roc5,0.023678524
ma100_slope,0.0227932
vol_expand,0.018784853
williams_r,0.016085645
dist_high_5,0.015443873
consec_up,0.0153273
ma100_dist,0.01498065
macd_signal,0.01465549
mom_5,0.01439086
volatility_10,0.014205853
minute,0.014136066
ma50_dist,0.014083128
ma50_slope,0.013896374
ma20_slope,0.013848607
upper_wick,0.013800272
dist_high_20,0.013799563
macd_cross_up,0.0135214375
volatility_20,0.013463772
return_5,0.013453291
pos_5,0.013129734
macd_hist_delta,0.012838414
volume_zscore,0.012830163
return_3,0.01281028
mom_10,0.012722751
pos_50,0.012284874
close_pos,0.012170656
rsi14,0.012143006
rsi14_norm,0.01209323
macd_cross_down,0.011983566
ma5_slope,0.011906163
cci14_delta,0.011741131
return_10,0.011677568
bb_lower_dist,0.011670592
macd_hist,0.011351831
rsi14_delta,0.011349707
bb_pct,0.0110957
return_1,0.010836744
macd_fast_delta,0.0108025735
volatility_5,0.010721087
ema20_dist,0.010498532
stoch_d,0.010479091
macd_fast_hist,0.010412696
rsi7,0.010395872
stoch_ob,0.010387202
range_atr,0.0103293825
volume_ratio5,0.010244684
ma10_slope,0.010241043
bb_squeeze,0.010187092
atr_ratio,0.009920366
dist_low_5,0.009855929
ma5_dist,0.00964869
volume_delta,0.0096469
return_2,0.009372321
ema5_dist,0.009346788
hour,0.009271385
lower_wick,0.009259576
dist_ma100,0.009150382
ma20_dist,0.009092785
ma10_dist,0.009034527
cci14,0.008971783
stoch_delta,0.008938727
stoch_k,0.008933279
vol_up,0.008640813
pos_10,0.008411168
dist_low_20,0.008364027
macd_line,0.008338866
hl_range,0.008332396
bb_upper_dist,0.00828975
day_of_week,0.008128162
roc10,0.0080879005
volume_ratio10,0.007883373
pos_20,0.00776488
ema10_dist,0.0076242364
is_bullish,0.007576019
mom_3,0.006915297
open_pos,0.0067090485
body_size,0.006345711
consec_down,0.0042254715
gap,0.0
rsi_os,0.0
rsi_ob,0.0
above_ma100,0.0
stoch_os,0.0
