feature,importance
macd_cross_down,0.032071617
volatility_10,0.019114636
atr14,0.018822772
roc10,0.018426416
ema10_dist,0.017593855
mom_10,0.016857661
volatility_20,0.016232036
stoch_k,0.015560135
ma100_slope,0.01521281
rsi14,0.015153224
dist_high_20,0.015024485
pos_10,0.0149789825
return_1,0.014803176
day_of_week,0.0144378375
williams_r,0.0141533995
rsi14_norm,0.014135698
ma50_slope,0.013939958
ma20_slope,0.013902166
ma20_dist,0.013882713
bb_width,0.013799372
ma50_dist,0.013663639
ema20_dist,0.013629315
return_10,0.013529118
body_size,0.013430177
atr_ratio,0.013422736
bb_upper_dist,0.0130966855
pos_5,0.013039804
ma5_slope,0.012924629
cci14,0.012862995
return_3,0.012849195
mom_3,0.012844259
macd_line,0.012594788
macd_hist,0.012483255
vol_up,0.012452707
pos_20,0.012417911
ma100_dist,0.012278931
close_pos,0.012252504
rsi14_delta,0.012204427
vol_expand,0.01217778
stoch_d,0.0120935235
ema5_dist,0.012068012
hl_range,0.012044107
dist_ma100,0.012038909
lower_wick,0.0120306825
ma10_slope,0.011971098
hour,0.011963966
bb_pct,0.011921039
macd_fast_hist,0.011847264
ma10_dist,0.011841054
rsi_os,0.011816287
volume_ratio5,0.011727481
dist_low_5,0.011717468
return_2,0.011505202
rsi7,0.011445806
atr7,0.011344816
stoch_delta,0.011265567
macd_signal,0.011254922
range_atr,0.011089404
volume_zscore,0.011026985
macd_hist_delta,0.010980235
dist_high_5,0.010875888
pos_50,0.0108714895
cci14_delta,0.01079913
dist_low_20,0.010765188
return_5,0.0107579
bb_squeeze,0.0107499985
open_pos,0.010665446
ma5_dist,0.010613073
volatility_5,0.010428341
macd_fast_delta,0.010303779
bb_lower_dist,0.010107407
volume_delta,0.0096185
upper_wick,0.0095937
consec_up,0.009343666
volume_ratio10,0.009331383
minute,0.009045594
mom_5,0.0075138034
roc5,0.0065392028
consec_down,0.0048248526
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_ob,0.0
macd_cross_up,0.0
stoch_os,0.0
stoch_ob,0.0
