feature,importance
dist_high_5,0.024822062
rsi7,0.02349904
bb_lower_dist,0.020154795
rsi14,0.019641895
minute,0.019414514
dist_ma100,0.018447375
vol_up,0.017956872
ema10_dist,0.017744824
ma5_dist,0.017139938
atr7,0.01692062
bb_upper_dist,0.016636541
dist_high_20,0.016633045
pos_5,0.015943127
rsi14_norm,0.015781822
return_10,0.015717423
mom_5,0.015618961
ma100_dist,0.015605191
volume_zscore,0.015602226
ma20_dist,0.015043973
volume_delta,0.014737852
hl_range,0.014648175
macd_hist_delta,0.0142918285
consec_up,0.014281962
volatility_10,0.014179426
return_2,0.014002411
ma20_slope,0.013927205
mom_10,0.013806748
cci14_delta,0.013788515
stoch_d,0.013672483
ma5_slope,0.013502587
vol_expand,0.0133772055
ma50_dist,0.013377076
rsi14_delta,0.013331304
pos_20,0.013241673
ma10_slope,0.013131172
macd_fast_delta,0.013003499
pos_50,0.012982752
volume_ratio5,0.012972523
ma50_slope,0.012915466
macd_hist,0.01282446
ma100_slope,0.012821702
upper_wick,0.012702822
range_atr,0.012680524
dist_low_20,0.012636472
ema20_dist,0.012485996
open_pos,0.012448991
day_of_week,0.012431453
macd_line,0.012422923
bb_width,0.012287708
pos_10,0.012205591
cci14,0.012177821
lower_wick,0.012040957
stoch_k,0.012020021
volatility_5,0.011997006
hour,0.01184124
stoch_delta,0.011604559
return_5,0.011537755
dist_low_5,0.0115122665
macd_fast_hist,0.011455881
macd_signal,0.01141785
bb_squeeze,0.011411189
atr14,0.011311671
bb_pct,0.011112599
mom_3,0.010496081
volume_ratio10,0.010277861
body_size,0.010199998
return_3,0.010156075
williams_r,0.010076074
close_pos,0.01003832
volatility_20,0.009681238
atr_ratio,0.009598941
ma10_dist,0.009341504
return_1,0.009248317
is_bullish,0.0
consec_down,0.0
gap,0.0
ema5_dist,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
macd_cross_down,0.0
macd_cross_up,0.0
stoch_os,0.0
stoch_ob,0.0
roc5,0.0
roc10,0.0
