feature,importance
atr14,0.08129182
consec_down,0.028887616
bb_squeeze,0.0213572
volatility_20,0.021218998
atr7,0.01905501
rsi14_norm,0.017244475
macd_signal,0.01718194
mom_10,0.015690569
dist_high_5,0.015635138
ma20_dist,0.015612009
day_of_week,0.015588175
rsi14_delta,0.015211146
ma100_slope,0.0149671165
vol_expand,0.014457596
consec_up,0.014386346
return_1,0.014188406
ema20_dist,0.01398979
ma50_slope,0.013872961
dist_high_20,0.01370585
volatility_5,0.01363066
volume_zscore,0.0132621275
williams_r,0.013123522
ma10_dist,0.013105025
stoch_k,0.0130734015
stoch_delta,0.013015435
ma5_slope,0.012976904
bb_lower_dist,0.012940359
rsi7,0.012663884
hour,0.012545778
pos_10,0.012468092
return_10,0.012397685
range_atr,0.012210082
stoch_d,0.01212308
rsi14,0.011994265
dist_low_20,0.011985096
cci14_delta,0.011972668
bb_width,0.01152962
bb_pct,0.011493824
macd_hist_delta,0.011423348
macd_fast_hist,0.011351315
ma50_dist,0.011341935
macd_line,0.011218602
ema5_dist,0.011183848
volatility_10,0.011130486
close_pos,0.01096461
dist_low_5,0.010964524
atr_ratio,0.010744109
pos_5,0.010711114
ma100_dist,0.010648848
bb_upper_dist,0.010630875
mom_5,0.010535951
hl_range,0.0102931615
ema10_dist,0.010284867
volume_ratio10,0.010227803
return_3,0.010085136
ma10_slope,0.010059686
pos_50,0.009866074
minute,0.00985435
cci14,0.009715609
return_2,0.0096593145
mom_3,0.009605842
ma20_slope,0.00955545
macd_hist,0.00950296
pos_20,0.009401604
upper_wick,0.009155516
body_size,0.009092617
macd_fast_delta,0.008858918
return_5,0.008811168
ma5_dist,0.008615735
vol_up,0.008536266
volume_delta,0.008363435
lower_wick,0.008047141
volume_ratio5,0.007837842
dist_ma100,0.007568711
open_pos,0.0071125166
roc10,0.0069260485
macd_cross_down,0.004765153
roc5,0.0032938053
is_bullish,0.0
gap,0.0
above_ma100,0.0
macd_cross_up,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
