feature,importance
atr14,0.07978468
atr7,0.0288762
bb_width,0.016029734
dist_ma100,0.015451606
roc10,0.015294775
rsi14_norm,0.014649836
roc5,0.014494613
volatility_10,0.01410785
volatility_20,0.013541668
ma50_dist,0.013402328
ma100_dist,0.013393943
macd_cross_down,0.012730677
ema20_dist,0.012599454
williams_r,0.012547132
ema5_dist,0.012542147
hour,0.012429934
macd_line,0.0124129085
return_1,0.012402476
day_of_week,0.012236206
volatility_5,0.012208592
body_size,0.01218529
macd_hist_delta,0.0121495575
macd_signal,0.0121400105
ma100_slope,0.012062777
rsi7,0.01204257
pos_10,0.011965727
dist_low_20,0.0118910875
macd_hist,0.011812434
ma5_dist,0.011724528
volume_ratio10,0.011665172
return_3,0.011540142
macd_fast_delta,0.011501931
macd_fast_hist,0.011436216
pos_20,0.0113971885
close_pos,0.011395041
pos_50,0.011375636
ema10_dist,0.011371392
bb_pct,0.011333536
ma50_slope,0.011332637
ma10_slope,0.011239316
ma5_slope,0.011232473
mom_10,0.011226379
minute,0.011209397
ma20_dist,0.011183951
dist_high_5,0.011169621
bb_upper_dist,0.011148239
return_5,0.01114309
volume_ratio5,0.011103248
atr_ratio,0.011047429
dist_low_5,0.011047042
return_2,0.011031175
volume_zscore,0.011030184
vol_expand,0.0109987045
dist_high_20,0.010873452
pos_5,0.010799339
return_10,0.010772418
consec_down,0.0107193515
vol_up,0.0107122725
cci14_delta,0.010691558
bb_lower_dist,0.010680951
ma10_dist,0.0106561305
rsi14_delta,0.010652553
ma20_slope,0.010607861
rsi14,0.010575505
stoch_d,0.010563309
lower_wick,0.0105446605
hl_range,0.010526901
cci14,0.010499438
mom_3,0.010497193
stoch_delta,0.010448547
range_atr,0.010421484
stoch_k,0.010386885
volume_delta,0.010376315
open_pos,0.010107268
upper_wick,0.009968135
consec_up,0.009727732
mom_5,0.009720386
macd_cross_up,0.009664324
bb_squeeze,0.009536124
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_os,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
