direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-22 22:30:00+00:00,2026-03-22 22:45:00+00:00,0.002289,0.002306,0.6961,False,-94.2682,-0.9427,9905.73
short,2026-03-22 23:15:00+00:00,2026-03-22 23:30:00+00:00,0.00231,0.0023,0.5534,False,23.0705,0.2329,9928.8
short,2026-03-23 00:15:00+00:00,2026-03-23 00:30:00+00:00,0.002298,0.002266,0.5865,False,118.4025,1.1925,10047.2
short,2026-03-23 01:00:00+00:00,2026-03-23 01:15:00+00:00,0.002303,0.002327,0.5651,False,-124.7982,-1.2421,9922.41
short,2026-03-24 16:15:00+00:00,2026-03-24 16:30:00+00:00,0.002305,0.002293,0.5275,False,31.812,0.3206,9954.22
long,2026-03-25 04:15:00+00:00,2026-03-25 04:30:00+00:00,0.00234,0.002338,0.5685,False,-28.4163,-0.2855,9925.8
short,2026-03-25 17:30:00+00:00,2026-03-25 17:45:00+00:00,0.002317,0.00232,0.5316,False,-32.7033,-0.3295,9893.1
short,2026-03-25 23:00:00+00:00,2026-03-25 23:30:00+00:00,0.002312,0.002303,0.5212,False,18.725,0.1893,9911.82
short,2026-03-26 00:30:00+00:00,2026-03-26 01:00:00+00:00,0.002286,0.00225,0.5256,False,136.2681,1.3748,10048.09
short,2026-03-26 09:15:00+00:00,2026-03-26 09:30:00+00:00,0.002106,0.00207,0.5779,False,151.6661,1.5094,10199.76
short,2026-03-26 11:45:00+00:00,2026-03-26 12:00:00+00:00,0.00207,0.002082,0.5303,False,-79.5285,-0.7797,10120.23
short,2026-03-26 18:45:00+00:00,2026-03-26 19:15:00+00:00,0.002012,0.001995,0.556,False,65.2684,0.6449,10185.5
short,2026-03-26 20:15:00+00:00,2026-03-26 20:30:00+00:00,0.00202,0.002018,0.6765,False,-10.2863,-0.101,10175.21
short,2026-03-26 23:00:00+00:00,2026-03-26 23:15:00+00:00,0.001991,0.001952,0.5664,False,178.9631,1.7588,10354.17
short,2026-03-27 00:30:00+00:00,2026-03-27 00:45:00+00:00,0.001909,0.001927,0.5903,False,-118.3381,-1.1429,10235.84
short,2026-03-27 01:15:00+00:00,2026-03-27 01:30:00+00:00,0.001932,0.001924,0.7301,False,21.9127,0.2141,10257.75
short,2026-03-27 02:00:00+00:00,2026-03-27 02:15:00+00:00,0.001919,0.001928,0.6831,False,-68.6238,-0.669,10189.13
short,2026-03-27 02:45:00+00:00,2026-03-27 03:00:00+00:00,0.001932,0.001906,0.6175,False,116.7425,1.1458,10305.87
short,2026-03-27 05:45:00+00:00,2026-03-27 06:00:00+00:00,0.001869,0.00186,0.5476,False,29.0152,0.2815,10334.88
short,2026-03-27 07:15:00+00:00,2026-03-27 07:30:00+00:00,0.001865,0.001845,0.5211,False,90.1601,0.8724,10425.04
short,2026-03-27 08:00:00+00:00,2026-03-27 08:15:00+00:00,0.001842,0.001813,0.6252,False,143.2793,1.3744,10568.32
short,2026-03-27 10:45:00+00:00,2026-03-27 11:00:00+00:00,0.001748,0.001748,0.5209,False,-21.1366,-0.2,10547.19
short,2026-03-27 12:00:00+00:00,2026-03-27 12:15:00+00:00,0.001755,0.001745,0.5483,False,39.0036,0.3698,10586.19
short,2026-03-27 13:15:00+00:00,2026-03-27 13:30:00+00:00,0.001749,0.001803,0.5619,False,-348.0187,-3.2875,10238.17
short,2026-03-27 14:15:00+00:00,2026-03-27 14:30:00+00:00,0.001837,0.001854,0.756,False,-115.2226,-1.1254,10122.95
short,2026-03-27 15:00:00+00:00,2026-03-27 15:15:00+00:00,0.001848,0.001846,0.5638,False,-9.2903,-0.0918,10113.66
short,2026-03-27 16:00:00+00:00,2026-03-27 16:15:00+00:00,0.001895,0.001855,0.6039,False,193.2536,1.9108,10306.91
short,2026-03-27 17:15:00+00:00,2026-03-27 17:30:00+00:00,0.001871,0.00188,0.7514,False,-70.1928,-0.681,10236.72
short,2026-03-27 23:30:00+00:00,2026-03-27 23:45:00+00:00,0.001828,0.001861,0.6354,False,-205.272,-2.0053,10031.45
short,2026-03-28 02:00:00+00:00,2026-03-28 02:15:00+00:00,0.001835,0.001828,0.5616,False,18.2042,0.1815,10049.65
short,2026-03-28 05:30:00+00:00,2026-03-28 05:45:00+00:00,0.001793,0.00179,0.5348,False,-3.2845,-0.0327,10046.37
