feature,importance
atr7,5
ma50_slope,5
atr14,5
hour,4
close_pos,4
range_atr,3
ma100_dist,2
volume_ratio5,2
dist_low_20,2
volume_ratio10,2
cci14_delta,2
cci14,2
stoch_k,2
minute,2
bb_upper_dist,2
rsi14_norm,2
rsi14,2
body_size,2
lower_wick,2
hl_range,2
upper_wick,2
open_pos,2
atr_ratio,2
pos_10,1
williams_r,1
mom_10,1
volume_zscore,1
dist_low_5,1
dist_high_5,1
stoch_d,1
volatility_5,1
ema20_dist,1
ema10_dist,1
macd_signal,1
ma5_slope,1
ma5_dist,1
return_3,1
pos_50,1
volatility_10,1
pos_5,1
pos_20,1
vol_up,1
macd_fast_delta,1
macd_fast_hist,1
macd_hist_delta,1
day_of_week,1
return_2,0
return_1,0
return_5,0
return_10,0
consec_down,0
is_bullish,0
gap,0
consec_up,0
ma10_slope,0
ma50_dist,0
ma10_dist,0
ma20_dist,0
bb_width,0
rsi_ob,0
rsi_os,0
bb_lower_dist,0
dist_ma100,0
ema5_dist,0
ma100_slope,0
above_ma100,0
macd_hist,0
macd_line,0
macd_cross_down,0
macd_cross_up,0
ma20_slope,0
bb_pct,0
bb_squeeze,0
rsi7,0
rsi14_delta,0
volatility_20,0
vol_expand,0
volume_delta,0
dist_high_20,0
stoch_os,0
stoch_delta,0
stoch_ob,0
roc5,0
mom_5,0
mom_3,0
roc10,0
