feature,importance
atr7,0.020233132
rsi14_norm,0.01823513
mom_10,0.017322911
atr14,0.016695958
rsi7,0.015458487
roc10,0.01543612
hl_range,0.015296696
dist_high_5,0.015083476
bb_squeeze,0.014997324
pos_5,0.014379859
stoch_k,0.014368437
ma50_slope,0.014228323
day_of_week,0.014191268
bb_pct,0.014169804
bb_lower_dist,0.014086194
dist_ma100,0.013908493
ma5_slope,0.013765173
ema10_dist,0.013732448
range_atr,0.013711448
macd_hist_delta,0.013624165
volume_zscore,0.013573209
return_1,0.013539988
ma20_slope,0.013482217
return_2,0.013387774
ma10_dist,0.013285349
mom_5,0.013249912
macd_fast_delta,0.013198996
ma10_slope,0.013188413
volume_delta,0.013071265
ma5_dist,0.012951198
cci14,0.012836062
roc5,0.012788449
bb_width,0.012662832
pos_50,0.012612666
pos_10,0.012578593
close_pos,0.012572933
rsi14_delta,0.0125028575
ma100_dist,0.012452108
dist_high_20,0.01229882
pos_20,0.012207988
rsi14,0.012207317
dist_low_5,0.012201622
ma20_dist,0.012178608
upper_wick,0.012159342
macd_line,0.012155116
volatility_5,0.012146562
hour,0.012120453
return_5,0.011971168
stoch_d,0.011895878
return_3,0.011894938
vol_up,0.011882628
lower_wick,0.011865809
williams_r,0.011857272
stoch_delta,0.011832451
macd_hist,0.011732982
ema5_dist,0.011730423
consec_up,0.011702781
dist_low_20,0.011638726
macd_signal,0.011622278
macd_fast_hist,0.011558843
above_ma100,0.01154143
volume_ratio10,0.011450362
bb_upper_dist,0.011418702
open_pos,0.01134475
ema20_dist,0.011339697
volatility_10,0.0113111
volume_ratio5,0.011310843
return_10,0.011305138
volatility_20,0.0111836875
cci14_delta,0.0108384695
ma100_slope,0.010794158
atr_ratio,0.010745768
minute,0.010078935
macd_cross_down,0.009981687
ma50_dist,0.009967092
consec_down,0.009872138
body_size,0.009737745
mom_3,0.009350172
vol_expand,0.0067063887
gap,0.0
rsi_ob,0.0
stoch_os,0.0
macd_cross_up,0.0
stoch_ob,0.0
is_bullish,0.0
rsi_os,0.0
