direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-18 05:45:00+00:00,2026-03-18 06:00:00+00:00,0.07831,0.07857,0.8285,False,13.2014,0.132,10013.2
long,2026-03-18 17:45:00+00:00,2026-03-18 18:00:00+00:00,0.08048,0.08038,0.8553,False,-32.4683,-0.3243,9980.73
long,2026-03-19 10:15:00+00:00,2026-03-19 10:30:00+00:00,0.0816,0.08125,0.6919,False,-62.771,-0.6289,9917.96
long,2026-03-19 13:00:00+00:00,2026-03-19 13:15:00+00:00,0.08262,0.08294,0.7942,False,18.5779,0.1873,9936.54
long,2026-03-19 14:00:00+00:00,2026-03-19 14:15:00+00:00,0.08343,0.08445,0.767,False,101.6093,1.0226,10038.15
long,2026-03-19 15:00:00+00:00,2026-03-19 15:15:00+00:00,0.08596,0.08855,0.7074,False,282.3761,2.813,10320.53
long,2026-03-19 22:45:00+00:00,2026-03-19 23:00:00+00:00,0.09399,0.09439,0.6551,False,23.2808,0.2256,10343.81
long,2026-03-20 01:15:00+00:00,2026-03-20 01:30:00+00:00,0.09234,0.09165,0.7027,False,-97.9805,-0.9472,10245.83
long,2026-03-20 02:45:00+00:00,2026-03-20 03:00:00+00:00,0.09135,0.09271,0.7452,False,132.0461,1.2888,10377.87
long,2026-03-20 06:00:00+00:00,2026-03-20 06:15:00+00:00,0.09065,0.09218,0.7117,False,154.403,1.4878,10532.27
long,2026-03-20 18:30:00+00:00,2026-03-20 18:45:00+00:00,0.10275,0.10163,0.7695,False,-135.8689,-1.29,10396.41
