feature,importance
dist_high_5,0.020310089
return_5,0.018039392
vol_expand,0.017678844
ma50_slope,0.017478444
atr7,0.01730184
volume_ratio10,0.017186237
bb_upper_dist,0.017178986
mom_5,0.01715569
consec_up,0.016917208
ma5_dist,0.016276462
cci14_delta,0.01592257
rsi7,0.015895372
volatility_20,0.015348865
day_of_week,0.014996473
consec_down,0.014957772
vol_up,0.014907407
bb_lower_dist,0.014816616
bb_width,0.01476573
stoch_d,0.014510334
ma100_slope,0.014316261
volume_zscore,0.014279808
return_2,0.014219339
stoch_delta,0.014084961
macd_fast_hist,0.014074689
macd_hist,0.013949531
lower_wick,0.01373566
range_atr,0.013690361
pos_5,0.013629672
dist_ma100,0.013586308
ma20_dist,0.013545969
ma100_dist,0.013519374
dist_low_5,0.013451683
open_pos,0.0133947
pos_50,0.013363762
return_1,0.013324635
dist_low_20,0.013166693
ma5_slope,0.0131242005
macd_hist_delta,0.013086821
volume_delta,0.013030864
upper_wick,0.0130302515
ma20_slope,0.013019568
stoch_k,0.012982319
close_pos,0.01292349
ma10_dist,0.012869641
bb_pct,0.012851883
hl_range,0.01280187
hour,0.012743437
volume_ratio5,0.012662318
rsi14_delta,0.012510282
macd_signal,0.012362568
rsi14,0.012283856
volatility_5,0.012186075
atr14,0.012173642
cci14,0.012117349
return_10,0.012086601
volatility_10,0.011949568
ma50_dist,0.011930921
ema5_dist,0.011929241
above_ma100,0.011710263
pos_20,0.0117044905
bb_squeeze,0.011641225
return_3,0.011449082
ema10_dist,0.0112384
dist_high_20,0.010963451
rsi14_norm,0.010852065
ma10_slope,0.010786528
pos_10,0.010751737
atr_ratio,0.010269374
williams_r,0.010168796
ema20_dist,0.00998112
body_size,0.009386246
macd_fast_delta,0.008472822
macd_line,0.008400368
mom_10,0.008372167
minute,0.006284015
mom_3,0.0059333313
is_bullish,0.0
gap,0.0
rsi_os,0.0
rsi_ob,0.0
macd_cross_down,0.0
macd_cross_up,0.0
stoch_os,0.0
stoch_ob,0.0
roc5,0.0
roc10,0.0
