direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
short,2026-03-17 21:30:00+00:00,2026-03-17 21:36:00+00:00,0.72288,0.7176,0.6521,False,53.0412,0.5304,10053.04
short,2026-03-17 22:12:00+00:00,2026-03-17 22:18:00+00:00,0.71829,0.71429,0.7324,False,35.8771,0.3569,10088.92
short,2026-03-17 22:48:00+00:00,2026-03-17 22:54:00+00:00,0.71787,0.71437,0.6618,False,29.011,0.2876,10117.93
short,2026-03-18 00:30:00+00:00,2026-03-18 00:36:00+00:00,0.7154,0.71833,0.7748,False,-61.675,-0.6096,10056.25
long,2026-03-18 00:54:00+00:00,2026-03-18 01:00:00+00:00,0.72139,0.74412,0.653,False,296.7461,2.9509,10353.0
long,2026-03-18 01:09:00+00:00,2026-03-18 01:15:00+00:00,0.75755,0.74589,0.6969,False,-180.0565,-1.7392,10172.94
long,2026-03-18 01:24:00+00:00,2026-03-18 01:30:00+00:00,0.75087,0.75406,0.6908,False,22.8729,0.2248,10195.82
long,2026-03-18 01:36:00+00:00,2026-03-18 01:42:00+00:00,0.7576,0.77605,0.6655,False,227.9093,2.2353,10423.73
long,2026-03-18 02:12:00+00:00,2026-03-18 02:18:00+00:00,0.75911,0.76777,0.6548,False,98.0674,0.9408,10521.79
long,2026-03-18 04:09:00+00:00,2026-03-18 04:15:00+00:00,0.81083,0.80617,0.6539,False,-81.5144,-0.7747,10440.28
long,2026-03-18 04:57:00+00:00,2026-03-18 05:03:00+00:00,0.80752,0.81794,0.6618,False,113.8377,1.0904,10554.12
long,2026-03-18 07:30:00+00:00,2026-03-18 07:36:00+00:00,0.85292,0.85647,0.686,False,22.8198,0.2162,10576.94
long,2026-03-18 07:57:00+00:00,2026-03-18 08:03:00+00:00,0.87499,0.87039,0.6608,False,-76.759,-0.7257,10500.18
short,2026-03-19 00:45:00+00:00,2026-03-19 00:51:00+00:00,0.87689,0.88928,0.6633,False,-169.3624,-1.6129,10330.82
short,2026-03-19 04:39:00+00:00,2026-03-19 04:45:00+00:00,0.85269,0.90904,0.719,False,-703.3733,-6.8085,9627.44
long,2026-03-19 04:51:00+00:00,2026-03-19 04:57:00+00:00,0.91826,0.91547,0.6855,False,-48.5065,-0.5038,9578.94
long,2026-03-19 05:03:00+00:00,2026-03-19 05:09:00+00:00,0.92412,0.94967,0.726,False,245.6798,2.5648,9824.62
long,2026-03-19 05:15:00+00:00,2026-03-19 05:21:00+00:00,0.94036,0.94385,0.6828,False,16.8133,0.1711,9841.43
long,2026-03-19 05:42:00+00:00,2026-03-19 05:48:00+00:00,0.93753,0.94489,0.6659,False,57.5764,0.585,9899.01
short,2026-03-19 07:03:00+00:00,2026-03-19 07:09:00+00:00,0.8929,0.91929,0.712,False,-312.3669,-3.1555,9586.64
short,2026-03-19 07:18:00+00:00,2026-03-19 07:24:00+00:00,0.91236,0.91071,0.6658,False,-1.8359,-0.0192,9584.8
short,2026-03-19 08:09:00+00:00,2026-03-19 08:15:00+00:00,0.90014,0.89774,0.677,False,6.3859,0.0666,9591.19
short,2026-03-19 09:00:00+00:00,2026-03-19 09:06:00+00:00,0.88023,0.85757,0.7138,False,227.7262,2.3743,9818.91
short,2026-03-19 09:54:00+00:00,2026-03-19 10:00:00+00:00,0.83813,0.82233,0.8031,False,165.4633,1.6851,9984.38
short,2026-03-19 11:39:00+00:00,2026-03-19 11:45:00+00:00,0.85683,0.84376,0.7088,False,132.332,1.3254,10116.71
short,2026-03-19 12:33:00+00:00,2026-03-19 12:39:00+00:00,0.83367,0.81768,0.7224,False,173.8076,1.718,10290.52
short,2026-03-19 12:54:00+00:00,2026-03-19 13:00:00+00:00,0.83616,0.848,0.6858,False,-166.2944,-1.616,10124.22
short,2026-03-19 14:12:00+00:00,2026-03-19 14:18:00+00:00,0.82535,0.8071,0.6993,False,203.6167,2.0112,10327.84
short,2026-03-19 19:15:00+00:00,2026-03-19 19:21:00+00:00,0.79943,0.8008,0.6613,False,-38.3547,-0.3714,10289.48
short,2026-03-19 21:30:00+00:00,2026-03-19 21:36:00+00:00,0.79689,0.79139,0.6526,False,50.4373,0.4902,10339.92
short,2026-03-20 00:42:00+00:00,2026-03-20 00:48:00+00:00,0.79445,0.79297,0.7409,False,-1.4174,-0.0137,10338.5
long,2026-03-20 02:54:00+00:00,2026-03-20 03:00:00+00:00,0.89934,0.86076,0.6856,False,-464.1795,-4.4898,9874.33
long,2026-03-20 03:06:00+00:00,2026-03-20 03:12:00+00:00,0.85233,0.89947,0.7072,False,526.3728,5.3307,10400.7
long,2026-03-20 03:27:00+00:00,2026-03-20 03:33:00+00:00,0.89355,0.89771,0.6738,False,27.62,0.2656,10428.32
