direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-24 04:03:00+00:00,2026-03-24 04:03:00+00:00,0.04318,0.04288,0.7208,False,-89.4766,-0.8948,9910.52
long,2026-03-24 12:13:00+00:00,2026-03-24 12:13:00+00:00,0.06296,0.06244,0.8479,False,-101.6742,-1.0259,9808.85
long,2026-03-24 12:42:00+00:00,2026-03-24 12:42:00+00:00,0.06143,0.06107,0.8146,False,-77.1008,-0.786,9731.75
long,2026-03-24 12:52:00+00:00,2026-03-24 12:52:00+00:00,0.06139,0.06152,0.7169,False,1.1445,0.0118,9732.89
short,2026-03-24 13:25:00+00:00,2026-03-24 13:25:00+00:00,0.06082,0.06087,0.8078,False,-27.4672,-0.2822,9705.43
short,2026-03-24 13:33:00+00:00,2026-03-24 13:33:00+00:00,0.06137,0.06131,0.9795,False,-9.9221,-0.1022,9695.5
short,2026-03-24 13:36:00+00:00,2026-03-24 13:36:00+00:00,0.06108,0.06131,0.7606,False,-55.8999,-0.5766,9639.6
short,2026-03-24 14:12:00+00:00,2026-03-24 14:12:00+00:00,0.06081,0.06023,0.8371,False,72.6624,0.7538,9712.27
short,2026-03-24 14:16:00+00:00,2026-03-24 14:16:00+00:00,0.06058,0.06064,0.6521,False,-29.0438,-0.299,9683.22
short,2026-03-24 15:59:00+00:00,2026-03-24 15:59:00+00:00,0.05989,0.06017,0.688,False,-64.6378,-0.6675,9618.58
short,2026-03-24 16:32:00+00:00,2026-03-24 16:32:00+00:00,0.05821,0.05797,0.8934,False,20.4203,0.2123,9639.0
short,2026-03-24 17:18:00+00:00,2026-03-24 17:18:00+00:00,0.05852,0.0587,0.771,False,-48.9263,-0.5076,9590.08
short,2026-03-24 18:26:00+00:00,2026-03-24 18:26:00+00:00,0.05658,0.05686,0.9768,False,-66.639,-0.6949,9523.44
short,2026-03-25 00:13:00+00:00,2026-03-25 00:13:00+00:00,0.05892,0.05861,0.9148,False,31.0595,0.3261,9554.5
long,2026-03-25 01:01:00+00:00,2026-03-25 01:01:00+00:00,0.06921,0.06895,0.7257,False,-55.0022,-0.5757,9499.5
short,2026-03-25 02:08:00+00:00,2026-03-25 02:08:00+00:00,0.06632,0.06635,0.9114,False,-23.2961,-0.2452,9476.2
short,2026-03-25 04:29:00+00:00,2026-03-25 04:29:00+00:00,0.06427,0.06407,0.6761,False,10.5363,0.1112,9486.74
long,2026-03-25 05:23:00+00:00,2026-03-25 05:23:00+00:00,0.06508,0.06526,0.7653,False,7.2652,0.0766,9494.0
long,2026-03-25 05:55:00+00:00,2026-03-25 05:55:00+00:00,0.06595,0.06601,0.8889,False,-10.3505,-0.109,9483.65
short,2026-03-25 07:37:00+00:00,2026-03-25 07:37:00+00:00,0.06265,0.06273,0.6912,False,-31.0773,-0.3277,9452.57
long,2026-03-25 08:45:00+00:00,2026-03-25 08:45:00+00:00,0.06691,0.06723,0.8327,False,26.3022,0.2783,9478.88
short,2026-03-25 14:10:00+00:00,2026-03-25 14:10:00+00:00,0.06133,0.06151,0.7075,False,-46.7777,-0.4935,9432.1
short,2026-03-25 23:54:00+00:00,2026-03-25 23:54:00+00:00,0.05896,0.0588,0.8929,False,6.7317,0.0714,9438.83
short,2026-03-26 01:40:00+00:00,2026-03-26 01:40:00+00:00,0.062,0.06211,0.9834,False,-35.624,-0.3774,9403.21
short,2026-03-26 01:42:00+00:00,2026-03-26 01:42:00+00:00,0.0621,0.06238,0.8096,False,-61.2041,-0.6509,9342.0
short,2026-03-26 01:44:00+00:00,2026-03-26 01:44:00+00:00,0.06177,0.06199,0.6806,False,-51.9565,-0.5562,9290.05
long,2026-03-26 06:15:00+00:00,2026-03-26 06:15:00+00:00,0.05689,0.05683,0.7734,False,-28.378,-0.3055,9261.67
short,2026-03-27 00:33:00+00:00,2026-03-27 00:33:00+00:00,0.05265,0.05246,0.8902,False,14.8996,0.1609,9276.57
long,2026-03-28 06:42:00+00:00,2026-03-28 06:42:00+00:00,0.06115,0.06148,0.7453,False,31.5085,0.3397,9308.08
long,2026-03-28 10:21:00+00:00,2026-03-28 10:21:00+00:00,0.06433,0.06447,0.9014,False,1.6408,0.0176,9309.72
short,2026-03-28 13:21:00+00:00,2026-03-28 13:21:00+00:00,0.06152,0.06147,0.9615,False,-11.053,-0.1187,9298.66
short,2026-03-28 13:25:00+00:00,2026-03-28 13:25:00+00:00,0.06147,0.06181,0.8387,False,-70.0297,-0.7531,9228.63
