feature,importance
atr14,0.03888417
roc5,0.026963761
volatility_20,0.021631211
bb_squeeze,0.019457346
atr7,0.018375916
ema5_dist,0.017723486
ema20_dist,0.016652439
pos_5,0.016330585
mom_5,0.01517569
hour,0.015096221
dist_high_5,0.014923797
macd_signal,0.014817339
vol_up,0.01470939
roc10,0.014461754
macd_hist,0.014334137
return_2,0.014178789
rsi7,0.0136907045
macd_fast_hist,0.013449599
bb_lower_dist,0.01337695
rsi14,0.013365845
rsi14_delta,0.013013389
volatility_5,0.013011523
return_3,0.012996351
rsi_os,0.012939117
bb_width,0.012853857
ema10_dist,0.012838035
ma5_slope,0.012718449
ma10_dist,0.012715928
dist_low_5,0.012699512
dist_high_20,0.012630884
stoch_k,0.012609109
ma100_slope,0.012578214
pos_10,0.012566111
stoch_d,0.012490344
bb_pct,0.0124453055
macd_cross_up,0.012413628
ma100_dist,0.012344744
cci14_delta,0.012293646
hl_range,0.012276735
range_atr,0.012233824
day_of_week,0.012213794
lower_wick,0.012196255
stoch_delta,0.012181764
ma50_slope,0.01193929
return_1,0.011925859
ma20_dist,0.011909188
ma50_dist,0.011885139
bb_upper_dist,0.0118494155
ma20_slope,0.0117860045
macd_hist_delta,0.011711407
williams_r,0.011678588
volatility_10,0.011653079
ma10_slope,0.011565375
return_10,0.011409781
volume_zscore,0.011268058
cci14,0.010859783
volume_delta,0.010584572
pos_20,0.010490784
mom_10,0.010423287
macd_line,0.010254476
minute,0.010224911
volume_ratio5,0.010223141
dist_low_20,0.010181704
pos_50,0.010130074
return_5,0.010090656
close_pos,0.010030271
ma5_dist,0.009456206
open_pos,0.00940209
body_size,0.009380815
atr_ratio,0.009282029
volume_ratio10,0.009168051
rsi14_norm,0.00888558
macd_fast_delta,0.008770455
dist_ma100,0.008638882
consec_up,0.0078245215
mom_3,0.007731717
upper_wick,0.0074517694
consec_down,0.0070518353
vol_expand,0.006021589
gap,0.0
is_bullish,0.0
above_ma100,0.0
rsi_ob,0.0
macd_cross_down,0.0
stoch_os,0.0
stoch_ob,0.0
