direction,entry_time,exit_time,entry_price,exit_price,prob,sl_hit,pnl,pnl_pct,capital
long,2026-03-23 15:03:00+00:00,2026-03-23 15:03:00+00:00,0.04198,0.04192,0.761,False,-34.2925,-0.3429,9965.71
short,2026-03-24 01:18:00+00:00,2026-03-24 01:18:00+00:00,0.04147,0.04152,0.6579,False,-31.947,-0.3206,9933.76
long,2026-03-24 09:51:00+00:00,2026-03-24 09:51:00+00:00,0.04412,0.0462,0.7574,False,448.4512,4.5144,10382.21
long,2026-03-24 11:48:00+00:00,2026-03-24 11:48:00+00:00,0.05798,0.05783,0.7096,False,-47.6242,-0.4587,10334.59
long,2026-03-24 15:09:00+00:00,2026-03-24 15:09:00+00:00,0.06189,0.0618,0.7474,False,-35.6977,-0.3454,10298.89
long,2026-03-24 18:57:00+00:00,2026-03-24 18:57:00+00:00,0.05992,0.0592,0.817,False,-144.3495,-1.4016,10154.54
long,2026-03-24 20:33:00+00:00,2026-03-24 20:33:00+00:00,0.05879,0.05901,0.6655,False,17.6906,0.1742,10172.23
long,2026-03-24 20:39:00+00:00,2026-03-24 20:39:00+00:00,0.05887,0.05882,0.6661,False,-28.984,-0.2849,10143.25
long,2026-03-24 22:09:00+00:00,2026-03-24 22:09:00+00:00,0.05948,0.05912,0.7514,False,-81.678,-0.8052,10061.57
long,2026-03-25 00:21:00+00:00,2026-03-25 00:21:00+00:00,0.05985,0.0598,0.6593,False,-28.5288,-0.2835,10033.04
long,2026-03-25 00:27:00+00:00,2026-03-25 00:27:00+00:00,0.06266,0.06294,0.8442,False,24.7672,0.2469,10057.81
long,2026-03-25 05:42:00+00:00,2026-03-25 05:42:00+00:00,0.06583,0.06539,0.7012,False,-87.3408,-0.8684,9970.47
long,2026-03-25 05:51:00+00:00,2026-03-25 05:51:00+00:00,0.06583,0.06597,0.7703,False,1.2632,0.0127,9971.73
long,2026-03-25 08:03:00+00:00,2026-03-25 08:03:00+00:00,0.06508,0.06635,0.8553,False,174.6493,1.7514,10146.38
long,2026-03-25 08:15:00+00:00,2026-03-25 08:15:00+00:00,0.06632,0.06558,0.6923,False,-133.5063,-1.3158,10012.87
long,2026-03-25 08:39:00+00:00,2026-03-25 08:39:00+00:00,0.06702,0.06664,0.6564,False,-76.7982,-0.767,9936.07
long,2026-03-25 08:45:00+00:00,2026-03-25 08:45:00+00:00,0.06691,0.06692,0.7701,False,-18.3872,-0.1851,9917.69
long,2026-03-25 10:12:00+00:00,2026-03-25 10:12:00+00:00,0.06548,0.0653,0.7244,False,-47.0984,-0.4749,9870.59
long,2026-03-25 10:30:00+00:00,2026-03-25 10:30:00+00:00,0.06506,0.0654,0.7811,False,31.842,0.3226,9902.43
short,2026-03-25 19:21:00+00:00,2026-03-25 19:21:00+00:00,0.05799,0.05842,0.6583,False,-93.2321,-0.9415,9809.2
short,2026-03-25 21:39:00+00:00,2026-03-25 21:39:00+00:00,0.05782,0.05813,0.7899,False,-72.2101,-0.7361,9736.99
long,2026-03-26 03:09:00+00:00,2026-03-26 03:09:00+00:00,0.06076,0.06083,0.6755,False,-8.2562,-0.0848,9728.73
long,2026-03-26 08:00:00+00:00,2026-03-26 08:00:00+00:00,0.05796,0.05798,0.6784,False,-16.1004,-0.1655,9712.63
long,2026-03-26 08:06:00+00:00,2026-03-26 08:06:00+00:00,0.05768,0.05685,0.7705,False,-159.1875,-1.639,9553.44
long,2026-03-26 20:15:00+00:00,2026-03-26 20:15:00+00:00,0.05442,0.05432,0.6799,False,-36.6619,-0.3838,9516.78
long,2026-03-26 23:45:00+00:00,2026-03-26 23:45:00+00:00,0.05502,0.05502,0.6811,False,-19.0336,-0.2,9497.75
long,2026-03-26 23:54:00+00:00,2026-03-26 23:54:00+00:00,0.05505,0.05497,0.8044,False,-32.7979,-0.3453,9464.95
long,2026-03-27 16:12:00+00:00,2026-03-27 16:12:00+00:00,0.05137,0.0512,0.6707,False,-50.2525,-0.5309,9414.7
long,2026-03-27 17:09:00+00:00,2026-03-27 17:09:00+00:00,0.05148,0.05145,0.7298,False,-24.3158,-0.2583,9390.38
short,2026-03-28 00:27:00+00:00,2026-03-28 00:27:00+00:00,0.04961,0.04983,0.7479,False,-60.4233,-0.6435,9329.96
long,2026-03-28 07:33:00+00:00,2026-03-28 07:33:00+00:00,0.0648,0.06586,0.6645,False,133.9598,1.4358,9463.92
long,2026-03-28 08:30:00+00:00,2026-03-28 08:30:00+00:00,0.06496,0.06409,0.7099,False,-145.6768,-1.5393,9318.24
long,2026-03-28 10:15:00+00:00,2026-03-28 10:15:00+00:00,0.06463,0.06566,0.6932,False,129.8671,1.3937,9448.11
long,2026-03-28 10:33:00+00:00,2026-03-28 10:33:00+00:00,0.0658,0.06559,0.763,False,-49.0498,-0.5191,9399.06
long,2026-03-28 11:06:00+00:00,2026-03-28 11:06:00+00:00,0.0653,0.06527,0.7483,False,-23.1162,-0.2459,9375.94
