timestamp,open,high,low,close,volume
1771061400000,14.7762,14.84,14.2,14.4279,11740.74
1771063200000,14.4279,14.587,14.3573,14.4568,8487.47
1771065000000,14.4568,14.4639,13.824,14.1555,15950.97
1771066800000,14.1555,14.2699,13.8769,14.2233,8704.86
1771068600000,14.2233,14.6678,14.01,14.6478,11392.14
1771070400000,14.6478,14.6645,14.1468,14.2238,7661.18
1771072200000,14.2238,14.3257,14.15,14.2359,3641.28
1771074000000,14.2359,14.2997,14.0841,14.1158,3580.21
1771075800000,14.1158,14.5,14.1065,14.255,5880.43
1771077600000,14.255,14.5547,14.1773,14.188,9870.74
1771079400000,14.188,14.2588,13.9007,14.0828,11724.62
1771081200000,14.0828,14.2647,13.931,13.9984,12466.19
1771083000000,13.9984,14.0426,13.6922,13.9774,18072.64
1771084800000,13.9774,13.9774,13.1935,13.5883,20151.49
1771086600000,13.5883,13.6781,13.3144,13.4812,10558.76
1771088400000,13.4812,13.9128,13.4557,13.8705,7206.79
1771090200000,13.8705,14.1136,13.8228,13.9883,10968.15
1771092000000,13.9883,14.4377,13.9393,14.3933,13216.8
1771093800000,14.3933,14.5,13.8687,13.9441,14387.44
1771095600000,13.9441,14.1073,13.8681,14.0128,7661.42
1771097400000,14.0128,14.4052,13.9581,14.2093,7954.05
1771099200000,14.2093,14.6296,14.1586,14.2882,8313.06
1771101000000,14.2882,14.5003,14.2865,14.4862,3889.25
1771102800000,14.4862,15.5,14.4718,15.4991,15057.15
1771104600000,15.4991,16.64,15.48,16.1575,20645.25
1771106400000,16.1575,16.3763,15.7261,15.7261,10155.43
1771108200000,15.7261,15.7999,14.3599,14.4472,21735.72
1771110000000,14.4472,14.7463,14.3285,14.5916,30321.45
1771111800000,14.5916,14.9741,14.5183,14.6757,21662.69
1771113600000,14.6757,14.7139,13.5,14.0068,25415.14
1771115400000,14.0068,14.1987,13.8616,13.9419,9555.25
1771117200000,13.9419,14.05,13.6,13.7038,8728.02
1771119000000,13.7038,13.8769,13.68,13.7251,2715.93
1771120800000,13.7251,13.9411,13.6818,13.9092,3571.43
1771122600000,13.9092,14.1162,13.8899,13.9321,4961.38
1771124400000,13.9321,14.186,13.8592,14.0092,8809.51
1771126200000,14.0092,14.1555,13.89,13.9976,6069.22
1771128000000,13.9976,14.0794,13.8704,13.9961,4936.23
1771129800000,13.9961,14.1,13.93,13.9652,6315.74
1771131600000,13.9652,14.014,13.8726,13.8946,3485.94
1771133400000,13.8946,14.0952,13.8888,14.0357,5916.44
1771135200000,14.0357,14.1293,13.8404,13.8587,11999.5
1771137000000,13.8587,13.9249,13.4851,13.7586,12679.38
1771138800000,13.7586,13.8304,13.5352,13.7746,5877.81
1771140600000,13.7746,13.8133,13.6667,13.7193,3196.73
1771142400000,13.7193,13.7777,13.2,13.488,9783.72
1771144200000,13.488,13.6359,13.2215,13.2395,13577.33
1771146000000,13.2395,13.3964,13.2105,13.2315,9206.99
1771147800000,13.2315,13.3455,13.013,13.0847,13319.06
1771149600000,13.0847,13.3332,12.9405,13.252,13865.84
1771151400000,13.252,13.7201,13.2099,13.6198,9391.39
1771153200000,13.6198,13.6528,13.4,13.5225,9869.11
1771155000000,13.5225,13.5979,13.4242,13.4726,7512.74
1771156800000,13.4726,13.5343,13.3129,13.494,5728.95
1771158600000,13.494,13.565,13.3305,13.3383,4761.75
1771160400000,13.3383,13.5,13.1,13.4798,4438.4
1771162200000,13.4798,13.5181,13.12,13.1728,8545.83
1771164000000,13.1728,13.2939,13.0,13.0805,10547.48
1771165800000,13.0805,13.2084,13.0,13.0419,11472.26
1771167600000,13.0419,13.1153,12.9071,13.0339,15918.54
1771169400000,13.0339,13.48,13.0276,13.1613,11557.79
1771171200000,13.1613,13.2769,13.0014,13.2041,10952.89
1771173000000,13.2041,13.2456,13.0687,13.2041,9197.66
1771174800000,13.2041,13.3693,13.1664,13.2228,13347.02
1771176600000,13.2228,13.2228,12.4401,12.7587,15940.4
1771178400000,12.7587,12.8155,12.4733,12.7337,10776.58
1771180200000,12.7337,12.8847,12.7128,12.8797,3893.7
1771182000000,12.8797,13.0,12.7768,12.8228,3691.61
1771183800000,12.8228,12.8444,12.6,12.6354,2724.72
1771185600000,12.6354,12.6522,12.0827,12.1472,15948.84
1771187400000,12.1472,12.5902,12.075,12.5902,7294.75
1771189200000,12.5902,13.0259,12.5526,12.9169,5893.84
1771191000000,12.9169,12.9792,12.6667,12.6858,3314.62
1771192800000,12.6858,12.7389,12.5004,12.611,9034.63
1771194600000,12.611,12.6736,12.3903,12.4824,3968.69
1771196400000,12.4824,12.68,12.4697,12.5516,7407.66
1771198200000,12.5516,12.5958,12.4256,12.5558,10201.97
1771200000000,12.5558,12.5666,12.229,12.2708,8916.32
1771201800000,12.2708,12.6496,12.2591,12.6099,8733.74
1771203600000,12.6099,12.6498,12.4516,12.4993,8517.21
1771205400000,12.4993,12.56,12.3992,12.4903,4892.45
1771207200000,12.4903,12.5912,12.4149,12.5351,5491.65
1771209000000,12.5351,12.5467,12.436,12.5038,2725.16
1771210800000,12.5038,12.5362,12.3496,12.3801,3532.53
1771212600000,12.3801,12.4824,12.3481,12.4189,2524.65
1771214400000,12.4189,12.6152,12.3951,12.5543,5712.86
1771216200000,12.5543,12.6498,12.4412,12.6164,2285.68
1771218000000,12.6164,12.8119,12.5694,12.5981,5288.48
1771219800000,12.5981,12.788,12.5902,12.78,3351.45
1771221600000,12.78,13.3065,12.7733,13.2531,9814.68
1771223400000,13.2531,13.364,12.8298,12.9725,10155.44
1771225200000,12.9725,12.9914,12.7,12.8259,5270.13
1771227000000,12.8259,12.8727,12.7224,12.7727,2921.93
1771228800000,12.7727,12.792,12.6097,12.7014,2328.83
1771230600000,12.7014,13.1,12.7014,13.1,3362.28
1771232400000,13.1,13.6994,13.0999,13.659,8321.59
1771234200000,13.659,13.7587,13.3636,13.4114,5856.38
1771236000000,13.4114,13.7,13.3245,13.6242,3939.69
1771237800000,13.6242,13.6945,13.3249,13.5419,3562.64
1771239600000,13.5419,13.5419,13.2398,13.3472,4722.86
1771241400000,13.3472,13.4995,13.2,13.369,5046.67
1771243200000,13.369,13.5353,13.2997,13.4874,3309.54
1771245000000,13.4874,13.4987,13.25,13.25,3615.84
1771246800000,13.25,13.25,12.8051,12.8534,6608.66
1771248600000,12.8534,13.0286,12.7439,12.7915,2553.51
1771250400000,12.7915,13.0523,12.713,12.8769,2784.54
1771252200000,12.8769,13.3233,12.8119,13.2875,3285.34
1771254000000,13.2875,13.3718,13.0009,13.1137,2726.86
1771255800000,13.1137,13.1142,12.9007,13.0101,2427.71
1771257600000,13.0101,13.0596,12.9,12.9952,2265.33
1771259400000,12.9952,13.0444,12.9498,13.008,1476.54
1771261200000,13.008,13.0282,12.4859,12.7198,15008.09
1771263000000,12.7198,12.782,12.6703,12.6748,1510.21
1771264800000,12.6748,12.9356,12.656,12.8222,2389.49
1771266600000,12.8222,12.9271,12.803,12.8359,1442.37
1771268400000,12.8359,12.8829,12.7702,12.7786,1026.83
1771270200000,12.7786,12.9014,12.7646,12.869,1460.88
1771272000000,12.869,12.88,12.7467,12.868,963.68
1771273800000,12.868,12.9086,12.799,12.8129,958.03
1771275600000,12.8129,12.8589,12.77,12.8125,1113.27
1771277400000,12.8125,12.8514,12.7813,12.8367,1886.21
1771279200000,12.8367,13.0476,12.8015,12.9829,2314.74
1771281000000,12.9829,13.2556,12.9829,13.0,2051.6
1771282800000,13.0,13.1904,12.8962,12.9217,2633.91
1771284600000,12.9217,12.9473,12.7759,12.9,1326.71
1771286400000,12.9,12.9141,12.6168,12.8517,4761.15
1771288200000,12.8517,12.8696,12.6705,12.6894,1718.12
1771290000000,12.6894,12.8983,12.6626,12.8108,1778.42
1771291800000,12.8108,12.892,12.7606,12.8014,909.66
1771293600000,12.8014,12.9539,12.7461,12.7978,2365.14
1771295400000,12.7978,12.975,12.7784,12.9717,903.22
1771297200000,12.9717,13.0691,12.8003,12.8418,1220.04
1771299000000,12.8418,12.9714,12.8,12.9313,669.44
1771300800000,12.9313,13.05,12.7461,12.773,2419.63
1771302600000,12.773,12.8471,12.7461,12.785,1021.06
1771304400000,12.785,12.8385,12.7244,12.7884,2108.97
1771306200000,12.7884,12.9986,12.6356,12.9266,2048.23
1771308000000,12.9266,12.9781,12.8163,12.87,857.77
1771309800000,12.87,12.876,12.6992,12.7898,1694.16
1771311600000,12.7898,12.9248,12.7665,12.7775,931.83
1771313400000,12.7775,12.8667,12.76,12.8109,1002.6
1771315200000,12.8109,12.8232,12.6964,12.7413,1231.31
1771317000000,12.7413,12.7765,12.45,12.66,2955.06
1771318800000,12.66,12.66,12.2531,12.2531,5529.33
1771320600000,12.2531,12.5101,12.2531,12.4919,4205.8
1771322400000,12.4919,12.6923,12.4371,12.4656,2565.26
1771324200000,12.4656,12.6109,12.4262,12.5066,1789.83
1771326000000,12.5066,12.5251,12.1882,12.2402,7005.65
1771327800000,12.2402,12.297,12.14,12.14,10584.74
1771329600000,12.14,12.1801,11.8,11.9939,12233.23
1771331400000,11.9939,12.1559,11.91,11.923,8342.83
1771333200000,11.923,12.0265,11.8896,11.9933,4531.39
1771335000000,11.9933,12.0,11.706,11.9639,5515.9
1771336800000,11.9639,12.0567,11.8865,11.94,3336.61
1771338600000,11.94,11.9539,11.6,11.8015,7226.16
1771340400000,11.8015,11.8184,11.4052,11.5058,9947.34
1771342200000,11.5058,11.5283,11.2972,11.4062,17469.77
1771344000000,11.4062,11.5092,11.0637,11.1069,18674.15
1771345800000,11.1069,11.3235,10.6508,10.727,25276.54
1771347600000,10.727,11.0,10.6605,10.9632,18773.32
1771349400000,10.9632,10.9728,10.5065,10.7506,8086.31
1771351200000,10.7506,10.8439,10.5357,10.7903,7599.32
1771353000000,10.7903,11.079,10.7551,10.9828,7116.91
1771354800000,10.9828,11.0217,10.7103,10.7553,11313.11
1771356600000,10.7553,10.974,10.7183,10.8834,6864.74
1771358400000,10.8834,10.9103,9.5,9.627,26109.09
1771360200000,9.627,9.8831,8.8522,9.7508,32969.88
1771362000000,9.7508,11.0,9.72,10.2692,18771.9
1771363800000,10.2692,10.4553,9.8194,10.0248,11950.51
1771365600000,10.0248,10.2468,9.8044,9.8435,6582.33
1771367400000,9.8435,10.1913,9.8,10.0453,2857.7
1771369200000,10.0453,10.2467,10.0146,10.0756,6818.7
1771371000000,10.0756,10.0756,9.6854,9.6854,12686.0
1771372800000,9.6854,9.7396,9.3119,9.3721,22447.12
1771374600000,9.3721,9.4327,9.1379,9.335,17556.04
1771376400000,9.335,9.4244,9.1586,9.1897,6275.22
1771378200000,9.1897,9.3077,9.1168,9.153,3926.38
1771380000000,9.153,9.1709,8.9683,9.0169,6488.51
1771381800000,9.0169,9.16,8.9852,9.1105,5174.82
1771383600000,9.1105,9.2866,9.018,9.0748,6596.6
1771385400000,9.0748,9.14,8.9048,8.9422,8033.25
1771387200000,8.9422,9.1142,8.8387,8.9855,10195.77
1771389000000,8.9855,9.0871,8.8852,8.9014,4797.09
1771390800000,8.9014,9.0759,8.9,8.9781,4111.98
1771392600000,8.9781,9.0225,8.7,8.8153,7340.11
1771394400000,8.8153,8.8626,8.722,8.7574,5542.73
1771396200000,8.7574,8.8497,8.68,8.7647,7712.69
1771398000000,8.7647,8.7943,8.3069,8.4398,14349.66
1771399800000,8.4398,8.52,8.249,8.3007,13546.76
1771401600000,8.3007,8.4286,8.1688,8.2173,8149.4
1771403400000,8.2173,8.3867,8.1977,8.2506,5336.26
1771405200000,8.2506,9.3585,8.2346,8.4899,16804.43
1771407000000,8.4899,8.6337,8.2873,8.5778,11395.31
1771408800000,8.5778,9.0199,8.4298,8.9081,13083.68
1771410600000,8.9081,9.0517,8.7088,8.7922,9680.87
1771412400000,8.7922,9.2,8.6975,9.0721,10708.39
1771414200000,9.0721,9.204,8.8705,9.204,11327.1
1771416000000,9.204,9.8999,9.05,9.8633,20319.1
1771417800000,9.8633,10.35,8.6822,9.1726,44359.85
1771419600000,9.1726,9.2078,8.7925,8.8278,37601.96
1771421400000,8.8278,9.867,8.72,9.55,23422.28
1771423200000,9.55,9.8891,9.2111,9.6758,16873.0
1771425000000,9.6758,9.7073,9.0519,9.1329,11088.02
1771426800000,9.1329,9.3693,9.0837,9.3097,7421.88
1771428600000,9.3097,9.3589,9.097,9.2328,7945.38
1771430400000,9.2328,9.2502,8.6504,8.7635,13628.0
1771432200000,8.7635,8.9996,8.3912,8.8478,12989.66
1771434000000,8.8478,9.0699,8.73,8.7577,5873.8
1771435800000,8.7577,8.8684,8.566,8.6216,6065.6
1771437600000,8.6216,8.794,8.5039,8.7694,7485.43
1771439400000,8.7694,8.7886,8.5031,8.5892,3685.44
1771441200000,8.5892,8.6933,8.4467,8.4858,4557.95
1771443000000,8.4858,8.52,8.2145,8.3466,7649.06
1771444800000,8.3466,8.3466,7.4555,7.5622,24426.38
1771446600000,7.5622,7.794,7.3981,7.7801,12678.77
1771448400000,7.7801,8.0516,7.4727,7.9958,18467.02
1771450200000,7.9958,8.1956,7.9091,7.9543,12174.11
1771452000000,7.9543,8.3235,7.8832,8.2491,7236.2
1771453800000,8.2491,8.5273,8.2491,8.3484,5652.48
1771455600000,8.3484,8.4798,8.0923,8.1184,6323.75
1771457400000,8.1184,8.2161,7.9819,8.0472,5971.22
1771459200000,8.0472,8.0616,7.7364,7.873,9203.3
1771461000000,7.873,8.1531,7.8678,7.9131,6455.87
1771462800000,7.9131,8.2,7.8052,7.8648,7987.47
1771464600000,7.8648,8.4585,7.8516,8.3018,10297.33
1771466400000,8.3018,8.3604,8.1805,8.2899,7102.58
1771468200000,8.2899,8.5797,8.2504,8.399,11179.99
1771470000000,8.399,8.7281,8.3634,8.6369,8813.84
1771471800000,8.6369,8.7091,8.5121,8.556,5951.07
1771473600000,8.556,8.8416,8.4147,8.7091,10037.49
1771475400000,8.7091,8.7236,8.4117,8.4397,3949.79
1771477200000,8.4397,8.4756,8.28,8.3177,6596.59
1771479000000,8.3177,8.5833,8.3132,8.5595,3902.66
1771480800000,8.5595,8.8934,8.5503,8.5858,9429.25
1771482600000,8.5858,8.7922,8.5,8.7387,6171.82
1771484400000,8.7387,8.9598,8.7091,8.8758,7371.75
1771486200000,8.8758,8.902,8.6278,8.6278,7857.66
1771488000000,8.6278,8.9604,8.5953,8.9225,7219.2
1771489800000,8.9225,8.9991,8.838,8.9615,8747.85
1771491600000,8.9615,9.6239,8.9615,9.2541,17588.43
1771493400000,9.2541,9.5778,9.2043,9.4473,14646.26
1771495200000,9.4473,9.6295,8.918,9.0134,13149.53
1771497000000,9.0134,9.2161,8.6225,8.8387,20529.17
1771498800000,8.8387,9.5,8.7707,8.9333,16237.55
1771500600000,8.9333,8.9427,8.6001,8.615,12586.17
1771502400000,8.615,8.6527,8.0618,8.3145,53857.78
1771504200000,8.3145,8.4208,8.2526,8.3812,6750.14
1771506000000,8.3812,8.4217,8.1518,8.3177,8715.82
1771507800000,8.3177,8.4333,8.0058,8.1349,7210.03
1771509600000,8.1349,8.1508,7.8403,8.0956,20796.12
1771511400000,8.0956,8.2797,8.0649,8.2055,6651.21
1771513200000,8.2055,8.4,8.0889,8.1754,7602.58
1771515000000,8.1754,8.2682,8.125,8.1717,7390.02
1771516800000,8.1717,8.3319,8.0131,8.3072,8846.13
1771518600000,8.3072,8.4701,8.1945,8.196,8837.01
1771520400000,8.196,8.2848,8.1077,8.1104,3351.77
1771522200000,8.1104,8.1671,8.0178,8.1658,3656.14
1771524000000,8.1658,8.4994,8.1585,8.4472,7680.87
1771525800000,8.4472,8.561,8.3388,8.5097,4707.37
1771527600000,8.5097,8.6865,8.384,8.5251,5073.4
1771529400000,8.5251,8.5586,8.3907,8.511,3137.7
1771531200000,8.511,8.511,8.2564,8.32,4385.87
1771533000000,8.32,8.4902,8.2855,8.4852,2525.05
1771534800000,8.4852,8.6616,8.48,8.4897,4253.65
1771536600000,8.4897,8.5297,8.352,8.3628,1814.1
1771538400000,8.3628,8.4555,8.2022,8.213,2821.11
1771540200000,8.213,8.25,8.1076,8.25,7198.89
1771542000000,8.25,8.46,8.1,8.46,6976.03
1771543800000,8.46,8.4761,8.284,8.3208,8892.4
1771545600000,8.3208,8.3756,8.1734,8.2543,7760.65
1771547400000,8.2543,8.3567,8.1834,8.3149,4308.98
1771549200000,8.3149,8.3149,8.067,8.1586,2357.68
1771551000000,8.1586,8.1629,7.9205,8.1088,7084.93
1771552800000,8.1088,8.2482,8.1088,8.1906,2653.21
1771554600000,8.1906,8.2123,8.0955,8.1409,2850.84
1771556400000,8.1409,8.24,8.067,8.1004,8427.75
1771558200000,8.1004,8.1025,7.9829,8.0468,6536.1
1771560000000,8.0468,8.15,7.94,8.1231,4816.22
1771561800000,8.1231,8.24,8.0892,8.2317,3536.42
1771563600000,8.2317,8.3338,8.138,8.1667,4276.65
1771565400000,8.1667,8.5103,8.1667,8.3855,6824.16
1771567200000,8.3855,8.39,8.17,8.2191,5019.52
1771569000000,8.2191,8.39,8.2105,8.3247,4226.72
1771570800000,8.3247,8.4214,8.2,8.2116,6054.61
1771572600000,8.2116,8.2367,7.7952,8.1045,30771.87
1771574400000,8.1045,8.13,7.9792,8.0286,6279.05
1771576200000,8.0286,8.1593,8.0088,8.1297,3106.34
1771578000000,8.1297,8.239,8.0547,8.2,3375.95
1771579800000,8.2,8.2867,8.1036,8.2721,4173.13
1771581600000,8.2721,8.44,7.9781,8.05,35159.71
1771583400000,8.05,8.0774,7.8515,7.9091,112622.42
1771585200000,7.9091,7.9227,7.55,7.9073,47594.61
1771587000000,7.9073,8.0193,7.764,7.9316,27755.27
1771588800000,7.9316,8.032,7.8056,7.8572,20285.8
1771590600000,7.8572,7.8904,7.5244,7.6638,91895.27
1771592400000,7.6638,7.8064,7.6501,7.8052,29269.55
1771594200000,7.8052,7.9084,7.7281,7.7906,27006.1
1771596000000,7.7906,7.9937,7.7665,7.9,29628.01
1771597800000,7.9,8.06,7.84,7.9244,24327.83
1771599600000,7.9244,8.0336,7.75,7.8182,182617.52
1771601400000,7.8182,8.07,7.8,8.018,74152.26
1771603200000,8.018,8.0971,7.986,7.9863,7350.58
1771605000000,7.9863,8.1056,7.9402,8.0463,9806.43
1771606800000,8.0463,8.2,8.038,8.1107,6867.91
1771608600000,8.1107,8.2234,8.0924,8.1704,4233.18
1771610400000,8.1704,8.2434,8.0645,8.1656,12016.62
1771612200000,8.1656,8.1688,8.0584,8.0621,6161.59
1771614000000,8.0621,8.0862,7.9786,8.0436,5535.26
1771615800000,8.0436,8.188,8.0434,8.1597,2743.04
1771617600000,8.1597,8.1663,7.9806,8.0101,3933.22
1771619400000,8.0101,8.233,8.0101,8.198,4172.98
1771621200000,8.198,8.233,8.08,8.1907,3148.43
1771623000000,8.1907,8.2297,8.16,8.1933,2207.36
1771624800000,8.1933,8.38,8.1933,8.2755,7702.64
1771626600000,8.2755,8.2934,8.0191,8.1738,2281.46
1771628400000,8.1738,8.2208,8.0092,8.0925,3071.53
1771630200000,8.0925,8.1099,8.0,8.0286,1795.55
1771632000000,8.0286,8.0549,7.9354,7.9642,4362.52
1771633800000,7.9642,7.9852,7.8233,7.8673,18789.03
1771635600000,7.8673,7.97,7.8383,7.9672,16436.89
1771637400000,7.9672,8.0203,7.92,8.0017,13409.37
1771639200000,8.0017,8.0379,7.8934,8.0193,15161.7
1771641000000,8.0193,8.0808,8.0193,8.0607,3306.67
1771642800000,8.0607,8.1624,8.0607,8.115,3108.12
1771644600000,8.115,8.2332,8.1113,8.1964,6144.4
1771646400000,8.1964,8.2764,8.1954,8.228,5791.28
1771648200000,8.228,8.3494,8.2,8.2299,7728.04
1771650000000,8.2299,8.3799,8.1724,8.3115,5409.06
1771651800000,8.3115,8.5,8.2871,8.4412,11495.91
1771653600000,8.4412,8.631,8.3634,8.3942,7911.39
1771655400000,8.3942,8.4565,8.3034,8.4003,3967.04
1771657200000,8.4003,8.4119,8.1882,8.2689,4203.37
1771659000000,8.2689,8.3592,8.2098,8.3437,2989.99
1771660800000,8.3437,8.4698,8.3133,8.4485,4039.67
1771662600000,8.4485,8.5524,8.3884,8.4933,4801.77
1771664400000,8.4933,8.4959,8.4039,8.4417,3714.51
1771666200000,8.4417,8.4637,8.2923,8.3427,5229.66
1771668000000,8.3427,8.3467,8.25,8.2917,3832.91
1771669800000,8.2917,8.34,8.2197,8.2741,1484.86
1771671600000,8.2741,8.3319,8.2308,8.2711,2048.65
1771673400000,8.2711,8.2725,8.1519,8.218,6863.93
1771675200000,8.218,8.3188,8.1911,8.2443,6889.48
1771677000000,8.2443,8.3239,8.19,8.3173,5560.87
1771678800000,8.3173,8.4496,8.3115,8.3796,7340.6
1771680600000,8.3796,8.419,8.2211,8.2605,7879.92
1771682400000,8.2605,8.2806,8.18,8.1989,10001.11
1771684200000,8.1989,8.2177,8.0379,8.1327,32636.87
1771686000000,8.1327,8.223,8.1327,8.223,3035.34
1771687800000,8.223,8.2748,8.1115,8.23,6006.78
1771689600000,8.23,8.4096,8.2137,8.2732,8556.18
1771691400000,8.2732,8.3547,8.239,8.3175,4118.62
1771693200000,8.3175,8.3718,8.2884,8.2929,2850.19
1771695000000,8.2929,8.3714,8.2861,8.3413,1437.73
1771696800000,8.3413,8.3655,8.2317,8.2317,2967.3
1771698600000,8.2317,8.2327,8.0717,8.1094,3936.75
1771700400000,8.1094,8.1162,7.9275,8.0508,5751.51
1771702200000,8.0508,8.0856,7.989,8.0055,2754.82
1771704000000,8.0055,8.0601,7.9924,8.0464,1229.23
1771705800000,8.0464,8.0766,7.8873,7.9074,5532.25
1771707600000,7.9074,8.066,7.88,8.0299,2346.33
1771709400000,8.0299,8.0652,8.0036,8.0299,2218.87
1771711200000,8.0299,8.0736,7.9485,8.0024,2808.93
1771713000000,8.0024,8.013,7.9441,7.9952,766.28
1771714800000,7.9952,8.1,7.8825,8.0691,2387.82
1771716600000,8.0691,8.0922,8.0192,8.0544,657.04
1771718400000,8.0544,8.0544,7.8903,7.9096,2476.27
1771720200000,7.9096,7.9394,7.6727,7.9002,6799.29
1771722000000,7.9002,7.9689,7.8522,7.963,1437.26
1771723800000,7.963,7.9821,7.909,7.9548,968.32
1771725600000,7.9548,8.0317,7.9182,7.9801,1416.69
1771727400000,7.9801,7.9853,7.8565,7.8838,7911.43
1771729200000,7.8838,7.9991,7.8838,7.972,1708.27
1771731000000,7.972,7.9762,7.8947,7.9468,770.7
1771732800000,7.9468,7.9828,7.9253,7.9518,1460.62
1771734600000,7.9518,7.9518,7.8726,7.881,1368.71
1771736400000,7.881,7.9451,7.881,7.9347,646.67
1771738200000,7.9347,7.9699,7.8567,7.8966,1530.43
1771740000000,7.8966,8.0375,7.8966,8.0195,2395.49
1771741800000,8.0195,8.0678,7.9976,8.0131,1098.88
1771743600000,8.0131,8.0852,7.9541,8.0625,2049.46
1771745400000,8.0625,8.0743,7.9991,8.0027,1190.96
1771747200000,8.0027,8.0853,7.9859,8.0632,2119.18
1771749000000,8.0632,8.2111,8.032,8.1623,3787.0
1771750800000,8.1623,8.2323,8.1519,8.1858,1998.09
1771752600000,8.1858,8.2878,8.1077,8.2568,4339.88
