timestamp,open,high,low,close,volume
1771053300000,14.5252,14.9666,14.5215,14.8923,5371.38
1771054200000,14.8923,15.4558,14.8011,14.9942,8635.25
1771055100000,14.9942,15.3526,14.8523,14.9719,6266.3
1771056000000,14.9719,14.9911,14.6666,14.7994,7090.54
1771056900000,14.7994,14.9239,14.4935,14.6067,8568.88
1771057800000,14.6067,14.7396,14.4819,14.5147,6053.06
1771058700000,14.5147,14.6906,14.2,14.5405,7929.88
1771059600000,14.5405,14.6571,14.36,14.5602,6093.91
1771060500000,14.5602,15.0,14.5154,14.7762,12767.96
1771061400000,14.7762,14.84,14.2,14.5015,7666.04
1771062300000,14.5015,14.69,14.412,14.4279,4074.7
1771063200000,14.4279,14.4962,14.3573,14.3855,4175.65
1771064100000,14.3855,14.587,14.3825,14.4568,4311.82
1771065000000,14.4568,14.4639,13.824,14.0191,10768.52
1771065900000,14.0191,14.3416,13.9552,14.1555,5182.45
1771066800000,14.1555,14.1777,13.8982,13.9964,3566.67
1771067700000,13.9964,14.2699,13.8769,14.2233,5138.19
1771068600000,14.2233,14.3269,14.01,14.0841,4015.62
1771069500000,14.0841,14.6678,14.0841,14.6478,7376.52
1771070400000,14.6478,14.6645,14.1668,14.3416,4735.06
1771071300000,14.3416,14.3574,14.1468,14.2238,2926.12
1771072200000,14.2238,14.3047,14.15,14.2248,1754.69
1771073100000,14.2248,14.3257,14.2183,14.2359,1886.59
1771074000000,14.2359,14.2997,14.0841,14.1194,1856.15
1771074900000,14.1194,14.2492,14.0902,14.1158,1724.06
1771075800000,14.1158,14.2727,14.1065,14.2236,2086.42
1771076700000,14.2236,14.5,14.2005,14.255,3794.01
1771077600000,14.255,14.5547,14.2221,14.396,4742.66
1771078500000,14.396,14.4028,14.1773,14.188,5128.08
1771079400000,14.188,14.2588,14.0963,14.0994,4796.23
1771080300000,14.0994,14.2213,13.9007,14.0828,6928.39
1771081200000,14.0828,14.2647,14.0,14.0398,5655.39
1771082100000,14.0398,14.1358,13.931,13.9984,6810.8
1771083000000,13.9984,14.0216,13.6922,13.7691,10037.03
1771083900000,13.7691,14.0426,13.7571,13.9774,8035.61
1771084800000,13.9774,13.9774,13.4223,13.4755,12755.48
1771085700000,13.4755,13.6346,13.1935,13.5883,7396.01
1771086600000,13.5883,13.6781,13.3144,13.5288,5837.46
1771087500000,13.5288,13.5528,13.38,13.4812,4721.3
1771088400000,13.4812,13.7688,13.4557,13.7475,3154.27
1771089300000,13.7475,13.9128,13.6104,13.8705,4052.52
1771090200000,13.8705,14.0205,13.8228,13.9847,5337.33
1771091100000,13.9847,14.1136,13.9143,13.9883,5630.82
1771092000000,13.9883,14.3429,13.9393,14.2664,7007.22
1771092900000,14.2664,14.4377,14.1843,14.3933,6209.58
1771093800000,14.3933,14.5,14.0092,14.0118,9498.8
1771094700000,14.0118,14.1152,13.8687,13.9441,4888.64
1771095600000,13.9441,14.1073,13.905,13.9904,4304.85
1771096500000,13.9904,14.0733,13.8681,14.0128,3356.57
1771097400000,14.0128,14.2223,13.9581,14.215,3250.27
1771098300000,14.215,14.4052,14.1746,14.2093,4703.78
1771099200000,14.2093,14.6296,14.1586,14.5156,5294.72
1771100100000,14.5156,14.5244,14.2648,14.2882,3018.34
1771101000000,14.2882,14.4537,14.2865,14.424,2496.97
1771101900000,14.424,14.5003,14.3864,14.4862,1392.28
1771102800000,14.4862,15.0,14.4718,14.9709,6738.54
1771103700000,14.9709,15.5,14.8,15.4991,8318.61
1771104600000,15.4991,16.64,15.48,15.9397,14366.84
1771105500000,15.9397,16.5,15.8483,16.1575,6278.41
1771106400000,16.1575,16.3763,15.8,16.0895,7085.22
1771107300000,16.0895,16.0895,15.7261,15.7261,3070.21
1771108200000,15.7261,15.7999,14.98,15.3011,6519.7
1771109100000,15.3011,15.3693,14.3599,14.4472,15216.02
1771110000000,14.4472,14.7081,14.3285,14.4716,14071.7
1771110900000,14.4716,14.7463,14.4641,14.5916,16249.75
1771111800000,14.5916,14.8125,14.5183,14.7714,10409.11
1771112700000,14.7714,14.9741,14.667,14.6757,11253.58
1771113600000,14.6757,14.7139,13.5,13.8983,19514.89
1771114500000,13.8983,14.091,13.85,14.0068,5900.25
1771115400000,14.0068,14.0938,13.8702,13.9219,6018.63
1771116300000,13.9219,14.1987,13.8616,13.9419,3536.62
1771117200000,13.9419,14.05,13.8586,13.9782,2435.46
1771118100000,13.9782,13.9905,13.6,13.7038,6292.56
1771119000000,13.7038,13.8607,13.6922,13.7923,1449.69
1771119900000,13.7923,13.8769,13.68,13.7251,1266.24
1771120800000,13.7251,13.7917,13.6818,13.7424,2028.28
1771121700000,13.7424,13.9411,13.713,13.9092,1543.15
1771122600000,13.9092,14.1162,13.9,13.9634,3697.69
1771123500000,13.9634,14.0131,13.8899,13.9321,1263.69
1771124400000,13.9321,14.0797,13.8592,14.0399,4892.41
1771125300000,14.0399,14.186,13.9509,14.0092,3917.1
1771126200000,14.0092,14.04,13.89,13.9978,2889.66
1771127100000,13.9978,14.1555,13.9648,13.9976,3179.56
1771128000000,13.9976,14.02,13.8704,13.9365,2798.12
1771128900000,13.9365,14.0794,13.8886,13.9961,2138.11
1771129800000,13.9961,14.1,13.9329,13.9795,3465.95
1771130700000,13.9795,14.0733,13.93,13.9652,2849.79
1771131600000,13.9652,14.014,13.8814,13.9151,2278.37
1771132500000,13.9151,13.9554,13.8726,13.8946,1207.57
1771133400000,13.8946,14.0533,13.8888,14.0149,2165.18
1771134300000,14.0149,14.0952,13.9592,14.0357,3751.26
1771135200000,14.0357,14.1,13.8986,14.0199,3778.77
1771136100000,14.0199,14.1293,13.8404,13.8587,8220.73
1771137000000,13.8587,13.9249,13.75,13.7796,5807.24
1771137900000,13.7796,13.8375,13.4851,13.7586,6872.14
1771138800000,13.7586,13.8162,13.5352,13.7076,4032.47
1771139700000,13.7076,13.8304,13.6888,13.7746,1845.34
1771140600000,13.7746,13.8133,13.6897,13.7662,1404.45
1771141500000,13.7662,13.7743,13.6667,13.7193,1792.28
1771142400000,13.7193,13.7777,13.66,13.7142,2750.18
1771143300000,13.7142,13.7777,13.2,13.488,7033.54
1771144200000,13.488,13.6359,13.2553,13.3777,8570.12
1771145100000,13.3777,13.3806,13.2215,13.2395,5007.21
1771146000000,13.2395,13.3964,13.2203,13.32,4848.66
1771146900000,13.32,13.3936,13.2105,13.2315,4358.33
1771147800000,13.2315,13.3455,13.1925,13.2418,5280.4
1771148700000,13.2418,13.31,13.013,13.0847,8038.66
1771149600000,13.0847,13.2806,12.9405,13.24,8663.68
1771150500000,13.24,13.3332,13.03,13.252,5202.16
1771151400000,13.252,13.5455,13.2099,13.4763,4605.31
1771152300000,13.4763,13.7201,13.4343,13.6198,4786.08
1771153200000,13.6198,13.6528,13.4,13.4969,5308.58
1771154100000,13.4969,13.623,13.43,13.5225,4560.53
1771155000000,13.5225,13.5979,13.4414,13.4839,4556.89
1771155900000,13.4839,13.5455,13.4242,13.4726,2955.85
1771156800000,13.4726,13.5127,13.3129,13.4964,3350.29
1771157700000,13.4964,13.5343,13.4304,13.494,2378.66
1771158600000,13.494,13.565,13.4202,13.4893,2249.75
1771159500000,13.4893,13.5274,13.3305,13.3383,2512.0
1771160400000,13.3383,13.4658,13.1,13.4408,2917.77
1771161300000,13.4408,13.5,13.3949,13.4798,1520.63
1771162200000,13.4798,13.5181,13.4,13.4741,3006.37
1771163100000,13.4741,13.4833,13.12,13.1728,5539.46
1771164000000,13.1728,13.2939,13.0661,13.1601,5659.92
1771164900000,13.1601,13.1824,13.0,13.0805,4887.56
1771165800000,13.0805,13.2084,13.0494,13.144,5441.5
1771166700000,13.144,13.1899,13.0,13.0419,6030.76
1771167600000,13.0419,13.1153,12.9071,13.061,9716.66
1771168500000,13.061,13.096,12.9932,13.0339,6201.88
1771169400000,13.0339,13.48,13.0276,13.3346,6662.96
1771170300000,13.3346,13.3911,13.1008,13.1613,4894.83
1771171200000,13.1613,13.2029,13.0014,13.1153,5917.63
1771172100000,13.1153,13.2769,13.0616,13.2041,5035.26
1771173000000,13.2041,13.2456,13.0687,13.0885,4316.82
1771173900000,13.0885,13.2258,13.0688,13.2041,4880.84
1771174800000,13.2041,13.3601,13.1871,13.2282,6379.98
1771175700000,13.2282,13.3693,13.1664,13.2228,6967.04
1771176600000,13.2228,13.2228,12.98,12.992,5536.85
1771177500000,12.992,12.992,12.4401,12.7587,10403.55
1771178400000,12.7587,12.7619,12.4733,12.6234,5832.84
1771179300000,12.6234,12.8155,12.605,12.7337,4943.74
1771180200000,12.7337,12.8847,12.7128,12.8492,2544.31
1771181100000,12.8492,12.8797,12.7688,12.8797,1349.39
1771182000000,12.8797,13.0,12.8797,12.9592,2030.68
1771182900000,12.9592,12.9605,12.7768,12.8228,1660.93
1771183800000,12.8228,12.8444,12.6799,12.7311,874.24
1771184700000,12.7311,12.7498,12.6,12.6354,1850.48
1771185600000,12.6354,12.6522,12.4171,12.5965,4429.48
1771186500000,12.5965,12.5965,12.0827,12.1472,11519.36
1771187400000,12.1472,12.4524,12.075,12.3705,4538.05
1771188300000,12.3705,12.5902,12.2532,12.5902,2756.7
1771189200000,12.5902,12.9031,12.5526,12.7289,3641.61
1771190100000,12.7289,13.0259,12.7138,12.9169,2252.23
1771191000000,12.9169,12.9792,12.7419,12.8305,2016.66
1771191900000,12.8305,12.8498,12.6667,12.6858,1297.96
1771192800000,12.6858,12.7389,12.5305,12.5693,4716.0
1771193700000,12.5693,12.6692,12.5004,12.611,4318.63
1771194600000,12.611,12.6736,12.4457,12.4847,3047.42
1771195500000,12.4847,12.5671,12.3903,12.4824,921.27
1771196400000,12.4824,12.606,12.4697,12.5027,2778.02
1771197300000,12.5027,12.68,12.501,12.5516,4629.64
1771198200000,12.5516,12.5958,12.4256,12.5112,5806.92
1771199100000,12.5112,12.58,12.475,12.5558,4395.05
1771200000000,12.5558,12.5666,12.3113,12.345,5151.44
1771200900000,12.345,12.3995,12.229,12.2708,3764.88
1771201800000,12.2708,12.5331,12.2591,12.4908,3338.74
1771202700000,12.4908,12.6496,12.4506,12.6099,5395.0
1771203600000,12.6099,12.6498,12.5029,12.54,4174.68
1771204500000,12.54,12.5892,12.4516,12.4993,4342.53
1771205400000,12.4993,12.56,12.3992,12.5244,3475.68
1771206300000,12.5244,12.5513,12.425,12.4903,1416.77
1771207200000,12.4903,12.5672,12.4501,12.4677,2596.48
1771208100000,12.4677,12.5912,12.4149,12.5351,2895.17
1771209000000,12.5351,12.5403,12.436,12.4599,1567.95
1771209900000,12.4599,12.5467,12.4428,12.5038,1157.21
1771210800000,12.5038,12.5362,12.4327,12.4676,1873.27
1771211700000,12.4676,12.517,12.3496,12.3801,1659.26
1771212600000,12.3801,12.454,12.3481,12.4477,954.75
1771213500000,12.4477,12.4824,12.36,12.4189,1569.9
1771214400000,12.4189,12.6152,12.3951,12.5689,4556.06
1771215300000,12.5689,12.598,12.5062,12.5543,1156.8
1771216200000,12.5543,12.5651,12.4412,12.5046,1246.25
1771217100000,12.5046,12.6498,12.499,12.6164,1039.43
1771218000000,12.6164,12.8119,12.5715,12.7007,2849.33
1771218900000,12.7007,12.7486,12.5694,12.5981,2439.15
1771219800000,12.5981,12.7595,12.5902,12.7323,1476.93
1771220700000,12.7323,12.788,12.6954,12.78,1874.52
1771221600000,12.78,13.0312,12.7733,13.0062,4140.3
1771222500000,13.0062,13.3065,12.9547,13.2531,5674.38
1771223400000,13.2531,13.364,13.15,13.2934,5202.05
1771224300000,13.2934,13.3413,12.8298,12.9725,4953.39
1771225200000,12.9725,12.9914,12.7,12.7758,3895.64
1771226100000,12.7758,12.9126,12.7596,12.8259,1374.49
1771227000000,12.8259,12.8717,12.7224,12.7394,1391.21
1771227900000,12.7394,12.8727,12.7345,12.7727,1530.72
1771228800000,12.7727,12.7821,12.6097,12.7,1511.75
1771229700000,12.7,12.792,12.6857,12.7014,817.08
1771230600000,12.7014,12.9367,12.7014,12.9139,1637.33
1771231500000,12.9139,13.1,12.8959,13.1,1724.95
1771232400000,13.1,13.5304,13.0999,13.5079,4611.39
1771233300000,13.5079,13.6994,13.3158,13.659,3710.2
1771234200000,13.659,13.7587,13.4558,13.4633,3907.55
1771235100000,13.4633,13.6207,13.3636,13.4114,1948.83
1771236000000,13.4114,13.5435,13.3245,13.4607,1790.07
1771236900000,13.4607,13.7,13.426,13.6242,2149.62
1771237800000,13.6242,13.6945,13.4,13.4221,2107.5
1771238700000,13.4221,13.5622,13.3249,13.5419,1455.14
1771239600000,13.5419,13.5419,13.3189,13.3672,2019.26
1771240500000,13.3672,13.4412,13.2398,13.3472,2703.6
1771241400000,13.3472,13.44,13.2,13.3158,2395.29
1771242300000,13.3158,13.4995,13.2515,13.369,2651.38
1771243200000,13.369,13.5353,13.2997,13.4766,2141.53
1771244100000,13.4766,13.5267,13.405,13.4874,1168.01
1771245000000,13.4874,13.4987,13.2583,13.3467,1802.16
1771245900000,13.3467,13.3966,13.25,13.25,1813.68
1771246800000,13.25,13.25,12.9541,12.9743,4499.07
1771247700000,12.9743,13.0455,12.8051,12.8534,2109.59
1771248600000,12.8534,13.0229,12.8336,13.0145,1362.78
1771249500000,13.0145,13.0286,12.7439,12.7915,1190.73
1771250400000,12.7915,12.9772,12.713,12.958,1120.26
1771251300000,12.958,13.0523,12.8442,12.8769,1664.28
1771252200000,12.8769,13.0054,12.8119,12.9812,1019.04
1771253100000,12.9812,13.3233,12.9673,13.2875,2266.3
1771254000000,13.2875,13.3718,13.0805,13.1198,1801.87
1771254900000,13.1198,13.1201,13.0009,13.1137,924.99
1771255800000,13.1137,13.1142,12.9022,12.9837,1422.1
1771256700000,12.9837,13.0591,12.9007,13.0101,1005.61
1771257600000,13.0101,13.0596,12.9,12.9318,1280.47
1771258500000,12.9318,13.0318,12.9111,12.9952,984.86
1771259400000,12.9952,13.0444,12.9526,12.9996,514.13
1771260300000,12.9996,13.0403,12.9498,13.008,962.41
1771261200000,13.008,13.0282,12.4859,12.7083,13286.83
1771262100000,12.7083,12.7611,12.622,12.7198,1721.26
1771263000000,12.7198,12.7673,12.6901,12.7474,660.4
1771263900000,12.7474,12.782,12.6703,12.6748,849.81
1771264800000,12.6748,12.9356,12.656,12.8605,1422.79
1771265700000,12.8605,12.8855,12.7884,12.8222,966.7
1771266600000,12.8222,12.9271,12.8222,12.8955,740.26
1771267500000,12.8955,12.9006,12.803,12.8359,702.11
1771268400000,12.8359,12.8829,12.7702,12.8171,607.5
1771269300000,12.8171,12.8458,12.7762,12.7786,419.33
1771270200000,12.7786,12.8502,12.7647,12.8102,394.25
1771271100000,12.8102,12.9014,12.7646,12.869,1066.63
1771272000000,12.869,12.8779,12.7622,12.7919,688.94
1771272900000,12.7919,12.88,12.7467,12.868,274.74
1771273800000,12.868,12.9086,12.8361,12.8682,400.5
1771274700000,12.8682,12.875,12.799,12.8129,557.53
1771275600000,12.8129,12.8589,12.7812,12.8174,482.92
1771276500000,12.8174,12.8409,12.77,12.8125,630.35
1771277400000,12.8125,12.8445,12.7965,12.8155,841.81
1771278300000,12.8155,12.8514,12.7813,12.8367,1044.4
1771279200000,12.8367,12.8956,12.8015,12.8956,1161.85
1771280100000,12.8956,13.0476,12.8664,12.9829,1152.89
1771281000000,12.9829,13.1484,12.9829,13.1161,876.59
1771281900000,13.1161,13.2556,12.993,13.0,1175.01
1771282800000,13.0,13.1578,12.9913,13.0858,996.69
1771283700000,13.0858,13.1904,12.8962,12.9217,1637.22
1771284600000,12.9217,12.9254,12.7759,12.8264,751.78
1771285500000,12.8264,12.9473,12.8152,12.9,574.93
1771286400000,12.9,12.9141,12.7689,12.8311,1355.82
1771287300000,12.8311,12.8714,12.6168,12.8517,3405.33
1771288200000,12.8517,12.8696,12.738,12.7415,1060.39
1771289100000,12.7415,12.7908,12.6705,12.6894,657.73
1771290000000,12.6894,12.7994,12.6626,12.7938,722.95
1771290900000,12.7938,12.8983,12.7712,12.8108,1055.47
1771291800000,12.8108,12.892,12.8,12.8121,491.74
1771292700000,12.8121,12.8357,12.7606,12.8014,417.92
1771293600000,12.8014,12.9539,12.7461,12.8476,1876.84
1771294500000,12.8476,12.8615,12.7789,12.7978,488.3
1771295400000,12.7978,12.8705,12.7784,12.8384,260.02
1771296300000,12.8384,12.975,12.8249,12.9717,643.2
1771297200000,12.9717,13.0691,12.9322,12.9955,774.21
1771298100000,12.9955,13.0021,12.8003,12.8418,445.83
1771299000000,12.8418,12.8615,12.8,12.8615,308.41
1771299900000,12.8615,12.9714,12.8506,12.9313,361.03
1771300800000,12.9313,13.05,12.8641,12.8917,1811.83
1771301700000,12.8917,12.8917,12.7461,12.773,607.8
1771302600000,12.773,12.8471,12.7461,12.7716,599.27
1771303500000,12.7716,12.8341,12.7461,12.785,421.79
1771304400000,12.785,12.8385,12.7244,12.7848,1851.57
1771305300000,12.7848,12.8232,12.75,12.7884,257.4
1771306200000,12.7884,12.9155,12.6356,12.8911,1315.94
1771307100000,12.8911,12.9986,12.8539,12.9266,732.29
1771308000000,12.9266,12.9781,12.8885,12.9129,523.94
1771308900000,12.9129,12.9195,12.8163,12.87,333.83
1771309800000,12.87,12.876,12.6992,12.7357,1178.7
1771310700000,12.7357,12.8098,12.7357,12.7898,515.46
1771311600000,12.7898,12.9248,12.7893,12.8689,485.73
1771312500000,12.8689,12.8744,12.7665,12.7775,446.1
1771313400000,12.7775,12.8547,12.76,12.8078,636.78
1771314300000,12.8078,12.8667,12.7774,12.8109,365.82
1771315200000,12.8109,12.8232,12.6964,12.7631,665.3
1771316100000,12.7631,12.7631,12.7046,12.7413,566.01
1771317000000,12.7413,12.7765,12.45,12.7007,2300.53
1771317900000,12.7007,12.7461,12.6533,12.66,654.53
1771318800000,12.66,12.66,12.45,12.4786,1944.95
1771319700000,12.4786,12.4833,12.2531,12.2531,3584.38
1771320600000,12.2531,12.4964,12.2531,12.4387,2510.41
1771321500000,12.4387,12.5101,12.3799,12.4919,1695.39
1771322400000,12.4919,12.63,12.4371,12.5944,1591.6
1771323300000,12.5944,12.6923,12.4454,12.4656,973.66
1771324200000,12.4656,12.5464,12.4262,12.5084,1046.5
1771325100000,12.5084,12.6109,12.4571,12.5066,743.33
1771326000000,12.5066,12.5251,12.2604,12.2837,2336.37
1771326900000,12.2837,12.3142,12.1882,12.2402,4669.28
1771327800000,12.2402,12.2843,12.1546,12.213,5978.24
1771328700000,12.213,12.297,12.14,12.14,4606.5
1771329600000,12.14,12.1801,12.0012,12.0382,6109.1
1771330500000,12.0382,12.1,11.8,11.9939,6124.13
1771331400000,11.9939,12.1559,11.9794,12.0253,4906.51
1771332300000,12.0253,12.0487,11.91,11.923,3436.32
1771333200000,11.923,12.0265,11.8896,11.9891,3222.6
1771334100000,11.9891,12.0129,11.9523,11.9933,1308.79
1771335000000,11.9933,12.0,11.8348,11.8692,2711.59
1771335900000,11.8692,11.9803,11.706,11.9639,2804.31
1771336800000,11.9639,12.0567,11.9276,11.9971,1973.95
1771337700000,11.9971,12.0243,11.8865,11.94,1362.66
1771338600000,11.94,11.9539,11.7,11.7086,2671.68
